################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2400549012745952E+02 a       147     0     3     1    47
  2.3140736388156370E+01 a       148     0     3     1    48
 -1.8066628682433564E+01 a       149     0     3     1    49
 -2.8747989903093028E+01 a       150     0     3     1    50
  1.3721827908326528E+01 a       151     0     4     1     1
  1.7742698311051228E+01 a       152     0     4     1     2
  1.6841352801483154E+01 a       153     0     4     1     3
 -1.5675750853353311E+01 a       154     0     4     1     4
  2.3850933819551887E+01 a       155     0     4     1     5
 -8.8365923021004167E-01 a       156     0     4     1     6
 -2.5322628133407054E+01 a       157     0     4     1     7
  4.4969227408494831E+01 a       158     0     4     1     8
  1.4976343706676770E+01 a       159     0     4     1     9
  1.1573450411780636E+01 a       160     0     4     1    10
  2.1340738962594989E+00 a       161     0     4     1    11
  1.5640680052791312E+01 a       162     0     4     1    12
  2.8005328019400735E+00 a       163     0     4     1    13
  3.1970648580412202E+01 a       164     0     4     1    14
  2.6986002422073376E+01 a       165     0     4     1    15
 -1.9420865122852778E+01 a       166     0     4     1    16
  4.2804615159862172E+00 a       167     0     4     1    17
  1.0740393334817766E+00 a       168     0     4     1    18
 -5.6858911332518867E+00 a       169     0     4     1    19
 -3.9213961922728435E-01 a       170     0     4     1    20
  7.0229716984112018E+00 a       171     0     4     1    21
 -4.0199370055834535E+01 a       172     0     4     1    22
  3.0803821427205449E+00 a       173     0     4     1    23
 -8.4141929367227597E+00 a       174     0     4     1    24
 -8.2795830213570483E+00 a       175     0     4     1    25
 -1.3312771723329741E+01 a       176     0     4     1    26
  3.3112919633764437E+00 a       177     0     4     1    27
 -2.9035854506170839E+01 a       178     0     4     1    28
  1.1364480709144450E+01 a       179     0     4     1    29
  2.0703211802277711E+01 a       180     0     4     1    30
 -1.2339625738802784E+00 a       181     0     4     1    31
 -6.4513335967109553E+00 a       182     0     4     1    32
  1.9209996990136034E+01 a       183     0     4     1    33
  1.7211616742249161E+00 a       184     0     4     1    34
 -2.6539302169732448E+01 a       185     0     4     1    35
  2.2464952489046070E+01 a       186     0     4     1    36
  1.3824477272827336E+01 a       187     0     4     1    37
  4.0835289600056910E+01 a       188     0     4     1    38
 -6.6639396413170680E+00 a       189     0     4     1    39
  6.0323393760114934E+00 a       190     0     4     1    40
 -1.1264220493206393E+01 a       191     0     4     1    41
 -2.4179979181989623E+01 a       192     0     4     1    42
 -1.4289006766375342E+01 a       193     0     4     1    43
  2.4768163418656322E+01 a       194     0     4     1    44
  2.0544475350612277E+01 a       195     0     4     1    45
  6.0963263582887400E+01 a       196     0     4     1    46
  1.1535930265959692E+01 a       197     0     4     1    47
  1.2967367731173390E+01 a       198     0     4     1    48
  1.0870052890520428E+01 a       199     0     4     1    49
  1.5446794540461838E+01 a       200     0     4     1    50
 -3.2476018667005839E+01 a       201     0     5     1     1
  7.8995334767181149E+01 a       202     0     5     1     2
 -2.5076611477698293E+01 a       203     0     5     1     3
  1.0529962185267743E+00 a       204     0     5     1     4
 -3.9451265612884107E+01 a       205     0     5     1     5
 -4.9136606074298923E+00 a       206     0     5     1     6
  2.7272134341667854E+01 a       207     0     5     1     7
 -9.6979758451083129E+01 a       208     0     5     1     8
 -9.6121968912042028E+00 a       209     0     5     1     9
 -4.5633010456880072E+01 a       210     0     5     1    10
  3.1642656775569108E+01 a       211     0     5     1    11
 -5.4510132519286138E+01 a       212     0     5     1    12
 -3.7933726264054251E+00 a       213     0     5     1    13
 -3.1371504672993943E+01 a       214     0     5     1    14
 -6.0755459647758961E+01 a       215     0     5     1    15
  1.1999279043701237E+02 a       216     0     5     1    16
  3.7612339131986685E+00 a       217     0     5     1    17
 -1.2586965475171390E+00 a       218     0     5     1    18
 -9.1201224367334071E+00 a       219     0     5     1    19
 -6.1643731417765855E+00 a       220     0     5     1    20
 -1.0245299838314878E+01 a       221     0     5     1    21
  3.0567314009558036E+01 a       222     0     5     1    22
 -8.0936050216952946E+00 a       223     0     5     1    23
  3.4598119273171903E+01 a       224     0     5     1    24
  7.3770151930593970E+00 a       225     0     5     1    25
 -4.6728174247934454E+01 a       226     0     5     1    26
  9.5320963133125183E+00 a       227     0     5     1    27
  2.5380645972228751E+02 a       228     0     5     1    28
 -3.8802346417107543E+01 a       229     0     5     1    29
 -2.1241700752969642E+01 a       230     0     5     1    30
 -1.1721830033766125E+01 a       231     0     5     1    31
  2.1032118193752488E+01 a       232     0     5     1    32
  5.6075818616805790E+01 a       233     0     5     1    33
 -1.9594354721590015E+01 a       234     0     5     1    34
  3.6008465700496991E+01 a       235     0     5     1    35
 -1.0787718072471797E+01 a       236     0     5     1    36
  2.7473533614439880E+01 a       237     0     5     1    37
 -1.0734234057718250E+02 a       238     0     5     1    38
  2.2692188186153356E+01 a       239     0     5     1    39
 -8.0312762260365229E+00 a       240     0     5     1    40
  4.5724099972124861E+01 a       241     0     5     1    41
  1.6496664997340639E+02 a       242     0     5     1    42
  4.2888650037089853E+01 a       243     0     5     1    43
 -1.0601575860410449E+02 a       244     0     5     1    44
  1.5240720827617210E+01 a       245     0     5     1    45
 -1.1226966288144617E+02 a       246     0     5     1    46
  2.3449618534702893E+02 a       247     0     5     1    47
  1.4918094314070613E+01 a       248     0     5     1    48
 -3.4775563418546156E+01 a       249     0     5     1    49
 -4.9487645406485868E+01 a       250     0     5     1    50
  4.0493523223595467E+01 a       251     0     6     1     1
 -9.2892006452652609E+01 a       252     0     6     1     2
  2.9957751267087801E+01 a       253     0     6     1     3
 -2.1211899324445089E+00 a       254     0     6     1     4
  5.5143480625402191E+01 a       255     0     6     1     5
  3.5939241839972413E+00 a       256     0     6     1     6
 -3.0176233436353140E+01 a       257     0     6     1     7
  1.1633028464185401E+02 a       258     0     6     1     8
 -3.2212365270452334E+00 a       259     0     6     1     9
  5.4086241411414967E+01 a       260     0     6     1    10
 -2.1943633567893816E+01 a       261     0     6     1    11
  5.9914381744725027E+01 a       262     0     6     1    12
  4.6009428025040036E+00 a       263     0     6     1    13
  2.8546344264684357E+01 a       264     0     6     1    14
  7.9316275746019826E+01 a       265     0     6     1    15
 -1.3627472420960845E+02 a       266     0     6     1    16
 -1.4713269261032051E+01 a       267     0     6     1    17
 -9.7783026945131435E-01 a       268     0     6     1    18
  2.9258312626154725E+00 a       269     0     6     1    19
  2.8191781124015511E+00 a       270     0     6     1    20
  9.7288399134595327E+00 a       271     0     6     1    21
 -3.7622838803688730E+01 a       272     0     6     1    22
 -1.8458983740533041E+00 a       273     0     6     1    23
 -4.3304786652328133E+01 a       274     0     6     1    24
 -1.2879312778877541E+01 a       275     0     6     1    25
  5.2521300569076494E+01 a       276     0     6     1    26
 -6.0838430924269344E+00 a       277     0     6     1    27
 -2.9634029409785478E+02 a       278     0     6     1    28
  4.4344368562405606E+01 a       279     0     6     1    29
  2.4833877263764130E+01 a       280     0     6     1    30
  1.0259952209062220E+01 a       281     0     6     1    31
 -2.4732756173284457E+01 a       282     0     6     1    32
 -4.9249299380387974E+01 a       283     0     6     1    33
  2.8485342636266807E+01 a       284     0     6     1    34
 -4.3227881892099134E+01 a       285     0     6     1    35
  1.5350429019279440E+01 a       286     0     6     1    36
 -1.0589411658988986E+01 a       287     0     6     1    37
  1.1903245304777653E+02 a       288     0     6     1    38
 -1.3868298220412907E+01 a       289     0     6     1    39
 -5.9332395934863316E+00 a       290     0     6     1    40
 -4.6848397935885089E+01 a       291     0     6     1    41
 -1.9780940807008619E+02 a       292     0     6     1    42
 -6.2373664982245998E+01 a       293     0     6     1    43
  1.3335718387740940E+02 a       294     0     6     1    44
 -1.0561731756878252E+01 a       295     0     6     1    45
  1.3278991014609318E+02 a       296     0     6     1    46
 -2.7880365134470730E+02 a       297     0     6     1    47
 -1.0584683235964166E+01 a       298     0     6     1    48
  3.5258785088173958E+01 a       299     0     6     1    49
  5.2642110607578850E+01 a       300     0     6     1    50
 -3.1884423423623243E+01 a       301     0     7     1     1
  4.2004384461850030E+01 a       302     0     7     1     2
 -3.3552767252716485E+01 a       303     0     7     1     3
  1.4805283331048352E+01 a       304     0     7     1     4
 -5.0912278722470312E+01 a       305     0     7     1     5
 -2.0365513267241084E+00 a       306     0     7     1     6
  4.3932784996588524E+01 a       307     0     7     1     7
 -1.1054072313511220E+02 a       308     0     7     1     8
 -2.4596000015438296E+01 a       309     0     7     1     9
 -4.3821765757904927E+01 a       310     0     7     1    10
  1.3663357652496871E-01 a       311     0     7     1    11
 -5.4600453257074413E+01 a       312     0     7     1    12
 -7.7261357750319997E+00 a       313     0     7     1    13
 -5.3971870641610714E+01 a       314     0     7     1    14
 -5.9944936031680605E+01 a       315     0     7     1    15
  1.0873329261189006E+02 a       316     0     7     1    16
 -4.1073019803440629E-02 a       317     0     7     1    17
 -3.7004921232785382E+00 a       318     0     7     1    18
 -5.8429675267971835E+00 a       319     0     7     1    19
 -2.4845094104419294E+00 a       320     0     7     1    20
 -9.5961776305275563E+00 a       321     0     7     1    21
  4.7694550661024941E+01 a       322     0     7     1    22
 -1.8137536622941258E+01 a       323     0     7     1    23
  3.6827919435342388E+01 a       324     0     7     1    24
  9.7556614081944506E+00 a       325     0     7     1    25
 -3.0016903772246952E+01 a       326     0     7     1    26
  1.0067440609811676E+01 a       327     0     7     1    27
  1.9050833240279420E+02 a       328     0     7     1    28
 -3.7640244150706629E+01 a       329     0     7     1    29
 -3.2286379155994567E+01 a       330     0     7     1    30
 -9.6333295664060383E+00 a       331     0     7     1    31
  2.2501430314034117E+01 a       332     0     7     1    32
  1.7096410179084891E+01 a       333     0     7     1    33
 -1.0906660426895412E+01 a       334     0     7     1    34
  5.0938361343514870E+01 a       335     0     7     1    35
 -1.9036794032268354E+01 a       336     0     7     1    36
  2.3122899836972472E+01 a       337     0     7     1    37
 -1.0586034388298951E+02 a       338     0     7     1    38
  3.4151761629561953E+01 a       339     0     7     1    39
 -1.5238281484129299E+01 a       340     0     7     1    40
  3.3136471889749181E+01 a       341     0     7     1    41
  1.3999830930032545E+02 a       342     0     7     1    42
  2.8772212271446065E+01 a       343     0     7     1    43
 -8.5713890638792193E+01 a       344     0     7     1    44
 -6.1097554809455836E+00 a       345     0     7     1    45
 -1.3189580982141976E+02 a       346     0     7     1    46
  1.3822901282111107E+02 a       347     0     7     1    47
  1.4590232874754532E+00 a       348     0     7     1    48
 -3.6618410288469477E+01 a       349     0     7     1    49
 -5.0589217490972871E+01 a       350     0     7     1    50
  5.0818341927289914E+01 a       351     0     8     1     1
 -1.4458541753088406E+02 a       352     0     8     1     2
  3.2890668562806027E+01 a       353     0     8     1     3
  3.2224403751816308E+00 a       354     0     8     1     4
  6.6718866973210439E+01 a       355     0     8     1     5
  4.2302303211259238E+00 a       356     0     8     1     6
 -3.1119175024398022E+01 a       357     0     8     1     7
  1.4181716380360280E+02 a       358     0     8     1     8
 -1.3685236107840234E+01 a       359     0     8     1     9
  7.6657009787572562E+01 a       360     0     8     1    10
 -4.2256344882768232E+01 a       361     0     8     1    11
  7.7064315106137983E+01 a       362     0     8     1    12
  8.2579194915964536E+00 a       363     0     8     1    13
  1.8667532501265381E+01 a       364     0     8     1    14
  9.5548790267692766E+01 a       365     0     8     1    15
 -1.8126277886874610E+02 a       366     0     8     1    16
 -2.8279339414948645E+01 a       367     0     8     1    17
 -2.0634205001081223E+00 a       368     0     8     1    18
  1.0719464466526295E+01 a       369     0     8     1    19
  3.2777955960995402E+00 a       370     0     8     1    20
  1.4513892077455369E+01 a       371     0     8     1    21
 -1.7351300595201113E+01 a       372     0     8     1    22
 -2.4520469128980369E+00 a       373     0     8     1    23
 -5.9934590604385434E+01 a       374     0     8     1    24
 -1.1229817580496311E+01 a       375     0     8     1    25
  9.8803305369248946E+01 a       376     0     8     1    26
 -1.4070351741659181E+01 a       377     0     8     1    27
 -3.8925187553661641E+02 a       378     0     8     1    28
  5.7122233662349551E+01 a       379     0     8     1    29
  1.9421606614440826E+01 a       380     0     8     1    30
  1.5438704620994434E+01 a       381     0     8     1    31
 -4.0147975054829807E+01 a       382     0     8     1    32
 -8.3034581248167513E+01 a       383     0     8     1    33
  3.3905272886190780E+01 a       384     0     8     1    34
 -4.9052106808937552E+01 a       385     0     8     1    35
  2.1471410010962892E+00 a       386     0     8     1    36
 -3.3199676885858970E+01 a       387     0     8     1    37
  1.4678323232337925E+02 a       388     0     8     1    38
 -2.2683791757392711E+01 a       389     0     8     1    39
 -1.4507502284295496E+01 a       390     0     8     1    40
 -6.1040472234733478E+01 a       391     0     8     1    41
 -2.7518887740470603E+02 a       392     0     8     1    42
 -7.1985080190895374E+01 a       393     0     8     1    43
  1.6769708551595895E+02 a       394     0     8     1    44
 -2.9197982109104569E+01 a       395     0     8     1    45
  1.6373667505206086E+02 a       396     0     8     1    46
 -3.9520607786254249E+02 a       397     0     8     1    47
 -2.1918787019739977E+01 a       398     0     8     1    48
  3.8257256488840774E+01 a       399     0     8     1    49
  7.0287749505715851E+01 a       400     0     8     1    50
  9.3738261558403480E+00 a       401     0     9     1     1
 -1.3858945862198027E+02 a       402     0     9     1     2
 -1.6471379467126145E+01 a       403     0     9     1     3
  4.8442948522596254E+01 a       404     0     9     1     4
 -8.0579247131624729E+00 a       405     0     9     1     5
  1.0336840714152675E+01 a       406     0     9     1     6
  4.9523490075867265E+01 a       407     0     9     1     7
 -4.4038220822219900E+00 a       408     0     9     1     8
 -5.9665501236416887E+01 a       409     0     9     1     9
  8.1186610611799246E+00 a       410     0     9     1    10
 -2.7640338278640272E+01 a       411     0     9     1    11
  1.3541470755118073E+01 a       412     0     9     1    12
 -1.5843634368541041E+01 a       413     0     9     1    13
 -5.5703303075779296E+01 a       414     0     9     1    14
  3.2278601548306078E+01 a       415     0     9     1    15
 -8.4701082275978933E+01 a       416     0     9     1    16
 -1.7934980046105327E+01 a       417     0     9     1    17
 -1.0434604897534179E+01 a       418     0     9     1    18
 -5.0138466953667526E-02 a       419     0     9     1    19
  9.2782980959119836E+00 a       420     0     9     1    20
 -1.7628190207326202E+01 a       421     0     9     1    21
  1.3855644155797203E+01 a       422     0     9     1    22
 -3.8954224936833093E+01 a       423     0     9     1    23
 -8.6978271392902151E+00 a       424     0     9     1    24
 -5.6248836476521440E+00 a       425     0     9     1    25
  2.9507743266219830E+01 a       426     0     9     1    26
  7.6933427786647819E+00 a       427     0     9     1    27
 -3.1334881007190126E+02 a       428     0     9     1    28
  1.2913383813568016E+01 a       429     0     9     1    29
 -1.7457390319216476E+01 a       430     0     9     1    30
  7.9018611822290676E+00 a       431     0     9     1    31
  2.0299620684175974E+01 a       432     0     9     1    32
 -9.9828214458143876E+01 a       433     0     9     1    33
  5.4088427396077634E+01 a       434     0     9     1    34
  3.6224707442959129E+01 a       435     0     9     1    35
 -7.5643057545182595E+00 a       436     0     9     1    36
  1.5477246129991913E+01 a       437     0     9     1    37
  2.1733513369904493E+01 a       438     0     9     1    38
  5.0744760773340154E+01 a       439     0     9     1    39
 -3.0568535670751665E+01 a       440     0     9     1    40
 -3.1230325798306904E+01 a       441     0     9     1    41
 -1.2828766566383334E+02 a       442     0     9     1    42
 -8.3787577557836158E+01 a       443     0     9     1    43
  1.2617973082769491E+02 a       444     0     9     1    44
 -5.4649483420160315E+01 a       445     0     9     1    45
 -4.7790398617984373E+01 a       446     0     9     1    46
 -3.9161545131085836E+02 a       447     0     9     1    47
 -4.1472770329457603E+01 a       448     0     9     1    48
  1.5953652867391185E+01 a       449     0     9     1    49
 -3.0557155448308690E+00 a       450     0     9     1    50
  2.5949225415590739E+01 a       451     0    10     1     1
 -6.1227450572890092E+01 a       452     0    10     1     2
  1.3628923378001886E+01 a       453     0    10     1     3
 -1.0826337309218022E+01 a       454     0    10     1     4
  2.6846800435282656E+01 a       455     0    10     1     5
 -2.7252729953569537E+00 a       456     0    10     1     6
 -2.5374882939000656E+01 a       457     0    10     1     7
  5.9384810002208638E+01 a       458     0    10     1     8
  4.4096594723035293E-01 a       459     0    10     1     9
  4.9912369135915149E+01 a       460     0    10     1    10
 -7.9258861857323723E+01 a       461     0    10     1    11
  3.3596829978747856E+01 a       462     0    10     1    12
  1.3237018810172076E+01 a       463     0    10     1    13
 -3.6866669047461906E+00 a       464     0    10     1    14
  3.2095398166497027E+01 a       465     0    10     1    15
 -5.8958494058682625E+01 a       466     0    10     1    16
 -2.2424791853420682E+01 a       467     0    10     1    17
  1.1061781913415754E+00 a       468     0    10     1    18
  1.2280868563971870E+01 a       469     0    10     1    19
  1.2091798655495418E-01 a       470     0    10     1    20
  3.0190986596776227E+01 a       471     0    10     1    21
  3.6707277960448330E+01 a       472     0    10     1    22
  6.5179559135969631E+00 a       473     0    10     1    23
 -2.8055392411734289E+01 a       474     0    10     1    24
  4.3382208127936863E+00 a       475     0    10     1    25
  9.3378187498480884E+01 a       476     0    10     1    26
 -1.6066977599184547E+01 a       477     0    10     1    27
 -9.1085664267430545E+01 a       478     0    10     1    28
  2.6604839254303730E+01 a       479     0    10     1    29
 -3.7208324111674407E+00 a       480     0    10     1    30
  5.4069948920822242E+00 a       481     0    10     1    31
 -4.9689313790278170E+01 a       482     0    10     1    32
 -4.9447259335308154E+01 a       483     0    10     1    33
 -1.1599608019142496E+01 a       484     0    10     1    34
 -2.8974992793320705E+01 a       485     0    10     1    35
 -2.0187368483558522E+01 a       486     0    10     1    36
 -4.3220644121431846E+01 a       487     0    10     1    37
  6.8154077166929738E+01 a       488     0    10     1    38
 -3.3217979832258976E+01 a       489     0    10     1    39
 -1.1247111397486812E+01 a       490     0    10     1    40
 -3.6288945626528132E+01 a       491     0    10     1    41
 -1.2728399127932389E+02 a       492     0    10     1    42
  2.5820827383384040E+00 a       493     0    10     1    43
  3.1182221715660937E+01 a       494     0    10     1    44
 -2.1054484376973953E+01 a       495     0    10     1    45
  1.0389732119465107E+02 a       496     0    10     1    46
 -1.1864640101991110E+02 a       497     0    10     1    47
 -5.8936567927350509E+00 a       498     0    10     1    48
 -4.2309184921502245E+00 a       499     0    10     1    49
  4.3232816160910680E+01 a       500     0    10     1    50
  3.7866496369557879E+01 a       501     0    11     1     1
 -5.1612002861237990E+01 a       502     0    11     1     2
  1.6781561127397239E+01 a       503     0    11     1     3
 -1.8982631025453212E+01 a       504     0    11     1     4
  3.8903401943665848E+01 a       505     0    11     1     5
 -4.6579523323670635E+00 a       506     0    11     1     6
 -3.2793503913799462E+01 a       507     0    11     1     7
  8.6031894307557039E+01 a       508     0    11     1     8
  4.3983132025958716E+00 a       509     0    11     1     9
  6.6094203339472671E+01 a       510     0    11     1    10
 -1.1443584819526227E+02 a       511     0    11     1    11
  4.7767324993129904E+01 a       512     0    11     1    12
  1.0743055930548648E+01 a       513     0    11     1    13
  8.1988672525573769E-01 a       514     0    11     1    14
  4.9174141564069757E+01 a       515     0    11     1    15
 -6.8917848357141750E+01 a       516     0    11     1    16
 -2.5147399014731121E+01 a       517     0    11     1    17
  7.0269794588077017E-01 a       518     0    11     1    18
  2.9510556469749766E+01 a       519     0    11     1    19
 -3.9561037733957924E+00 a       520     0    11     1    20
  3.7508615019620073E+01 a       521     0    11     1    21
  4.5866953062054399E+01 a       522     0    11     1    22
  8.1322322279616532E+00 a       523     0    11     1    23
 -3.3982999737081947E+01 a       524     0    11     1    24
  1.3258808325615037E+01 a       525     0    11     1    25
  1.2190991850004103E+02 a       526     0    11     1    26
 -2.1013220782930759E+01 a       527     0    11     1    27
 -1.0689104961764033E+02 a       528     0    11     1    28
  3.1551642570492572E+01 a       529     0    11     1    29
 -7.8365905672061693E+00 a       530     0    11     1    30
