################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7246110851774354E+01 a         1     0     1     1     1
 -2.4507873831945833E+01 a         2     0     1     1     2
 -2.9977626737883032E+00 a         3     0     1     1     3
  7.7192151947416034E+00 a         4     0     1     1     4
  2.5343731491950119E+00 a         5     0     1     1     5
 -7.4063080816444042E+00 a         6     0     1     1     6
 -6.5724428430917206E+00 a         7     0     1     1     7
 -8.2734815413435232E+00 a         8     0     1     1     8
  1.3216158440101071E+00 a         9     0     1     1     9
 -4.9188603863739488E+01 a        10     0     1     1    10
  1.1644453486994961E+00 a        11     0     1     1    11
  8.1994891443551658E+00 a        12     0     1     1    12
  2.3207843853540231E+00 a        13     0     1     1    13
  2.8685905744147046E+01 a        14     0     1     1    14
  1.5754196319132492E+00 a        15     0     1     1    15
  6.9513365343037155E+00 a        16     0     1     1    16
  7.3334722562927027E+01 a        17     0     1     1    17
  3.5929055665061362E+00 a        18     0     1     1    18
  5.9034348673282393E+00 a        19     0     1     1    19
  8.6749709414076435E+00 a        20     0     1     1    20
 -1.8236401453531467E+01 a        21     0     1     1    21
  1.7769273682655005E+00 a        22     0     1     1    22
  5.6728344525575052E+00 a        23     0     1     1    23
 -8.5177585852924040E+01 a        24     0     1     1    24
  5.1100189247908219E+01 a        25     0     1     1    25
  5.9172332080136790E+01 a        26     0     1     1    26
  3.9004936837325040E+01 a        27     0     1     1    27
 -2.0598762673588625E-01 a        28     0     1     1    28
 -1.5471204341007253E+01 a        29     0     1     1    29
 -6.1047348215188633E+00 a        30     0     1     1    30
 -2.9700476458027190E+01 a        31     0     1     1    31
  1.8086414506783338E-01 a        32     0     1     1    32
 -1.7391556396602827E+01 a        33     0     1     1    33
 -5.2209727506612880E-01 a        34     0     1     1    34
  1.8648217834261709E+00 a        35     0     1     1    35
 -7.1567538882726733E-01 a        36     0     1     1    36
 -6.9931590181426753E+00 a        37     0     1     1    37
  2.3431632799373219E+02 a        38     0     1     1    38
 -1.3315797802519320E+01 a        39     0     1     1    39
  1.5223706630841324E+01 a        40     0     1     1    40
  8.7599786370223995E+01 a        41     0     1     1    41
  7.2942339261124133E+01 a        42     0     1     1    42
 -1.1223158483069724E+00 a        43     0     1     1    43
  7.2627789490894310E+00 a        44     0     1     1    44
 -2.7362140695871648E+01 a        45     0     1     1    45
 -1.3649566165392146E+01 a        46     0     1     1    46
 -7.5908176484075103E+00 a        47     0     1     1    47
  2.0374524551125850E+00 a        48     0     1     1    48
  7.7942509553273611E+00 a        49     0     1     1    49
  2.2559359554863847E+00 a        50     0     1     1    50
 -4.9956194256418996E+01 a        51     0     2     1     1
 -2.0710324339682220E+01 a        52     0     2     1     2
 -4.0669488870836163E+00 a        53     0     2     1     3
  8.1354419400023872E+00 a        54     0     2     1     4
  5.4440499525922723E+00 a        55     0     2     1     5
 -7.8027739016947191E+00 a        56     0     2     1     6
 -6.8136817405872208E+00 a        57     0     2     1     7
 -8.4558608559952422E+00 a        58     0     2     1     8
  1.1862114847012712E+00 a        59     0     2     1     9
 -4.4012104622109739E+01 a        60     0     2     1    10
  1.7840223778977038E+00 a        61     0     2     1    11
  1.0888539882706393E+01 a        62     0     2     1    12
  2.5917899365945063E+00 a        63     0     2     1    13
  3.2868083336786086E+01 a        64     0     2     1    14
  2.5036565353974134E+00 a        65     0     2     1    15
  9.8141598200733586E+00 a        66     0     2     1    16
  6.0647670761577864E+01 a        67     0     2     1    17
  4.6381301852200023E+00 a        68     0     2     1    18
  5.2769496733063486E+00 a        69     0     2     1    19
  1.0288220392033034E+01 a        70     0     2     1    20
 -1.9543503088382241E+01 a        71     0     2     1    21
  1.8664584930305479E+00 a        72     0     2     1    22
  3.6342372473843518E+00 a        73     0     2     1    23
 -8.3496486170473304E+01 a        74     0     2     1    24
  4.8249377906535493E+01 a        75     0     2     1    25
  5.0980178595072672E+01 a        76     0     2     1    26
  3.3709761400366581E+01 a        77     0     2     1    27
 -3.3147894322890745E+00 a        78     0     2     1    28
 -1.6454902175818795E+01 a        79     0     2     1    29
 -6.7368743704385414E+00 a        80     0     2     1    30
 -2.5357229027913473E+01 a        81     0     2     1    31
  2.8649504467880686E+00 a        82     0     2     1    32
 -1.3079797672586578E+01 a        83     0     2     1    33
 -3.6907187156536674E+00 a        84     0     2     1    34
  9.8809049619909139E-01 a        85     0     2     1    35
 -2.4433210304518704E+00 a        86     0     2     1    36
 -7.9407083815433852E+00 a        87     0     2     1    37
  2.1136091482300338E+02 a        88     0     2     1    38
 -1.2513145357448273E+01 a        89     0     2     1    39
  1.7076800019404633E+01 a        90     0     2     1    40
  7.8199469821800051E+01 a        91     0     2     1    41
  6.1772336849638492E+01 a        92     0     2     1    42
 -1.1701942063552673E+00 a        93     0     2     1    43
  7.1507054395945877E+00 a        94     0     2     1    44
 -2.8887271200959216E+01 a        95     0     2     1    45
 -1.9289038924204949E+01 a        96     0     2     1    46
 -7.9800028979076512E+00 a        97     0     2     1    47
  1.8065189045694110E+00 a        98     0     2     1    48
  1.1894357805468253E+01 a        99     0     2     1    49
  1.7474308323399528E+00 a       100     0     2     1    50
 -2.1889921303964751E+01 a       101     0     3     1     1
 -2.8561507955642210E+01 a       102     0     3     1     2
 -6.2466297674665650E-01 a       103     0     3     1     3
  2.6583295693207201E+00 a       104     0     3     1     4
 -1.1010150541141346E+01 a       105     0     3     1     5
 -3.9573901857966938E+00 a       106     0     3     1     6
 -3.6839131859155323E+00 a       107     0     3     1     7
 -5.4205648091395613E+00 a       108     0     3     1     8
  1.9465259546489091E+00 a       109     0     3     1     9
 -4.7618446052623291E+01 a       110     0     3     1    10
 -2.5144569438175823E-01 a       111     0     3     1    11
 -3.6907876046431327E+00 a       112     0     3     1    12
  2.5653522964628253E+00 a       113     0     3     1    13
  3.4651535136825973E+00 a       114     0     3     1    14
 -2.9952412905344925E+00 a       115     0     3     1    15
 -9.0398277910546465E+00 a       116     0     3     1    16
  8.8803530519798912E+01 a       117     0     3     1    17
 -1.1192268457287653E+00 a       118     0     3     1    18
  7.4299502398020847E+00 a       119     0     3     1    19
 -2.7529794272120078E-01 a       120     0     3     1    20
 -8.8030374124211956E+00 a       121     0     3     1    21
  1.6112667571422437E+00 a       122     0     3     1    22
  1.0032634846123868E+01 a       123     0     3     1    23
 -5.1897649740035156E+01 a       124     0     3     1    24
  3.7841102604256911E+01 a       125     0     3     1    25
  6.4547298232852796E+01 a       126     0     3     1    26
  4.4928458016902610E+01 a       127     0     3     1    27
  1.1895435530519212E+01 a       128     0     3     1    28
 -7.0512275010770482E+00 a       129     0     3     1    29
 -3.0366600533612531E+00 a       130     0     3     1    30
 -3.1071845037489226E+01 a       131     0     3     1    31
 -1.2621577479316180E+01 a       132     0     3     1    32
 -2.6473854278417786E+01 a       133     0     3     1    33
  1.3938433508126163E+01 a       134     0     3     1    34
  3.4574744586664967E+00 a       135     0     3     1    35
  6.1892809354191352E+00 a       136     0     3     1    36
  3.0993610740109001E-01 a       137     0     3     1    37
  2.2060450091946487E+02 a       138     0     3     1    38
 -1.1476180558114043E+01 a       139     0     3     1    39
  7.5761477880782202E-01 a       140     0     3     1    40
  8.5622725066776056E+01 a       141     0     3     1    41
  8.3543378666770224E+01 a       142     0     3     1    42
 -1.0419805132530944E+00 a       143     0     3     1    43
  5.7089808870548753E+00 a       144     0     3     1    44
 -9.8744351087590534E+00 a       145     0     3     1    45
  1.4745346661469613E+01 a       146     0     3     1    46
 -2.4569086834239910E+00 a       147     0     3     1    47
  2.4226156142547235E+00 a       148     0     3     1    48
 -1.3754374484503508E+01 a       149     0     3     1    49
  4.3503432721417816E+00 a       150     0     3     1    50
 -4.5441257107709177E+01 a       151     0     4     1     1
  5.4678655185826504E+00 a       152     0     4     1     2
 -6.9055425462995004E+00 a       153     0     4     1     3
  5.5669346478298047E+00 a       154     0     4     1     4
  1.6079569837873390E+01 a       155     0     4     1     5
 -7.3727333968958648E+00 a       156     0     4     1     6
 -4.2297021114340509E+00 a       157     0     4     1     7
 -6.0110052406918468E+00 a       158     0     4     1     8
 -7.9563854914405197E-01 a       159     0     4     1     9
  2.7794415213185424E+00 a       160     0     4     1    10
  1.9872300519544739E+00 a       161     0     4     1    11
  1.6794896401651187E+01 a       162     0     4     1    12
  2.6338399033825564E+00 a       163     0     4     1    13
  3.9586530169060595E+01 a       164     0     4     1    14
  5.3908798948964067E+00 a       165     0     4     1    15
  1.9703188622052384E+01 a       166     0     4     1    16
 -3.0536473735740696E+01 a       167     0     4     1    17
  7.4681982342683515E+00 a       168     0     4     1    18
 -8.2549055043244024E-01 a       169     0     4     1    19
  1.0878387780049453E+01 a       170     0     4     1    20
 -1.6654477047236078E+01 a       171     0     4     1    21
  1.4219205277201092E+00 a       172     0     4     1    22
 -7.9450149897409705E+00 a       173     0     4     1    23
 -3.0297875705735407E+01 a       174     0     4     1    24
  9.1653295338536829E+00 a       175     0     4     1    25
 -1.3261688123884227E+01 a       176     0     4     1    26
 -8.7078584575858802E+00 a       177     0     4     1    27
 -1.5088328637168935E+01 a       178     0     4     1    28
 -1.5588013826033665E+01 a       179     0     4     1    29
 -7.3817432961755545E+00 a       180     0     4     1    30
  6.6536446479640370E+00 a       181     0     4     1    31
  1.2315391638906823E+01 a       182     0     4     1    32
  1.0096722021705135E+01 a       183     0     4     1    33
 -1.5731899721769446E+01 a       184     0     4     1    34
 -6.8321663049097676E+00 a       185     0     4     1    35
 -6.9666650605977347E+00 a       186     0     4     1    36
 -1.0083899676501701E+01 a       187     0     4     1    37
 -2.8373248529569139E-01 a       188     0     4     1    38
 -4.2895153394216292E+00 a       189     0     4     1    39
  1.7533288894586242E+01 a       190     0     4     1    40
 -5.3049562890089053E-01 a       191     0     4     1    41
 -1.9565129210287434E+01 a       192     0     4     1    42
  2.2942271129985112E-01 a       193     0     4     1    43
  1.7710086226388118E+00 a       194     0     4     1    44
 -2.1083719048428168E+01 a       195     0     4     1    45
 -3.5676966184417552E+01 a       196     0     4     1    46
 -8.1598933692394784E+00 a       197     0     4     1    47
 -7.7566057721734460E-01 a       198     0     4     1    48
  2.4169323544659957E+01 a       199     0     4     1    49
 -2.4847309064213929E+00 a       200     0     4     1    50
  1.6468411401047071E+01 a       201     0     5     1     1
 -3.7758366073039376E+01 a       202     0     5     1     2
  4.6715615476211241E+00 a       203     0     5     1     3
 -4.2455623872475821E+00 a       204     0     5     1     4
 -3.0300864612984139E+01 a       205     0     5     1     5
  2.3619309724516229E+00 a       206     0     5     1     6
  1.9346128528060841E-01 a       207     0     5     1     7
 -1.1246778136766584E+00 a       208     0     5     1     8
  3.4539052125121530E+00 a       209     0     5     1     9
 -5.5074944542913435E+01 a       210     0     5     1    10
 -2.5333839360498049E+00 a       211     0     5     1    11
 -2.1325981763655946E+01 a       212     0     5     1    12
  2.0336633560169264E+00 a       213     0     5     1    13
 -3.4332036273646864E+01 a       214     0     5     1    14
 -9.2260930464631628E+00 a       215     0     5     1    15
 -3.0647067261380034E+01 a       216     0     5     1    16
  1.2925569435411987E+02 a       217     0     5     1    17
 -8.7483498478809683E+00 a       218     0     5     1    18
  1.1925426396683882E+01 a       219     0     5     1    19
 -1.1777290051772681E+01 a       220     0     5     1    20
  6.5767140365908920E+00 a       221     0     5     1    21
  5.4937407897472501E-01 a       222     0     5     1    22
  1.8364983150574449E+01 a       223     0     5     1    23
 -1.9786799959506464E+01 a       224     0     5     1    24
  3.1677606453275825E+01 a       225     0     5     1    25
  8.4400413986398050E+01 a       226     0     5     1    26
  5.7240324455794507E+01 a       227     0     5     1    27
  2.7993112897287585E+01 a       228     0     5     1    28
  6.0991649544799689E+00 a       229     0     5     1    29
  2.9654221851899734E+00 a       230     0     5     1    30
 -4.0457462081856349E+01 a       231     0     5     1    31
 -2.8868702168266513E+01 a       232     0     5     1    32
 -4.0941974515460075E+01 a       233     0     5     1    33
  3.2194323158845741E+01 a       234     0     5     1    34
  8.7038812596249233E+00 a       235     0     5     1    35
  1.2840973379431373E+01 a       236     0     5     1    36
  1.0921981745395046E+01 a       237     0     5     1    37
  2.3406977492094217E+02 a       238     0     5     1    38
 -1.0697867970792595E+01 a       239     0     5     1    39
 -1.8253313513959110E+01 a       240     0     5     1    40
  8.8704979211514356E+01 a       241     0     5     1    41
  1.1223026338252087E+02 a       242     0     5     1    42
 -4.7603955698336885E-02 a       243     0     5     1    43
  4.1131425522817606E+00 a       244     0     5     1    44
  1.1404834997939981E+01 a       245     0     5     1    45
  5.4075829566226339E+01 a       246     0     5     1    46
  5.2147569413691732E+00 a       247     0     5     1    47
  2.4979329093610576E+00 a       248     0     5     1    48
 -4.3243048690032822E+01 a       249     0     5     1    49
  7.6647360825655069E+00 a       250     0     5     1    50
 -3.3640616968554397E+01 a       251     0     6     1     1
  4.4592554621890997E+01 a       252     0     6     1     2
 -1.0876510911764965E+01 a       253     0     6     1     3
