begin
comment generated by PY
lattice         8.0444512800         0.0000000000         0.0000000000
lattice        -4.0222256400         6.9666991680         0.0000000000
lattice         0.0000000000         0.0000000000         8.8302688000
atom         0.6650100000        2.9234400000        3.8441100000 O         0.0000000000         0.0000000000        59.3542743924      109.7318370305       62.6836445117
atom        -0.8531600000        2.5975400000        2.3724000000 O         0.0000000000         0.0000000000      -124.7067462688       -3.4685599388       62.6629876769
atom         0.1881500000        1.4457200000        0.9006900000 O         0.0000000000         0.0000000000        65.3255592468     -106.2648096131       62.6988870139
atom         2.1992700000        2.0376300000        0.5710200000 O         0.0000000000         0.0000000000        65.3532850505      106.2688514767      -62.6827061484
atom         2.6761200000        0.5599100000        2.0427300000 O         0.0000000000         0.0000000000        59.3536224293     -109.7294995187      -62.6679945832
atom         1.1579500000        0.8858100000        3.5144500000 O         0.0000000000         0.0000000000      -124.7010461746        3.4624248872      -62.6812411057
atom         0.6650100000        2.9234400000        8.2592500000 O         0.0000000000         0.0000000000        59.3555741795      109.7315519075       62.6843977520
atom        -0.8531600000        2.5975400000        6.7875300000 O         0.0000000000         0.0000000000      -124.7117232083       -3.4761916086       62.6613333722
atom         0.1881500000        1.4457200000        5.3158200000 O         0.0000000000         0.0000000000        65.3317200320     -106.2664091873       62.6970031682
atom         2.1992700000        2.0376300000        4.9861600000 O         0.0000000000         0.0000000000        65.3582775055      106.2706585959      -62.6838132676
atom         2.6761200000        0.5599100000        6.4578700000 O         0.0000000000         0.0000000000        59.3518383707     -109.7308223664      -62.6667176437
atom         1.1579500000        0.8858100000        7.9295800000 O         0.0000000000         0.0000000000      -124.6962998406        3.4553932174      -62.6835570471
atom        -1.3461100000        6.4067900000        3.8441100000 O         0.0000000000         0.0000000000        59.3546517576      109.7369062122       62.6795983906
atom        -2.8642700000        6.0808900000        2.3724000000 O         0.0000000000         0.0000000000      -124.7075617845       -3.4639530325       62.6663023410
atom        -1.8229600000        4.9290700000        0.9006900000 O         0.0000000000         0.0000000000        65.3329355477     -106.2652016424       62.6936180452
atom         0.1881500000        5.5209800000        0.5710200000 O         0.0000000000         0.0000000000        65.3431391422      106.2698368126      -62.6925445117
atom         0.6650100000        4.0432600000        2.0427300000 O         0.0000000000         0.0000000000        59.3523540992     -109.7304450012      -62.6673411300
atom        -0.8531600000        4.3691500000        3.5144500000 O         0.0000000000         0.0000000000      -124.6948386296        3.4544404029      -62.6916872268
atom        -1.3461100000        6.4067900000        8.2592500000 O         0.0000000000         0.0000000000        59.3559976658      109.7359523333       62.6793830879
atom        -2.8642700000        6.0808900000        6.7875300000 O         0.0000000000         0.0000000000      -124.7119391497       -3.4725763059       62.6636794933
atom        -1.8229600000        4.9290700000        5.3158200000 O         0.0000000000         0.0000000000        65.3382430926     -106.2655328865       62.6917572600
atom         0.1881500000        5.5209800000        4.9861600000 O         0.0000000000         0.0000000000        65.3480162946      106.2711973849      -62.6935824493
atom         0.6650100000        4.0432600000        6.4578700000 O         0.0000000000         0.0000000000        59.3515847047     -109.7302458527      -62.6664100988
atom        -0.8531600000        4.3691500000        7.9295800000 O         0.0000000000         0.0000000000      -124.6912998406        3.4465785533      -62.6949486506
atom         4.6872300000        2.9234400000        3.8441100000 O         0.0000000000         0.0000000000        59.3535049978      109.7312835774       62.6825981778
atom         3.1690700000        2.5975400000        2.3724000000 O         0.0000000000         0.0000000000      -124.7067001477       -3.4613532454       62.6676404914
atom         4.2103800000        1.4457200000        0.9006900000 O         0.0000000000         0.0000000000        65.3360732723     -106.2621639178       62.6877109260
atom         6.2214900000        2.0376300000        0.5710200000 O         0.0000000000         0.0000000000        65.3472171461      106.2699751759      -62.6891447246
atom         6.6983500000        0.5599100000        2.0427300000 O         0.0000000000         0.0000000000        59.3551381578     -109.7268538234      -62.6725788547
atom         5.1801800000        0.8858100000        3.5144500000 O         0.0000000000         0.0000000000      -124.7028616902        3.4581317935      -62.6844801076
atom         4.6872300000        2.9234400000        8.2592500000 O         0.0000000000         0.0000000000        59.3538131814      109.7302835774       62.6833052969
atom         3.1690700000        2.5975400000        6.7875300000 O         0.0000000000         0.0000000000      -124.7102158762       -3.4708375169       62.6646947961
atom         4.2103800000        1.4457200000        5.3158200000 O         0.0000000000         0.0000000000        65.3400894266     -106.2641785819       62.6866572600
atom         6.2214900000        2.0376300000        4.9861600000 O         0.0000000000         0.0000000000        65.3529936598      106.2722896271      -62.6905899942
atom         6.6983500000        0.5599100000        6.4578700000 O         0.0000000000         0.0000000000        59.3542073395     -109.7273611555      -62.6711404914
atom         5.1801800000        0.8858100000        7.9295800000 O         0.0000000000         0.0000000000      -124.6973543581        3.4500393385      -62.6870805334
atom         2.6761200000        6.4067900000        3.8441100000 O         0.0000000000         0.0000000000        59.3550437869      109.7314596653       62.6864212383
atom         1.1579500000        6.0808900000        2.3724000000 O         0.0000000000         0.0000000000      -124.7072074798       -3.4651301848       62.6649256144
atom         2.1992700000        4.9290700000        0.9006900000 O         0.0000000000         0.0000000000        65.3359741238     -106.2648934589       62.6888870139
atom         4.2103800000        5.5209800000        0.5710200000 O         0.0000000000         0.0000000000        65.3508781441      106.2691827208      -62.6829682109
atom         4.6872300000        4.0432600000        2.0427300000 O         0.0000000000         0.0000000000        59.3511465543     -109.7316986672      -62.6663562199
atom         3.1690700000        4.3691500000        3.5144500000 O         0.0000000000         0.0000000000      -124.6948616902        3.4480022524      -62.6957870139
atom         2.6761200000        6.4067900000        8.2592500000 O         0.0000000000         0.0000000000        59.3551905466      109.7302982415       62.6866979649
atom         1.1579500000        6.0808900000        6.7875300000 O         0.0000000000         0.0000000000      -124.7104926028       -3.4748911829       62.6624103117
atom         2.1992700000        4.9290700000        5.3158200000 O         0.0000000000         0.0000000000        65.3419504247     -106.2655706112       62.6872107131
atom         4.2103800000        5.5209800000        4.9861600000 O         0.0000000000         0.0000000000        65.3566777184      106.2709437189      -62.6844904199
atom         4.6872300000        4.0432600000        6.4578700000 O         0.0000000000         0.0000000000        59.3507922496     -109.7323527590      -62.6649870383
atom         3.1690700000        4.3691500000        7.9295800000 O         0.0000000000         0.0000000000      -124.6903459617        3.4402248872      -62.6986872268
atom         1.0512300000        1.8207800000        0.0000000000 Si         0.0000000000         0.0000000000        -1.0232475028       -1.7797018467       -0.0068329110
atom         1.9197700000        0.0000000000        2.9434200000 Si         0.0000000000         0.0000000000         2.0662660508       -0.0036227503       -0.0003573617
atom        -0.9598800000        1.6625700000        1.4717100000 Si         0.0000000000         0.0000000000        -1.0196497118        1.7831212883        0.0016464102
atom         1.0512300000        1.8207800000        4.4151300000 Si         0.0000000000         0.0000000000        -1.0278491063       -1.7852098174       -0.0087121211
atom         1.9197700000        0.0000000000        7.3585600000 Si         0.0000000000         0.0000000000         2.0663060508        0.0030719073       -0.0001473610
atom        -0.9598800000        1.6625700000        5.8868500000 Si         0.0000000000         0.0000000000        -1.0231760458        1.7884725324        0.0051337040
atom        -0.9598800000        5.3041300000        0.0000000000 Si         0.0000000000         0.0000000000        -1.0203134110       -1.7776330908        0.0061100818
atom        -0.0913400000        3.4833500000        2.9434200000 Si         0.0000000000         0.0000000000         2.0634580801        0.0023647366        0.0029020440
atom        -2.9710000000        5.1459200000        1.4717100000 Si         0.0000000000         0.0000000000        -1.0263262255        1.7855408626       -0.0004260703
atom        -0.9598800000        5.3041300000        4.4151300000 Si         0.0000000000         0.0000000000        -1.0248227724       -1.7841557256        0.0047844148
atom        -0.0913400000        3.4833500000        7.3585600000 Si         0.0000000000         0.0000000000         2.0629446269        0.0097051325        0.0026969437
atom        -2.9710000000        5.1459200000        5.8868500000 Si         0.0000000000         0.0000000000        -1.0289301376        1.7913071966        0.0034302303
atom         5.0734500000        1.8207800000        0.0000000000 Si         0.0000000000         0.0000000000        -1.0264360458       -1.7789238760        0.0011926663
atom         5.9419900000        0.0000000000        2.9434200000 Si         0.0000000000         0.0000000000         2.0635548398       -0.0019860679        0.0022115956
atom         3.0623400000        1.6625700000        1.4717100000 Si         0.0000000000         0.0000000000        -1.0260233778        1.7855658059       -0.0007818403
atom         5.0734500000        1.8207800000        4.4151300000 Si         0.0000000000         0.0000000000        -1.0301844091       -1.7845010283       -0.0015167005
atom         5.9419900000        0.0000000000        7.3585600000 Si         0.0000000000         0.0000000000         2.0642405352        0.0052851833        0.0023985347
atom         3.0623400000        1.6625700000        5.8868500000 Si         0.0000000000         0.0000000000        -1.0293191063        1.7923598645        0.0031206174
