################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0744995143437103E-01 a       471     0    10     1    21
  4.4022527429454330E+00 a       472     0    10     1    22
 -8.1398510630620500E+00 a       473     0    10     1    23
 -1.3226110806895745E+01 a       474     0    10     1    24
 -7.0821853514412405E+00 a       475     0    10     1    25
 -8.9032883565512257E+00 a       476     0    10     1    26
  1.0068364814869891E+01 a       477     0    10     1    27
  4.6290858042292795E+00 a       478     0    10     1    28
 -2.1214713620856035E+01 a       479     0    10     1    29
  1.3972277986773959E+01 a       480     0    10     1    30
 -5.0947101401253816E+00 a       481     0    10     1    31
  1.2941021759579798E+00 a       482     0    10     1    32
 -1.1152899056402466E+01 a       483     0    10     1    33
  1.3644843965568818E+00 a       484     0    10     1    34
 -1.5210067980235753E+01 a       485     0    10     1    35
 -5.6209953630289622E+00 a       486     0    10     1    36
  6.0524468997128009E+00 a       487     0    10     1    37
  2.1311668373307282E+00 a       488     0    10     1    38
  4.2035025919068696E+00 a       489     0    10     1    39
 -1.3921353599657720E+00 a       490     0    10     1    40
 -4.3229397473429998E+00 a       491     0    10     1    41
 -5.1178772562501091E+00 a       492     0    10     1    42
 -3.0309666979351650E+00 a       493     0    10     1    43
 -3.1288923558342047E-01 a       494     0    10     1    44
  9.5272470758790124E+00 a       495     0    10     1    45
  3.0224145773990362E+01 a       496     0    10     1    46
  8.7589931344208090E+00 a       497     0    10     1    47
  1.4181230517185526E+01 a       498     0    10     1    48
  1.1170865115908795E+02 a       499     0    10     1    49
 -9.1152839585638237E+00 a       500     0    10     1    50
  1.1082469002645453E+01 a       501     0    11     1     1
 -2.4789104735282763E+01 a       502     0    11     1     2
 -9.9063431439020266E-01 a       503     0    11     1     3
 -2.2296109353913366E+01 a       504     0    11     1     4
 -7.1707888793384376E+00 a       505     0    11     1     5
  3.5738528229654785E+00 a       506     0    11     1     6
  9.9521876022681399E-01 a       507     0    11     1     7
  7.0134979003299023E+00 a       508     0    11     1     8
  8.9341843365140736E+00 a       509     0    11     1     9
 -1.8027116086510112E+01 a       510     0    11     1    10
  4.0006081487689071E+00 a       511     0    11     1    11
 -8.0738815545115798E+00 a       512     0    11     1    12
  1.1528451265071501E+01 a       513     0    11     1    13
 -3.0689279995085506E+00 a       514     0    11     1    14
  2.3977520541613394E+01 a       515     0    11     1    15
 -1.3436853460202411E+01 a       516     0    11     1    16
 -2.2101055397332874E+00 a       517     0    11     1    17
 -1.1948078009848893E+00 a       518     0    11     1    18
 -3.9180551461360023E+00 a       519     0    11     1    19
 -1.2106226280398246E+01 a       520     0    11     1    20
 -2.3748960429527535E+00 a       521     0    11     1    21
  6.7210859142775607E+00 a       522     0    11     1    22
 -8.3751392106597660E+00 a       523     0    11     1    23
 -2.0537784802193151E+01 a       524     0    11     1    24
 -3.9368106565350143E+00 a       525     0    11     1    25
 -1.2696764178961832E+01 a       526     0    11     1    26
  1.4667042851983409E+01 a       527     0    11     1    27
  1.1934434084361117E+01 a       528     0    11     1    28
 -2.7120983385603886E+01 a       529     0    11     1    29
