################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1443511283152930E+00 a        32     0     1     1    32
  1.1442855923687922E+01 a        33     0     1     1    33
 -1.6554677307268426E+00 a        34     0     1     1    34
 -3.1049484293438137E+00 a        35     0     1     1    35
 -7.9618698144974305E+00 a        36     0     1     1    36
  4.5624912413953895E+00 a        37     0     1     1    37
  2.2710641384435043E+01 a        38     0     1     1    38
  1.0299893023720305E+01 a        39     0     1     1    39
 -2.0368591828399303E+01 a        40     0     1     1    40
 -1.0542998595053961E+00 a        41     0     1     1    41
  2.6535490755128697E+00 a        42     0     1     1    42
 -2.2853964242525363E-01 a        43     0     1     1    43
  5.0777790623775507E+00 a        44     0     1     1    44
 -1.0079210946346260E+01 a        45     0     1     1    45
 -4.4762337066168278E+00 a        46     0     1     1    46
 -9.6837918583014329E+00 a        47     0     1     1    47
  1.9067413622300133E-01 a        48     0     1     1    48
 -5.7420245966066883E+00 a        49     0     1     1    49
 -2.2645116848749818E+00 a        50     0     1     1    50
 -5.4745910883612776E+00 a        51     0     2     1     1
 -4.3075672949151866E+01 a        52     0     2     1     2
 -1.1106911387439915E+01 a        53     0     2     1     3
  2.4003738341413681E+00 a        54     0     2     1     4
  3.4785484901162089E+00 a        55     0     2     1     5
 -1.0564092583397617E+01 a        56     0     2     1     6
  1.9865990013397575E+01 a        57     0     2     1     7
  1.4700579398686003E+01 a        58     0     2     1     8
 -2.0567612355174378E+00 a        59     0     2     1     9
  1.2960538579548949E+01 a        60     0     2     1    10
  2.8560259965332149E+00 a        61     0     2     1    11
 -7.7190337618671521E+00 a        62     0     2     1    12
  1.9436482658234564E+01 a        63     0     2     1    13
  1.3013160175997385E+01 a        64     0     2     1    14
  8.5980925846114822E+00 a        65     0     2     1    15
 -2.7441174050488617E+00 a        66     0     2     1    16
  9.8465200405764941E-01 a        67     0     2     1    17
 -2.9171220337099881E+00 a        68     0     2     1    18
  1.7716738070813116E+00 a        69     0     2     1    19
  9.3150057643064983E+00 a        70     0     2     1    20
  1.6442626022866936E+01 a        71     0     2     1    21
  1.1781758625305384E+01 a        72     0     2     1    22
  8.1246248187198571E+00 a        73     0     2     1    23
 -8.1265632358158424E+00 a        74     0     2     1    24
  1.0857280110455636E+00 a        75     0     2     1    25
 -6.4867694139483669E+00 a        76     0     2     1    26
  2.5563601494708454E+01 a        77     0     2     1    27
  4.8127420916114856E+00 a        78     0     2     1    28
  6.2981759147174554E-01 a        79     0     2     1    29
  4.3179317665712711E+00 a        80     0     2     1    30
  3.8735085722896955E+01 a        81     0     2     1    31
  2.2464258839646596E+00 a        82     0     2     1    32
  9.3693836081275226E+00 a        83     0     2     1    33
 -1.7931844155637673E+00 a        84     0     2     1    34
 -4.4887896368598170E+00 a        85     0     2     1    35
 -8.7705774765857232E+00 a        86     0     2     1    36
  5.8930744768765697E+00 a        87     0     2     1    37
  1.9009647369318255E+01 a        88     0     2     1    38
  1.0552024508069929E+01 a        89     0     2     1    39
 -1.7294252673658573E+01 a        90     0     2     1    40
 -7.5998732780721090E-01 a        91     0     2     1    41
  2.1963682862729890E+00 a        92     0     2     1    42
 -5.2265244519329135E-01 a        93     0     2     1    43
  4.7958753986433171E+00 a        94     0     2     1    44
 -9.6348004975093797E+00 a        95     0     2     1    45
 -5.0961074839003535E+00 a        96     0     2     1    46
 -9.8384422278300470E+00 a        97     0     2     1    47
 -1.7938510616522321E+00 a        98     0     2     1    48
 -5.6577777338657675E+00 a        99     0     2     1    49
 -2.0433169577911503E+00 a       100     0     2     1    50
 -1.1095299274120650E+01 a       101     0     3     1     1
 -4.2757130264506451E+01 a       102     0     3     1     2
 -4.2964853032883852E+00 a       103     0     3     1     3
  5.6697100928935407E-01 a       104     0     3     1     4
  3.5368245676635768E+00 a       105     0     3     1     5
 -8.2174981103046072E+00 a       106     0     3     1     6
  2.8366209506232753E+01 a       107     0     3     1     7
  1.1297351578552730E+01 a       108     0     3     1     8
 -7.7463679121778108E+00 a       109     0     3     1     9
  2.1912669067899092E+01 a       110     0     3     1    10
  6.7518320964726648E+00 a       111     0     3     1    11
 -1.0806593101265340E+00 a       112     0     3     1    12
  2.8718807384178081E+01 a       113     0     3     1    13
  1.0443643954111474E+01 a       114     0     3     1    14
  2.0549701014838386E+00 a       115     0     3     1    15
 -3.1344208264112252E+00 a       116     0     3     1    16
  5.9364212691659262E+00 a       117     0     3     1    17
  4.1154103000387847E+00 a       118     0     3     1    18
  3.5479638211869986E+00 a       119     0     3     1    19
  1.1491512101708576E+01 a       120     0     3     1    20
  1.8705112134244821E+01 a       121     0     3     1    21
  1.0114200778846289E+01 a       122     0     3     1    22
  2.9768036025647606E+00 a       123     0     3     1    23
 -3.8510548834335845E+00 a       124     0     3     1    24
  2.5025957447015701E+00 a       125     0     3     1    25
 -8.8292988551785996E+00 a       126     0     3     1    26
  3.4097008315733945E+01 a       127     0     3     1    27
  6.1937144757170897E+00 a       128     0     3     1    28
  1.3727542239874002E+00 a       129     0     3     1    29
 -1.2264879650844080E+00 a       130     0     3     1    30
  4.4060406597347004E+01 a       131     0     3     1    31
  1.3533961393881890E+00 a       132     0     3     1    32
  1.2869237071966836E+01 a       133     0     3     1    33
  1.1591230116135107E+00 a       134     0     3     1    34
  2.9770924387756930E+00 a       135     0     3     1    35
 -3.1169857077125038E+00 a       136     0     3     1    36
 -2.4563495582266626E+00 a       137     0     3     1    37
  2.7310380364402363E+01 a       138     0     3     1    38
  5.2327018257677889E+00 a       139     0     3     1    39
 -2.3824381703771547E+01 a       140     0     3     1    40
 -3.0603117208329196E+00 a       141     0     3     1    41
  2.8817932525525460E+00 a       142     0     3     1    42
  1.0342818894674539E+00 a       143     0     3     1    43
  3.3527832046152444E+00 a       144     0     3     1    44
 -8.3347618932292455E+00 a       145     0     3     1    45
 -5.6749539107461255E-01 a       146     0     3     1    46
 -4.8773328262446540E+00 a       147     0     3     1    47
  6.3203520736570313E+00 a       148     0     3     1    48
 -3.8711348566157535E+00 a       149     0     3     1    49
 -3.2850329082391148E+00 a       150     0     3     1    50
  6.6773708705478123E+00 a       151     0     4     1     1
 -9.9096747178198286E-01 a       152     0     4     1     2
 -9.1657854908822891E+00 a       153     0     4     1     3
  4.5123907978540752E+00 a       154     0     4     1     4
  2.6078122026168069E+00 a       155     0     4     1     5
 -4.7894052734721066E+00 a       156     0     4     1     6
 -9.9225519369669382E+00 a       157     0     4     1     7
  4.0442703982923671E+00 a       158     0     4     1     8
  4.1488409815456055E+00 a       159     0     4     1     9
 -6.9447739726630449E+00 a       160     0     4     1    10
 -4.0371179481226198E+00 a       161     0     4     1    11
 -8.9837779417035470E+00 a       162     0     4     1    12
 -8.1087769381395987E+00 a       163     0     4     1    13
  2.3759572109189162E+00 a       164     0     4     1    14
  8.6080286350256063E+00 a       165     0     4     1    15
 -1.9191000848087281E+00 a       166     0     4     1    16
 -3.6307477632974385E+00 a       167     0     4     1    17
 -7.3135548146008826E+00 a       168     0     4     1    18
 -1.5519633599542462E+00 a       169     0     4     1    19
 -2.3882328023447159E+00 a       170     0     4     1    20
 -4.3748514109523778E-01 a       171     0     4     1    21
  2.4701784291315785E+00 a       172     0     4     1    22
  4.2655138201641405E+00 a       173     0     4     1    23
 -4.8116095415720892E+00 a       174     0     4     1    24
 -1.5196269570138943E+00 a       175     0     4     1    25
  3.4980030872849568E+00 a       176     0     4     1    26
 -8.0348040830046479E+00 a       177     0     4     1    27
 -1.4370607576684424E+00 a       178     0     4     1    28
 -1.5763039467191620E+00 a       179     0     4     1    29
  6.2257272609246375E+00 a       180     0     4     1    30
 -3.1200934142327501E+00 a       181     0     4     1    31
  6.2623543093719070E-01 a       182     0     4     1    32
 -4.0664605721876645E+00 a       183     0     4     1    33
 -3.1348419901448081E+00 a       184     0     4     1    34
 -8.1260053082607726E+00 a       185     0     4     1    35
 -8.9727748728278431E+00 a       186     0     4     1    36
  9.9034341539240636E+00 a       187     0     4     1    37
 -6.7862208039815517E+00 a       188     0     4     1    38
  7.8930728608918992E+00 a       189     0     4     1    39
  8.1236233673785776E+00 a       190     0     4     1    40
  3.1800619838350270E+00 a       191     0     4     1    41
 -6.7995826034484719E-01 a       192     0     4     1    42
 -1.3667529426466780E+00 a       193     0     4     1    43
  1.1849226253903113E+00 a       194     0     4     1    44
 -3.0275405849126460E+00 a       195     0     4     1    45
 -5.2683042517160787E+00 a       196     0     4     1    46
 -6.9292198774310005E+00 a       197     0     4     1    47
 -7.2750539545414643E+00 a       198     0     4     1    48
 -2.2310537156142024E-01 a       199     0     4     1    49
  8.8900235007590978E-01 a       200     0     4     1    50
 -1.7980139352818878E+01 a       201     0     5     1     1
 -4.4409334205179356E+01 a       202     0     5     1     2
  4.3873017696220602E+00 a       203     0     5     1     3
 -2.8671086696297454E+00 a       204     0     5     1     4
  3.4908338653720290E+00 a       205     0     5     1     5
 -3.9655435519528841E+00 a       206     0     5     1     6
  3.9374927865503395E+01 a       207     0     5     1     7
  7.9922567005976690E+00 a       208     0     5     1     8
 -1.3572025918691478E+01 a       209     0     5     1     9
  3.3157501125641105E+01 a       210     0     5     1    10
  1.1056593542233784E+01 a       211     0     5     1    11
  7.0570629986107178E+00 a       212     0     5     1    12
  3.9965417425586104E+01 a       213     0     5     1    13
  6.6155332364039694E+00 a       214     0     5     1    14
 -7.4042629478246633E+00 a       215     0     5     1    15
 -3.1368115941840080E+00 a       216     0     5     1    16
  1.0516687995229029E+01 a       217     0     5     1    17
  1.2073003357574461E+01 a       218     0     5     1    18
  5.4832103484186998E+00 a       219     0     5     1    19
  1.3982016136345942E+01 a       220     0     5     1    20
  2.1212138640936981E+01 a       221     0     5     1    21
  8.7803512257960534E+00 a       222     0     5     1    22
 -2.6135330022346612E+00 a       223     0     5     1    23
  1.9643327954881995E+00 a       224     0     5     1    24
  3.8795151541547743E+00 a       225     0     5     1    25
 -1.2190707512180172E+01 a       226     0     5     1    26
  4.6148068048180981E+01 a       227     0     5     1    27
  7.3871507543400856E+00 a       228     0     5     1    28
  3.2177204743745906E+00 a       229     0     5     1    29
 -8.5373192831131242E+00 a       230     0     5     1    30
  4.9888845536137147E+01 a       231     0     5     1    31
 -6.6426822793140550E-01 a       232     0     5     1    32
  1.6876370357294963E+01 a       233     0     5     1    33
  5.7490622985429711E+00 a       234     0     5     1    34
  1.2171974389655169E+01 a       235     0     5     1    35
  4.5825091817772128E+00 a       236     0     5     1    36
 -1.3236174812145890E+01 a       237     0     5     1    37
  3.7190112188790394E+01 a       238     0     5     1    38
 -1.9496528271279205E+00 a       239     0     5     1    39
 -3.3147683932985110E+01 a       240     0     5     1    40
 -5.5453202515396107E+00 a       241     0     5     1    41
  4.5284766136180901E+00 a       242     0     5     1    42
  2.3469406733231994E+00 a       243     0     5     1    43
  1.5676904995436698E+00 a       244     0     5     1    44
 -7.0125579715225692E+00 a       245     0     5     1    45
  5.4800680591446200E+00 a       246     0     5     1    46
  2.0075319325346017E+00 a       247     0     5     1    47
  1.5010342861291772E+01 a       248     0     5     1    48
 -3.2500345735310683E+00 a       249     0     5     1    49
 -4.2381423320289553E+00 a       250     0     5     1    50
  2.4800562412767466E+01 a       251     0     6     1     1
  6.1859769842678581E+01 a       252     0     6     1     2
 -6.1617191674426826E+00 a       253     0     6     1     3
  7.1281684872470832E+00 a       254     0     6     1     4
  1.2585529800665989E+00 a       255     0     6     1     5
  4.4540441530379198E+00 a       256     0     6     1     6
 -5.3854297304368721E+01 a       257     0     6     1     7
 -1.2213964556550531E+01 a       258     0     6     1     8
  1.2957329571504777E+01 a       259     0     6     1     9
 -3.6617966653992269E+01 a       260     0     6     1    10
 -1.3057588090950230E+01 a       261     0     6     1    11
 -1.0006032421076752E+01 a       262     0     6     1    12
 -4.8357415527350163E+01 a       263     0     6     1    13
 -1.3604455068514044E+01 a       264     0     6     1    14
  7.8631342634656818E+00 a       265     0     6     1    15
  1.6792854429669454E-01 a       266     0     6     1    16
 -1.0863914246944015E+01 a       267     0     6     1    17
 -1.4324396548033597E+01 a       268     0     6     1    18
 -5.9462340487028333E+00 a       269     0     6     1    19
 -1.9445806127454556E+01 a       270     0     6     1    20
 -2.5044950664763157E+01 a       271     0     6     1    21
 -1.1325135024722261E+01 a       272     0     6     1    22
 -8.6729249101534267E-01 a       273     0     6     1    23
 -4.3375025242901483E-01 a       274     0     6     1    24
 -5.0565307205679622E+00 a       275     0     6     1    25
  1.6948138254052310E+01 a       276     0     6     1    26
 -5.7196490880228140E+01 a       277     0     6     1    27
 -1.0640844661515608E+01 a       278     0     6     1    28
 -4.7832874903451641E+00 a       279     0     6     1    29
  8.3192845982113290E+00 a       280     0     6     1    30
 -6.4594587405443733E+01 a       281     0     6     1    31
 -1.7913291239056481E+00 a       282     0     6     1    32
 -2.4181646369277903E+01 a       283     0     6     1    33
 -5.0296920506834626E+00 a       284     0     6     1    34
 -1.3376570060340139E+01 a       285     0     6     1    35
 -8.4469006283279562E+00 a       286     0     6     1    36
  1.5269861044422019E+01 a       287     0     6     1    37
 -4.5402976077290383E+01 a       288     0     6     1    38
  4.1530833531086362E+00 a       289     0     6     1    39
  4.4832786609341568E+01 a       290     0     6     1    40
  8.5503718784435438E+00 a       291     0     6     1    41
 -4.7003517906139525E+00 a       292     0     6     1    42
 -2.7031403875282649E+00 a       293     0     6     1    43
 -4.1155797266949881E+00 a       294     0     6     1    44
  6.9362976832538212E+00 a       295     0     6     1    45
 -5.9379786046338721E+00 a       296     0     6     1    46
 -1.2041014697458403E+00 a       297     0     6     1    47
 -1.6310556612395505E+01 a       298     0     6     1    48
  7.4009446159137058E+00 a       299     0     6     1    49
  4.6300992630995230E+00 a       300     0     6     1    50
 -1.6232449397900435E+01 a       301     0     7     1     1
 -2.7131703980529352E+01 a       302     0     7     1     2
  9.0917441873527238E+00 a       303     0     7     1     3
 -3.9542122362005254E+00 a       304     0     7     1     4
  4.2184730596900293E+00 a       305     0     7     1     5
  1.6479791213915158E+00 a       306     0     7     1     6
  3.3043773182645317E+01 a       307     0     7     1     7
  1.0331938987101168E+00 a       308     0     7     1     8
 -1.2147954082706303E+01 a       309     0     7     1     9
  3.1502483748894335E+01 a       310     0     7     1    10
  9.2370158248194425E+00 a       311     0     7     1    11
  1.0635681629730295E+01 a       312     0     7     1    12
  3.4420255334699817E+01 a       313     0     7     1    13
 -1.6150640391927442E+00 a       314     0     7     1    14
 -1.2710362943055598E+01 a       315     0     7     1    15
 -2.5969397077288217E+00 a       316     0     7     1    16
  1.1500688241572224E+01 a       317     0     7     1    17
  1.6434589203656571E+01 a       318     0     7     1    18
  4.4132520761684804E+00 a       319     0     7     1    19
  9.3440598178718073E+00 a       320     0     7     1    20
  1.3928520802799399E+01 a       321     0     7     1    21
  5.3310684549111480E+00 a       322     0     7     1    22
 -8.0586157699816550E+00 a       323     0     7     1    23
  8.2962081391765121E+00 a       324     0     7     1    24
  2.9998458680183533E+00 a       325     0     7     1    25
 -8.8052942571527364E+00 a       326     0     7     1    26
  3.9151224995883823E+01 a       327     0     7     1    27
  4.4289938842170944E+00 a       328     0     7     1    28
  3.1563955172225815E+00 a       329     0     7     1    29
 -1.2940014102881426E+01 a       330     0     7     1    30
  3.3062693754472491E+01 a       331     0     7     1    31
 -1.8937980873196412E+00 a       332     0     7     1    32
  1.2452243001625527E+01 a       333     0     7     1    33
  9.0109830725387319E+00 a       334     0     7     1    34
  1.5973487128731181E+01 a       335     0     7     1    35
  8.8974531619002821E+00 a       336     0     7     1    36
 -1.7520962388226309E+01 a       337     0     7     1    37
  3.1783964995534404E+01 a       338     0     7     1    38
 -7.3418817040630717E+00 a       339     0     7     1    39
 -2.7739243221846529E+01 a       340     0     7     1    40
 -6.4062404713133780E+00 a       341     0     7     1    41
  4.1931126376267587E+00 a       342     0     7     1    42
  3.0539194217310008E+00 a       343     0     7     1    43
 -2.1581792711905394E+00 a       344     0     7     1    44
 -3.0249689457050266E+00 a       345     0     7     1    45
  9.4775644382920330E+00 a       346     0     7     1    46
  8.3231650384527889E+00 a       347     0     7     1    47
  1.8027963644848739E+01 a       348     0     7     1    48
 -1.1245778589587310E+00 a       349     0     7     1    49
 -3.1082712258271554E+00 a       350     0     7     1    50
  3.0588385320617611E+01 a       351     0     8     1     1
  8.5989992132047306E+01 a       352     0     8     1     2
 -2.3930551507729327E+00 a       353     0     8     1     3
  6.8107043187702514E+00 a       354     0     8     1     4
 -1.2734313197337748E+00 a       355     0     8     1     5
  9.2601934811009254E+00 a       356     0     8     1     6
 -6.9715373469069974E+01 a       357     0     8     1     7
 -1.8437547209232410E+01 a       358     0     8     1     8
  1.5131577020030955E+01 a       359     0     8     1     9
 -4.7322537907835191E+01 a       360     0     8     1    10
 -1.3854163803036542E+01 a       361     0     8     1    11
 -8.0518983065980958E+00 a       362     0     8     1    12
 -6.3407956816890028E+01 a       363     0     8     1    13
 -1.9283480875451357E+01 a       364     0     8     1    14
  4.7023833763582124E+00 a       365     0     8     1    15
  2.0851707009340807E+00 a       366     0     8     1    16
 -1.5260342426305312E+01 a       367     0     8     1    17
 -1.7311596413951090E+01 a       368     0     8     1    18
 -6.2748118973778251E+00 a       369     0     8     1    19
 -2.5411159216247327E+01 a       370     0     8     1    20
 -3.2454591204946610E+01 a       371     0     8     1    21
 -1.9712642467102174E+01 a       372     0     8     1    22
 -2.4074611650385003E+00 a       373     0     8     1    23
  4.0839769002255089E-01 a       374     0     8     1    24
 -4.2030756932749656E+00 a       375     0     8     1    25
  1.9734539035480793E+01 a       376     0     8     1    26
 -7.5935617641724775E+01 a       377     0     8     1    27
 -1.4348817451963425E+01 a       378     0     8     1    28
 -5.1751797595433811E+00 a       379     0     8     1    29
  8.8594106087868933E+00 a       380     0     8     1    30
 -8.6826743784052525E+01 a       381     0     8     1    31
 -4.7024282344334605E+00 a       382     0     8     1    32
 -3.1117892384780696E+01 a       383     0     8     1    33
 -6.8482888298189941E+00 a       384     0     8     1    34
 -1.3581477979497267E+01 a       385     0     8     1    35
 -4.9647758446293571E+00 a       386     0     8     1    36
  1.5192821264069378E+01 a       387     0     8     1    37
 -6.0148959613752538E+01 a       388     0     8     1    38
  3.5846249956665605E-01 a       389     0     8     1    39
  5.7085836055618579E+01 a       390     0     8     1    40
  1.1044139290711195E+01 a       391     0     8     1    41
 -4.3858944475375941E+00 a       392     0     8     1    42
 -3.6373078153468748E+00 a       393     0     8     1    43
 -6.3409820502839223E+00 a       394     0     8     1    44
  1.1903472343172286E+01 a       395     0     8     1    45
 -5.8469997738431880E+00 a       396     0     8     1    46
  2.6483956111777314E+00 a       397     0     8     1    47
 -2.0352087645333246E+01 a       398     0     8     1    48
  1.0072359403670696E+01 a       399     0     8     1    49
  5.6303178650394230E+00 a       400     0     8     1    50
  1.2093808399110697E+01 a       401     0     9     1     1
  7.5293067765102137E+01 a       402     0     9     1     2
  1.0963003191435677E+01 a       403     0     9     1     3
  1.2220494031599671E+00 a       404     0     9     1     4
  7.2064152889081079E+00 a       405     0     9     1     5
  1.5475414413699006E+01 a       406     0     9     1     6
 -3.6328988946177105E+01 a       407     0     9     1     7
 -2.6919709893352803E+01 a       408     0     9     1     8
  1.6300956010461491E+00 a       409     0     9     1     9
 -1.3144615535297678E+01 a       410     0     9     1    10
 -1.1105938782945747E+01 a       411     0     9     1    11
  7.6604533433186806E+00 a       412     0     9     1    12
 -2.7904283582958723E+01 a       413     0     9     1    13
 -3.1042959190538230E+01 a       414     0     9     1    14
 -1.2036443840954909E+01 a       415     0     9     1    15
 -9.2568237751039173E-01 a       416     0     9     1    16
  6.6609913709316171E+00 a       417     0     9     1    17
  1.0695475964922471E+01 a       418     0     9     1    18
 -6.8563114695900165E+00 a       419     0     9     1    19
 -2.0315179328520838E+01 a       420     0     9     1    20
 -3.0404882775409749E+01 a       421     0     9     1    21
 -1.0298465800509470E+01 a       422     0     9     1    22
 -2.2405002936037757E+01 a       423     0     9     1    23
  2.2166153917107838E+01 a       424     0     9     1    24
 -6.1949447338243067E+00 a       425     0     9     1    25
  1.8041235219706490E+01 a       426     0     9     1    26
 -3.5973827211166274E+01 a       427     0     9     1    27
 -1.1603750074899235E+01 a       428     0     9     1    28
 -2.1796722959508981E+00 a       429     0     9     1    29
 -1.2153798865819407E+01 a       430     0     9     1    30
 -6.9803504638825402E+01 a       431     0     9     1    31
 -2.4147662118898858E+00 a       432     0     9     1    32
 -2.0595550980094291E+01 a       433     0     9     1    33
  1.2021643400180460E+01 a       434     0     9     1    34
  7.2558583807472798E+00 a       435     0     9     1    35
  5.9734374069008780E+00 a       436     0     9     1    36
 -8.6125311215386713E+00 a       437     0     9     1    37
 -2.5907816140563490E+01 a       438     0     9     1    38
 -1.1915286000087805E+01 a       439     0     9     1    39
  3.2346753396538816E+01 a       440     0     9     1    40
 -8.7913919479781666E-02 a       441     0     9     1    41
 -5.2215797505530253E+00 a       442     0     9     1    42
  2.8067241609580846E+00 a       443     0     9     1    43
 -1.0939582990592466E+01 a       444     0     9     1    44
  1.0464257933414023E+01 a       445     0     9     1    45
  1.2777172778843170E+01 a       446     0     9     1    46
  1.6227214398999525E+01 a       447     0     9     1    47
  9.8786152195024854E+00 a       448     0     9     1    48
  1.4171216020856056E+01 a       449     0     9     1    49
  4.5263583784475507E+00 a       450     0     9     1    50
  8.6461173135058402E+00 a       451     0    10     1     1
  1.6518283783347439E+01 a       452     0    10     1     2
  1.9268026217967025E+00 a       453     0    10     1     3
  1.1757243214393496E+00 a       454     0    10     1     4
 -5.4269452008863910E+00 a       455     0    10     1     5
  4.2783744288608512E+00 a       456     0    10     1     6
 -1.9072085088035330E+01 a       457     0    10     1     7
 -1.2236435726288015E+00 a       458     0    10     1     8
  5.9318688199106697E+00 a       459     0    10     1     9
 -1.3551156416156838E+01 a       460     0    10     1    10
  3.7017006978258022E+00 a       461     0    10     1    11
 -9.3890414846383641E-01 a       462     0    10     1    12
 -1.8392380888383578E+01 a       463     0    10     1    13
 -1.7028459916608718E+00 a       464     0    10     1    14
 -2.3025410381365190E+00 a       465     0    10     1    15
  1.8211011431209185E+00 a       466     0    10     1    16
 -1.2967728689966920E+01 a       467     0    10     1    17
 -1.0395042525485961E+01 a       468     0    10     1    18
  3.3985571307654947E+00 a       469     0    10     1    19
 -5.3120240790852975E+00 a       470     0    10     1    20
 -7.9884618214248060E-01 a       471     0    10     1    21
 -1.2181104229667902E+01 a       472     0    10     1    22
  5.5045566395313887E+00 a       473     0    10     1    23
 -6.6944567386991602E+00 a       474     0    10     1    24
  3.6215506641872368E+00 a       475     0    10     1    25
 -3.8140321117170911E-01 a       476     0    10     1    26
 -2.1437193036619753E+01 a       477     0    10     1    27
 -3.7446773031194320E+00 a       478     0    10     1    28
 -4.0717846250358053E-01 a       479     0    10     1    29
  4.5377870249217471E+00 a       480     0    10     1    30
 -1.6475334911341218E+01 a       481     0    10     1    31
 -7.2287489697800682E+00 a       482     0    10     1    32
 -7.3139362285342084E+00 a       483     0    10     1    33
 -7.2419558153134806E+00 a       484     0    10     1    34
 -2.1158425187966596E+00 a       485     0    10     1    35
  2.8499732879938717E+00 a       486     0    10     1    36
  3.5649229497902146E+00 a       487     0    10     1    37
 -2.0053787021509006E+01 a       488     0    10     1    38
 -1.5657122371656549E+00 a       489     0    10     1    39
  1.1424713669527755E+01 a       490     0    10     1    40
  6.1868451966830769E+00 a       491     0    10     1    41
  4.2076502589274618E+00 a       492     0    10     1    42
 -2.7061633468132911E+00 a       493     0    10     1    43
 -2.7530631342955254E+00 a       494     0    10     1    44
  5.2559074724670536E+00 a       495     0    10     1    45
 -5.6420702929451112E+00 a       496     0    10     1    46
  2.6558850336463911E+00 a       497     0    10     1    47
 -1.3849636084445182E+01 a       498     0    10     1    48
 -2.6745439990225464E+00 a       499     0    10     1    49
  5.6470824332566827E-01 a       500     0    10     1    50
  1.0203228956712637E+01 a       501     0    11     1     1
  1.4187999613329726E+01 a       502     0    11     1     2
  3.4633430821094060E+00 a       503     0    11     1     3
 -4.1821669860723532E+00 a       504     0    11     1     4
 -7.6095706209787011E+00 a       505     0    11     1     5
  6.7403594349771696E+00 a       506     0    11     1     6
 -2.2655332483747621E+01 a       507     0    11     1     7
  4.0377813588106065E-01 a       508     0    11     1     8
  1.0831494040795233E+01 a       509     0    11     1     9
 -1.7412602705631919E+01 a       510     0    11     1    10
  4.6633639894012093E+00 a       511     0    11     1    11
  2.5748999982896259E+00 a       512     0    11     1    12
 -1.9905282235613562E+01 a       513     0    11     1    13
 -4.6339287181733617E+00 a       514     0    11     1    14
 -7.5732966236313732E+00 a       515     0    11     1    15
  5.3902969888030023E+00 a       516     0    11     1    16
 -2.1721751598987183E+01 a       517     0    11     1    17
 -1.1918061559713253E+01 a       518     0    11     1    18
  2.8507594430556296E+00 a       519     0    11     1    19
 -6.7445766710049559E+00 a       520     0    11     1    20
  2.9648276610489250E+00 a       521     0    11     1    21
 -1.3824579524408044E+01 a       522     0    11     1    22
  9.1287582795125566E+00 a       523     0    11     1    23
 -6.8269767477372358E+00 a       524     0    11     1    24
  5.0648606377648813E+00 a       525     0    11     1    25
 -2.4943692953055070E+00 a       526     0    11     1    26
 -2.3134247204006407E+01 a       527     0    11     1    27
 -6.2258290601708346E+00 a       528     0    11     1    28
  1.4173900308314369E+00 a       529     0    11     1    29
  1.6677337297471571E+00 a       530     0    11     1    30
