################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.5481293577975137E+01 a       221     0     5     1    21
  3.8445482862247538E+01 a       222     0     5     1    22
  7.4013768472685229E+01 a       223     0     5     1    23
  1.7918812135962480E+02 a       224     0     5     1    24
  1.8422656427885592E+01 a       225     0     5     1    25
 -2.8841230448977924E+00 a       226     0     5     1    26
  1.8477049711713683E+01 a       227     0     5     1    27
  2.0241287008103580E+01 a       228     0     5     1    28
  8.4798490971875651E+01 a       229     0     5     1    29
 -1.2733689621944173E+01 a       230     0     5     1    30
 -1.6410099085308656E+00 a       231     0     5     1    31
 -2.4333701924356923E+01 a       232     0     5     1    32
 -2.1487846946696258E+01 a       233     0     5     1    33
 -1.6481626421470359E+01 a       234     0     5     1    34
 -1.2169030405558644E+02 a       235     0     5     1    35
  4.4543829738310549E+01 a       236     0     5     1    36
 -4.0618257562219746E+01 a       237     0     5     1    37
 -1.0818492210402425E+01 a       238     0     5     1    38
  1.0688041263019729E+01 a       239     0     5     1    39
  8.3390766235297960E+01 a       240     0     5     1    40
  3.2457410488994660E+00 a       241     0     5     1    41
  1.2305723055093518E+00 a       242     0     5     1    42
  3.1200918637145385E+01 a       243     0     5     1    43
 -2.5996428245232175E+02 a       244     0     5     1    44
  7.9596790751429403E+00 a       245     0     5     1    45
 -3.7537032230487575E+00 a       246     0     5     1    46
 -1.1663883822629556E+01 a       247     0     5     1    47
  3.5756690602490870E+01 a       248     0     5     1    48
 -2.2662096875886445E+02 a       249     0     5     1    49
 -5.0605220968855186E+01 a       250     0     5     1    50
 -4.8841055723307832E+01 a       251     0     6     1     1
  6.3784991724532452E+00 a       252     0     6     1     2
 -6.1536810213000692E+01 a       253     0     6     1     3
  2.0818835056420657E+01 a       254     0     6     1     4
 -2.3753023908313858E+02 a       255     0     6     1     5
 -2.7962609306934860E+00 a       256     0     6     1     6
 -1.4468964657257459E+01 a       257     0     6     1     7
 -1.1023302594206219E+01 a       258     0     6     1     8
  2.9630148393417617E+01 a       259     0     6     1     9
 -5.7842292036248342E+00 a       260     0     6     1    10
  3.3885531066045576E+00 a       261     0     6     1    11
 -5.7226669923629014E+00 a       262     0     6     1    12
  4.2006993256595521E+01 a       263     0     6     1    13
  4.0149882939799475E+01 a       264     0     6     1    14
 -3.0696273324871903E+01 a       265     0     6     1    15
 -1.7394067122036226E+01 a       266     0     6     1    16
 -3.1590739100700816E+01 a       267     0     6     1    17
 -3.5587738610884124E+01 a       268     0     6     1    18
  1.9330671158592955E+02 a       269     0     6     1    19
  1.0144853402541019E+01 a       270     0     6     1    20
 -7.1643233930235155E+01 a       271     0     6     1    21
 -4.3961598795069953E+01 a       272     0     6     1    22
 -8.1884846691409678E+01 a       273     0     6     1    23
 -1.8553583610810909E+02 a       274     0     6     1    24
 -1.9510570938105207E+01 a       275     0     6     1    25
 -9.0521484986227974E-01 a       276     0     6     1    26
 -2.1011271693732823E+01 a       277     0     6     1    27
 -2.1424275565520187E+01 a       278     0     6     1    28
 -1.0844373721103626E+02 a       279     0     6     1    29
  1.5201365418360892E+01 a       280     0     6     1    30
  4.2283093901784650E+00 a       281     0     6     1    31
  2.3958294701255969E+01 a       282     0     6     1    32
  3.0272123197780378E+01 a       283     0     6     1    33
  2.1861055669898917E+01 a       284     0     6     1    34
  1.2750406541955562E+02 a       285     0     6     1    35
 -5.0981918629895581E+01 a       286     0     6     1    36
  4.5380486003645387E+01 a       287     0     6     1    37
  1.2393786954222863E+01 a       288     0     6     1    38
 -4.3836287996316159E+00 a       289     0     6     1    39
 -9.1804875602721538E+01 a       290     0     6     1    40
 -3.1503366164340560E+00 a       291     0     6     1    41
 -2.2292834891530093E+00 a       292     0     6     1    42
 -4.4301967221911312E+01 a       293     0     6     1    43
  2.8490605139445256E+02 a       294     0     6     1    44
 -4.2094072470986088E+00 a       295     0     6     1    45
  2.5606090606692198E+00 a       296     0     6     1    46
  5.0448616980573950E+00 a       297     0     6     1    47
 -3.8193003395508505E+01 a       298     0     6     1    48
  2.2321848195160564E+02 a       299     0     6     1    49
  3.1557739328568527E+01 a       300     0     6     1    50
  6.6542072078590550E+01 a       301     0     7     1     1
 -6.7379822379531440E+00 a       302     0     7     1     2
  6.3085228933685869E+01 a       303     0     7     1     3
 -1.9336901387259299E+01 a       304     0     7     1     4
  1.3485369826715475E+02 a       305     0     7     1     5
  1.1770646466651835E+01 a       306     0     7     1     6
  1.1377114946916514E+01 a       307     0     7     1     7
  9.0781499379767716E+00 a       308     0     7     1     8
 -3.4158494459503920E+01 a       309     0     7     1     9
  8.6028397006431767E+00 a       310     0     7     1    10
 -4.7869344152509798E+00 a       311     0     7     1    11
  2.2878316305330113E+00 a       312     0     7     1    12
 -3.4531687529453542E+01 a       313     0     7     1    13
 -3.7934757438638300E+01 a       314     0     7     1    14
  4.8546416022628037E+01 a       315     0     7     1    15
  1.5554977514439614E+01 a       316     0     7     1    16
  1.5207312255851546E+01 a       317     0     7     1    17
  3.4529462998425515E+01 a       318     0     7     1    18
 -1.1514064316295614E+02 a       319     0     7     1    19
 -3.6526506655750759E+00 a       320     0     7     1    20
  5.0836839969793466E+01 a       321     0     7     1    21
  4.7118132644056935E+01 a       322     0     7     1    22
  8.7699910321702092E+01 a       323     0     7     1    23
  1.1622406702693290E+02 a       324     0     7     1    24
  1.5142348161866865E+01 a       325     0     7     1    25
  1.2347729356350703E+00 a       326     0     7     1    26
  3.3509513813847626E+01 a       327     0     7     1    27
  2.6432705719742980E+01 a       328     0     7     1    28
  7.9401673017300439E+01 a       329     0     7     1    29
 -1.4524041645589207E+01 a       330     0     7     1    30
  6.0868572709414770E-01 a       331     0     7     1    31
 -2.0343776077323941E+01 a       332     0     7     1    32
 -1.8800646989398963E+01 a       333     0     7     1    33
 -2.8248420337903447E+01 a       334     0     7     1    34
 -8.2890276176172335E+01 a       335     0     7     1    35
  4.6152868776406052E+01 a       336     0     7     1    36
 -5.4175038719022183E+01 a       337     0     7     1    37
 -1.3480346544928848E+01 a       338     0     7     1    38
  1.1086745482093072E+01 a       339     0     7     1    39
  9.5995317528040914E+01 a       340     0     7     1    40
 -4.9149797513833443E-01 a       341     0     7     1    41
  6.2216127065554083E-01 a       342     0     7     1    42
  3.6371401113269108E+01 a       343     0     7     1    43
 -1.9549345561149227E+02 a       344     0     7     1    44
  1.0414632452910855E+01 a       345     0     7     1    45
  2.3779791899365343E+00 a       346     0     7     1    46
 -1.5381278634663117E+01 a       347     0     7     1    47
  3.8156733115270612E+01 a       348     0     7     1    48
 -1.2616722130728488E+02 a       349     0     7     1    49
 -3.9437481062602131E+01 a       350     0     7     1    50
 -6.1145404115010450E+01 a       351     0     8     1     1
 -6.6348528410011163E+00 a       352     0     8     1     2
 -8.3390498986106209E+01 a       353     0     8     1     3
  2.6634701152396772E+01 a       354     0     8     1     4
 -3.0408030486534108E+02 a       355     0     8     1     5
 -1.4802157317364546E+01 a       356     0     8     1     6
 -9.8746695202547468E+00 a       357     0     8     1     7
 -1.4557560956562616E+01 a       358     0     8     1     8
  3.5208217776580561E+01 a       359     0     8     1     9
  7.8306029080870845E+00 a       360     0     8     1    10
  5.9004742798371833E-02 a       361     0     8     1    11
 -5.5104884111943475E+00 a       362     0     8     1    12
  4.7175465410051849E+01 a       363     0     8     1    13
  4.6974575273123442E+01 a       364     0     8     1    14
 -3.9513364077807786E+01 a       365     0     8     1    15
 -2.0933015448920262E+01 a       366     0     8     1    16
 -3.7128417667291259E+01 a       367     0     8     1    17
 -3.5598582968316123E+01 a       368     0     8     1    18
  2.4341681534085802E+02 a       369     0     8     1    19
  3.5276100908795081E+00 a       370     0     8     1    20
 -9.0317487390334151E+01 a       371     0     8     1    21
 -5.4370080782687438E+01 a       372     0     8     1    22
 -1.0396325476559431E+02 a       373     0     8     1    23
 -2.3383812896638386E+02 a       374     0     8     1    24
 -2.4258370854745216E+01 a       375     0     8     1    25
 -5.8350873233891454E+00 a       376     0     8     1    26
 -1.3349881344496055E+01 a       377     0     8     1    27
 -2.8741813062837892E+01 a       378     0     8     1    28
 -1.2468726585061737E+02 a       379     0     8     1    29
  2.1809416397386176E+01 a       380     0     8     1    30
  8.6284691322720359E+00 a       381     0     8     1    31
  3.3651554638093970E+01 a       382     0     8     1    32
  3.6371587495072262E+01 a       383     0     8     1    33
  2.0976407180918613E+01 a       384     0     8     1    34
  1.7139484907920516E+02 a       385     0     8     1    35
 -6.9521532839276603E+01 a       386     0     8     1    36
  4.5458113250580269E+01 a       387     0     8     1    37
  1.1744792705718456E+01 a       388     0     8     1    38
 -7.8300079431968364E+00 a       389     0     8     1    39
 -1.1126115379666925E+02 a       390     0     8     1    40
 -3.9745965898235047E+00 a       391     0     8     1    41
 -4.8792867219964875E-01 a       392     0     8     1    42
 -6.0125336366141788E+01 a       393     0     8     1    43
  3.6041934910647780E+02 a       394     0     8     1    44
  1.5445129916873577E+00 a       395     0     8     1    45
  1.2017381771974311E+00 a       396     0     8     1    46
  1.0096305026224623E+01 a       397     0     8     1    47
 -4.5075381290888771E+01 a       398     0     8     1    48
  2.8593762327015969E+02 a       399     0     8     1    49
  6.9252088112672880E+01 a       400     0     8     1    50
  3.9008943332283756E+01 a       401     0     9     1     1
 -8.1563851335571087E+00 a       402     0     9     1     2
  2.0577062450759449E+01 a       403     0     9     1     3
  9.9743260005263643E+00 a       404     0     9     1     4
 -2.6744785202498520E+02 a       405     0     9     1     5
  2.3897430857059277E+01 a       406     0     9     1     6
 -7.2073468854078759E-01 a       407     0     9     1     7
 -3.0562271816751601E+00 a       408     0     9     1     8
 -1.4151178195725343E+01 a       409     0     9     1     9
  1.5906023308728942E+01 a       410     0     9     1    10
 -5.5634992486257528E-01 a       411     0     9     1    11
 -3.5512721042612239E-01 a       412     0     9     1    12
 -1.1266109144535140E+01 a       413     0     9     1    13
 -1.8153027825784253E+01 a       414     0     9     1    14
  3.6667220145227269E+01 a       415     0     9     1    15
 -2.9221128229420357E-01 a       416     0     9     1    16
 -4.9364866600415702E+01 a       417     0     9     1    17
  1.8419935141783121E+01 a       418     0     9     1    18
  2.2031948783878082E+02 a       419     0     9     1    19
  2.9736641603810341E+00 a       420     0     9     1    20
 -4.9465381418792717E+01 a       421     0     9     1    21
  2.4555227475112559E+01 a       422     0     9     1    22
  4.1157809790005302E+01 a       423     0     9     1    23
 -1.7661336742473270E+02 a       424     0     9     1    24
 -9.8373862063936883E+00 a       425     0     9     1    25
  3.0409069277304415E+00 a       426     0     9     1    26
  2.9910956828448793E+01 a       427     0     9     1    27
  2.0888660696247271E+01 a       428     0     9     1    28
 -2.8738904264144193E+01 a       429     0     9     1    29
 -8.9054900580195344E+00 a       430     0     9     1    30
  2.7837944667187338E+00 a       431     0     9     1    31
  7.3711797783128254E+00 a       432     0     9     1    32
  3.2712163252762231E+01 a       433     0     9     1    33
 -2.6423774373725699E+01 a       434     0     9     1    34
  1.0482481905880866E+02 a       435     0     9     1    35
  3.5027254398123588E+00 a       436     0     9     1    36
 -2.8093003915742909E+01 a       437     0     9     1    37
 -4.1144669214237446E+00 a       438     0     9     1    38
  6.4879356276198843E+00 a       439     0     9     1    39
  3.8449304889985555E+01 a       440     0     9     1    40
 -1.1832205141486060E+01 a       441     0     9     1    41
 -3.9696932436411339E+00 a       442     0     9     1    42
 -8.9710558332382959E+00 a       443     0     9     1    43
  2.3827947802965275E+02 a       444     0     9     1    44
  3.0141932843444459E+00 a       445     0     9     1    45
  1.7738274288832777E+01 a       446     0     9     1    46
 -2.0276107960889536E+01 a       447     0     9     1    47
  6.2319008420574082E+00 a       448     0     9     1    48
  2.6663066236923004E+02 a       449     0     9     1    49
 -8.9945235169364697E+00 a       450     0     9     1    50
 -3.6918170446942305E+01 a       451     0    10     1     1
 -1.9461883843775240E+01 a       452     0    10     1     2
 -6.4598872520665026E+01 a       453     0    10     1     3
  1.4977393315679716E+01 a       454     0    10     1     4
 -1.5026517747839989E+02 a       455     0    10     1     5
 -3.2003032278108911E+01 a       456     0    10     1     6
  5.1153117675169151E+00 a       457     0    10     1     7
 -9.6816200623817110E+00 a       458     0    10     1     8
  2.0392086829582990E+01 a       459     0    10     1     9
  1.7823314863654907E+01 a       460     0    10     1    10
 -7.3852438421411515E+00 a       461     0    10     1    11
 -1.6565487620044606E+00 a       462     0    10     1    12
  3.0240803009883553E+01 a       463     0    10     1    13
  3.2994164865640556E+01 a       464     0    10     1    14
 -2.6720710014542298E+01 a       465     0    10     1    15
 -1.1190073505999443E+01 a       466     0    10     1    16
  7.0415215193307210E+00 a       467     0    10     1    17
 -1.5928434813509304E+01 a       468     0    10     1    18
  1.3244306963232131E+02 a       469     0    10     1    19
 -8.7641110507800466E+00 a       470     0    10     1    20
 -3.6900934663530464E+01 a       471     0    10     1    21
 -3.6141857845436753E+01 a       472     0    10     1    22
 -7.2088463257154615E+01 a       473     0    10     1    23
 -9.9819210481393426E+01 a       474     0    10     1    24
 -1.1610911888581361E+01 a       475     0    10     1    25
 -3.8756182492975002E+00 a       476     0    10     1    26
  4.6160529286116141E+00 a       477     0    10     1    27
 -2.3643856358780795E+01 a       478     0    10     1    28
 -6.1009056361040720E+01 a       479     0    10     1    29
  2.0624784660358184E+01 a       480     0    10     1    30
  1.1881717432933058E+01 a       481     0    10     1    31
  2.1357138342741578E+01 a       482     0    10     1    32
 -1.8406216876021775E+00 a       483     0    10     1    33
  1.0942529800701118E+01 a       484     0    10     1    34
  8.8758526270372499E+01 a       485     0    10     1    35
 -4.4446439337661943E+01 a       486     0    10     1    36
  1.6059072102472740E+01 a       487     0    10     1    37
  2.9820470484112311E+00 a       488     0    10     1    38
 -6.3925975184718205E+00 a       489     0    10     1    39
 -7.1833776979883481E+01 a       490     0    10     1    40
  2.0284206083270973E+00 a       491     0    10     1    41
  2.5387219701434085E+00 a       492     0    10     1    42
 -2.3742025622287052E+01 a       493     0    10     1    43
  1.2301407130038308E+02 a       494     0    10     1    44
  1.1278140858356565E+01 a       495     0    10     1    45
 -5.1213568884423513E+00 a       496     0    10     1    46
  1.4571408712596265E+01 a       497     0    10     1    47
 -2.4755625978493921E+01 a       498     0    10     1    48
  1.2076088833590180E+02 a       499     0    10     1    49
  7.6373884437239170E+01 a       500     0    10     1    50
 -5.1870364820748392E+01 a       501     0    11     1     1
 -3.7024032115355304E+01 a       502     0    11     1     2
 -9.5142098404391888E+01 a       503     0    11     1     3
  2.8130758374824179E+01 a       504     0    11     1     4
 -2.1431913487621699E+02 a       505     0    11     1     5
 -5.8615864653126778E+01 a       506     0    11     1     6
  5.3963390132687410E+00 a       507     0    11     1     7
 -1.5510871004386654E+01 a       508     0    11     1     8
  3.3833824773239392E+01 a       509     0    11     1     9
  4.1233039579300716E+01 a       510     0    11     1    10
 -1.5502267486337592E+01 a       511     0    11     1    11
  6.0579936882435503E-01 a       512     0    11     1    12
  4.3064642355010598E+01 a       513     0    11     1    13
  4.3302579163055157E+01 a       514     0    11     1    14
 -4.1095461773150930E+01 a       515     0    11     1    15
 -1.7255292272204017E+01 a       516     0    11     1    16
  1.4401914957886323E+01 a       517     0    11     1    17
 -1.6545372382982226E+01 a       518     0    11     1    18
  2.1848752715604064E+02 a       519     0    11     1    19
 -1.6335134704669848E+01 a       520     0    11     1    20
 -4.9189681320567807E+01 a       521     0    11     1    21
 -5.5658400785201941E+01 a       522     0    11     1    22
 -1.0765078762483557E+02 a       523     0    11     1    23
 -1.4251985162058753E+02 a       524     0    11     1    24
 -2.0157952200656958E+01 a       525     0    11     1    25
  3.2894359588948769E+00 a       526     0    11     1    26
  1.5239456507490754E+01 a       527     0    11     1    27
 -3.1595251523986491E+01 a       528     0    11     1    28
 -8.5637579571192035E+01 a       529     0    11     1    29
  3.9995743441391603E+01 a       530     0    11     1    30
