################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3708740212191662E+01 a       115     0     3     1    15
 -2.0585496270974071E-01 a       116     0     3     1    16
  1.2528298597836216E+01 a       117     0     3     1    17
  1.8559517940281538E+02 a       118     0     3     1    18
  7.4499520478360264E+00 a       119     0     3     1    19
 -8.5241717811018536E-01 a       120     0     3     1    20
  3.3260780394510334E+01 a       121     0     3     1    21
 -1.5122038035467783E+01 a       122     0     3     1    22
  1.2023991235372934E+01 a       123     0     3     1    23
  4.6789057029648751E+00 a       124     0     3     1    24
 -5.8316891435860518E-01 a       125     0     3     1    25
 -5.8136353757381753E+00 a       126     0     3     1    26
 -1.0891690266291372E+01 a       127     0     3     1    27
 -7.9877101776030601E+00 a       128     0     3     1    28
  2.1581076692848222E+02 a       129     0     3     1    29
 -7.5576896340806670E+00 a       130     0     3     1    30
 -1.0474422703483952E+00 a       131     0     3     1    31
 -3.8507515126153535E+01 a       132     0     3     1    32
  1.2373102695595149E+01 a       133     0     3     1    33
  3.7402373780042588E+01 a       134     0     3     1    34
 -4.2461921754574566E-01 a       135     0     3     1    35
 -5.1436404162943170E+01 a       136     0     3     1    36
 -1.2726415617591059E+01 a       137     0     3     1    37
  7.6115845309728414E+00 a       138     0     3     1    38
  7.2909351461879064E+00 a       139     0     3     1    39
 -1.5928045076380259E+00 a       140     0     3     1    40
 -5.2657502552355488E+00 a       141     0     3     1    41
 -1.0333866238342109E+01 a       142     0     3     1    42
  2.0836658890649481E+01 a       143     0     3     1    43
  2.8576522732466847E+00 a       144     0     3     1    44
  3.6205908130813398E+01 a       145     0     3     1    45
 -1.8495620452646875E+01 a       146     0     3     1    46
 -1.8048975830436547E+00 a       147     0     3     1    47
  8.8207377583037749E-01 a       148     0     3     1    48
  3.9899011555600303E+00 a       149     0     3     1    49
 -1.2533414248872562E+01 a       150     0     3     1    50
  1.5070489465105462E+01 a       151     0     4     1     1
  1.2133859305554056E+00 a       152     0     4     1     2
 -8.9773623953702035E+00 a       153     0     4     1     3
 -4.5510435830304363E+00 a       154     0     4     1     4
 -3.7414320947320552E+00 a       155     0     4     1     5
  1.9740020252544188E+01 a       156     0     4     1     6
  1.2935780023807370E+01 a       157     0     4     1     7
  3.2625075754682214E+01 a       158     0     4     1     8
  1.1776451003946525E+01 a       159     0     4     1     9
  8.3678759299896086E+00 a       160     0     4     1    10
 -1.0154244172338560E+01 a       161     0     4     1    11
 -1.5332791090661674E+01 a       162     0     4     1    12
 -1.3871815905738169E+01 a       163     0     4     1    13
 -9.3018639999728703E-02 a       164     0     4     1    14
  2.7047607131505647E+01 a       165     0     4     1    15
  1.0709110954060237E+00 a       166     0     4     1    16
 -1.9905138380259427E+01 a       167     0     4     1    17
 -2.7101103569753970E+01 a       168     0     4     1    18
  1.3498533989454598E+01 a       169     0     4     1    19
  1.1252651936217571E+01 a       170     0     4     1    20
 -2.3520910788717746E+01 a       171     0     4     1    21
  1.9048856756578317E+01 a       172     0     4     1    22
 -2.6151667094343843E+01 a       173     0     4     1    23
 -1.5329849567444317E+01 a       174     0     4     1    24
 -2.1400762724718302E+01 a       175     0     4     1    25
 -1.0144189513133270E+01 a       176     0     4     1    26
  1.6254913172398421E+01 a       177     0     4     1    27
  8.6684443181122539E+00 a       178     0     4     1    28
 -5.5924583709343338E+01 a       179     0     4     1    29
 -9.2766079475210521E+00 a       180     0     4     1    30
 -1.4813461934122069E+01 a       181     0     4     1    31
  1.4613600371759677E+01 a       182     0     4     1    32
 -9.2552056106504903E+00 a       183     0     4     1    33
 -4.5547107647036967E+01 a       184     0     4     1    34
  1.0098710636209809E+01 a       185     0     4     1    35
  1.1761495952169522E+01 a       186     0     4     1    36
  1.1989285701415924E+00 a       187     0     4     1    37
 -2.8571802483276226E+01 a       188     0     4     1    38
 -3.0626452719466624E+00 a       189     0     4     1    39
 -2.3031565644859646E+00 a       190     0     4     1    40
 -6.0628144647598203E+00 a       191     0     4     1    41
 -2.3481330286412927E+01 a       192     0     4     1    42
 -2.0831185013508051E+01 a       193     0     4     1    43
  7.4810075548886470E+00 a       194     0     4     1    44
 -4.0898461440639487E+01 a       195     0     4     1    45
  2.7572130204266642E+01 a       196     0     4     1    46
  5.6450711440636088E+00 a       197     0     4     1    47
  1.2429545143440802E+01 a       198     0     4     1    48
 -1.7358314655581417E+01 a       199     0     4     1    49
 -2.2149112359166942E+01 a       200     0     4     1    50
 -2.4974992930237640E+01 a       201     0     5     1     1
 -5.0248105695199818E+00 a       202     0     5     1     2
  2.9633449008306499E+01 a       203     0     5     1     3
 -5.6722022559582799E+00 a       204     0     5     1     4
 -2.7602953900007288E+00 a       205     0     5     1     5
 -1.3581684012448699E+01 a       206     0     5     1     6
 -1.3707429259156690E+01 a       207     0     5     1     7
 -1.6113234135869494E+01 a       208     0     5     1     8
 -8.8166308129871993E+00 a       209     0     5     1     9
 -2.1074783244275807E+01 a       210     0     5     1    10
  1.4460549258814090E-01 a       211     0     5     1    11
  1.6625098026088157E+01 a       212     0     5     1    12
  7.6528189790768222E+00 a       213     0     5     1    13
 -5.5206180821520396E+00 a       214     0     5     1    14
 -4.0920651450270775E+01 a       215     0     5     1    15
 -1.6625615355561034E+00 a       216     0     5     1    16
  3.5729176873493607E+01 a       217     0     5     1    17
  2.3420049006565543E+02 a       218     0     5     1    18
 -4.3858431964641369E+00 a       219     0     5     1    19
 -1.3615638288468661E+01 a       220     0     5     1    20
  6.2586883073430954E+01 a       221     0     5     1    21
 -4.1593122070016712E+01 a       222     0     5     1    22
  4.1500951554516277E+01 a       223     0     5     1    23
  2.5117856748181637E+01 a       224     0     5     1    24
  1.7950519576409818E+01 a       225     0     5     1    25
 -4.4982531565598519E-02 a       226     0     5     1    26
 -3.0117453472803479E+01 a       227     0     5     1    27
 -1.5009678272653753E+01 a       228     0     5     1    28
  3.0269953080714021E+02 a       229     0     5     1    29
 -2.7433446006579194E+00 a       230     0     5     1    30
  1.2075519369699471E+01 a       231     0     5     1    31
 -6.0513179522346945E+01 a       232     0     5     1    32
  2.3994722502829244E+01 a       233     0     5     1    33
  9.1339213535316844E+01 a       234     0     5     1    34
 -1.0925163447505231E+01 a       235     0     5     1    35
 -7.1914990041703220E+01 a       236     0     5     1    36
 -1.6066224288157834E+01 a       237     0     5     1    37
  3.8641858365785019E+01 a       238     0     5     1    38
  1.4264695677998679E+01 a       239     0     5     1    39
 -2.2615643714123543E-02 a       240     0     5     1    40
 -2.7343578590660558E+00 a       241     0     5     1    41
  1.0623809550525181E+01 a       242     0     5     1    42
  4.5200380065096439E+01 a       243     0     5     1    43
 -5.6187722478470867E+00 a       244     0     5     1    44
  8.2000056837492167E+01 a       245     0     5     1    45
 -5.0413895725026826E+01 a       246     0     5     1    46
 -7.3269999776605470E+00 a       247     0     5     1    47
 -1.2249935924831886E+01 a       248     0     5     1    48
  2.5218385555392601E+01 a       249     0     5     1    49
  4.6178320910257211E+00 a       250     0     5     1    50
  1.5321496855091878E+01 a       251     0     6     1     1
  7.2966626519664377E+00 a       252     0     6     1     2
 -3.4266244966339784E+01 a       253     0     6     1     3
  5.4284370861391569E+00 a       254     0     6     1     4
  3.4695515166692434E+00 a       255     0     6     1     5
  1.9535493139197111E+01 a       256     0     6     1     6
  2.0818849217714057E+01 a       257     0     6     1     7
  2.8334923188102831E+01 a       258     0     6     1     8
  1.3405499143784130E+01 a       259     0     6     1     9
  1.5752553578791552E+01 a       260     0     6     1    10
 -5.2927053227461851E-01 a       261     0     6     1    11
 -1.8625429112001228E+01 a       262     0     6     1    12
 -1.1885513314880923E+01 a       263     0     6     1    13
  2.7059689801543572E+00 a       264     0     6     1    14
  4.8543315780079176E+01 a       265     0     6     1    15
  2.6984170931380586E-02 a       266     0     6     1    16
 -3.8554324644672775E+01 a       267     0     6     1    17
 -2.6347635813133786E+02 a       268     0     6     1    18
  9.5986275997186965E+00 a       269     0     6     1    19
  8.3140426620574424E+00 a       270     0     6     1    20
 -7.3596141567706269E+01 a       271     0     6     1    21
  4.3979951599000714E+01 a       272     0     6     1    22
 -4.6217131792674202E+01 a       273     0     6     1    23
 -2.1428173287312440E+01 a       274     0     6     1    24
 -2.8614454003807726E+01 a       275     0     6     1    25
 -9.6628930912668825E+00 a       276     0     6     1    26
  3.3569157701933591E+01 a       277     0     6     1    27
  2.5734838315567050E+01 a       278     0     6     1    28
 -3.5883058370239127E+02 a       279     0     6     1    29
 -6.0058049187502522E+00 a       280     0     6     1    30
 -1.8757847407954394E+01 a       281     0     6     1    31
  6.9264611823145287E+01 a       282     0     6     1    32
 -2.5607457676692224E+01 a       283     0     6     1    33
 -9.5747424468359625E+01 a       284     0     6     1    34
  1.2591522235669439E+01 a       285     0     6     1    35
  8.4522799907990404E+01 a       286     0     6     1    36
  1.6948741433267202E+01 a       287     0     6     1    37
 -4.5953771204669458E+01 a       288     0     6     1    38
 -9.9728002099500603E+00 a       289     0     6     1    39
 -1.3240968279309000E+00 a       290     0     6     1    40
 -4.9941281452926001E+00 a       291     0     6     1    41
 -1.9763436357700506E+01 a       292     0     6     1    42
 -5.0583249536757378E+01 a       293     0     6     1    43
  3.9967051816418593E+00 a       294     0     6     1    44
 -9.5593083542156663E+01 a       295     0     6     1    45
  5.6990353181530573E+01 a       296     0     6     1    46
  1.0469657844145638E+01 a       297     0     6     1    47
  1.3920366461136281E+01 a       298     0     6     1    48
 -2.3883831453237249E+01 a       299     0     6     1    49
 -1.4612613655448627E+01 a       300     0     6     1    50
 -3.8785730094865961E+01 a       301     0     7     1     1
 -3.9158006805121341E+00 a       302     0     7     1     2
  2.5588603472888657E+01 a       303     0     7     1     3
 -2.2965056148180940E+00 a       304     0     7     1     4
  2.8575943091665170E+00 a       305     0     7     1     5
 -2.2168000562565762E+01 a       306     0     7     1     6
 -1.7639952161545089E+01 a       307     0     7     1     7
 -3.2639640384944222E+01 a       308     0     7     1     8
 -1.4176108541761149E+01 a       309     0     7     1     9
 -2.7624889346174509E+01 a       310     0     7     1    10
  8.6285526489536295E+00 a       311     0     7     1    11
  2.5851978595762997E+01 a       312     0     7     1    12
  1.4472544132495901E+01 a       313     0     7     1    13
 -4.9514810711009227E+00 a       314     0     7     1    14
 -4.6110363618630281E+01 a       315     0     7     1    15
  6.5186597065134799E-01 a       316     0     7     1    16
  4.4169402422303413E+01 a       317     0     7     1    17
  1.6581975829884911E+02 a       318     0     7     1    18
 -1.3430350714930238E+01 a       319     0     7     1    19
 -2.2686730547814687E+01 a       320     0     7     1    20
  6.6760194174813051E+01 a       321     0     7     1    21
 -5.7498900231636661E+01 a       322     0     7     1    22
  5.8300358097708326E+01 a       323     0     7     1    23
  3.6748416023585200E+01 a       324     0     7     1    24
  2.7171764909252396E+01 a       325     0     7     1    25
  5.0572099616896384E+00 a       326     0     7     1    26
 -3.9557826100787373E+01 a       327     0     7     1    27
 -1.2641648626891604E+01 a       328     0     7     1    28
  2.5593023271973576E+02 a       329     0     7     1    29
 -1.6556227785287183E+00 a       330     0     7     1    30
  1.6373732260303083E+01 a       331     0     7     1    31
 -6.0360337529334615E+01 a       332     0     7     1    32
  2.8961922997751309E+01 a       333     0     7     1    33
  1.0859886626234412E+02 a       334     0     7     1    34
 -1.6592789561346343E+01 a       335     0     7     1    35
 -6.7148442539428331E+01 a       336     0     7     1    36
 -1.1230629865084735E+01 a       337     0     7     1    37
  5.5455361221744148E+01 a       338     0     7     1    38
  1.9012577896445961E+01 a       339     0     7     1    39
  1.2080121782224749E+00 a       340     0     7     1    40
 -1.0600370552454286E+00 a       341     0     7     1    41
  2.4972335106178388E+01 a       342     0     7     1    42
  5.2645164435862206E+01 a       343     0     7     1    43
 -1.0179813891035138E+01 a       344     0     7     1    44
  9.1744387077374242E+01 a       345     0     7     1    45
 -5.9603672721378821E+01 a       346     0     7     1    46
 -1.0942851070594212E+01 a       347     0     7     1    47
 -1.8773811916687141E+01 a       348     0     7     1    48
  3.7434498997390961E+01 a       349     0     7     1    49
  1.5544516829110229E+01 a       350     0     7     1    50
  1.3685710078198708E+01 a       351     0     8     1     1
  1.1834582509663367E+01 a       352     0     8     1     2
 -4.1796162925710767E+01 a       353     0     8     1     3
  1.5493978615161433E+01 a       354     0     8     1     4
  6.1297285484103998E+00 a       355     0     8     1     5
  1.0962440695213500E+01 a       356     0     8     1     6
  2.4548915417758735E+01 a       357     0     8     1     7
  1.5393753708889344E+01 a       358     0     8     1     8
  1.0173966280033659E+01 a       359     0     8     1     9
  2.1477925123676016E+01 a       360     0     8     1    10
  8.4505235165818764E+00 a       361     0     8     1    11
 -1.7936957289918187E+01 a       362     0     8     1    12
 -6.8140802225272701E+00 a       363     0     8     1    13
  4.7409491774543593E+00 a       364     0     8     1    14
  5.1768472796810265E+01 a       365     0     8     1    15
 -2.0841366973480300E+00 a       366     0     8     1    16
 -4.4801019129622098E+01 a       367     0     8     1    17
 -3.3310674318806781E+02 a       368     0     8     1    18
  3.4510968604933399E+00 a       369     0     8     1    19
  1.1820221100783080E+01 a       370     0     8     1    20
 -9.1859091871364129E+01 a       371     0     8     1    21
  5.6723548238329748E+01 a       372     0     8     1    22
 -5.9557516074631152E+01 a       373     0     8     1    23
 -1.9157907220087139E+01 a       374     0     8     1    24
 -2.6868132653865828E+01 a       375     0     8     1    25
 -9.3002129838034797E+00 a       376     0     8     1    26
  4.2154422073798592E+01 a       377     0     8     1    27
  2.7181874476165806E+01 a       378     0     8     1    28
 -4.5373477617921873E+02 a       379     0     8     1    29
  7.6714538264173260E-01 a       380     0     8     1    30
 -1.5834414625517935E+01 a       381     0     8     1    31
  9.1908685813278382E+01 a       382     0     8     1    32
 -3.8675611810932864E+01 a       383     0     8     1    33
 -1.1623270175764432E+02 a       384     0     8     1    34
  1.2587567714791565E+01 a       385     0     8     1    35
  1.1449247317544123E+02 a       386     0     8     1    36
  2.3485759880702883E+01 a       387     0     8     1    37
 -5.1939951052184981E+01 a       388     0     8     1    38
 -1.4220278808355680E+01 a       389     0     8     1    39
  8.9922249532973819E-01 a       390     0     8     1    40
 -2.5266827345405218E+00 a       391     0     8     1    41
 -1.1509525999308515E+01 a       392     0     8     1    42
 -6.7024927119226263E+01 a       393     0     8     1    43
 -1.6722999795797779E+00 a       394     0     8     1    44
 -1.1510839050094202E+02 a       395     0     8     1    45
  6.1495768796608040E+01 a       396     0     8     1    46
  1.3149353710061058E+01 a       397     0     8     1    47
  8.7429074040513548E+00 a       398     0     8     1    48
 -2.4080329844243497E+01 a       399     0     8     1    49
 -2.5659332157806505E+00 a       400     0     8     1    50
 -4.4323296589881515E+01 a       401     0     9     1     1
  6.9074142843021810E-02 a       402     0     9     1     2
 -2.1772656302168016E+01 a       403     0     9     1     3
  1.0757837736349904E+00 a       404     0     9     1     4
  1.9947170623175772E+01 a       405     0     9     1     5
 -7.6632378807698389E+00 a       406     0     9     1     6
 -1.0439947652422692E+01 a       407     0     9     1     7
 -2.3917673567325409E+01 a       408     0     9     1     8
 -4.2537896156690156E+00 a       409     0     9     1     9
 -2.8147367255104758E+01 a       410     0     9     1    10
  1.6041430033863382E+01 a       411     0     9     1    11
  2.2324592358915680E+01 a       412     0     9     1    12
  9.8476378293026023E+00 a       413     0     9     1    13
 -2.5462150828280237E+00 a       414     0     9     1    14
 -6.4986260412490333E+00 a       415     0     9     1    15
  7.5887761004514580E+00 a       416     0     9     1    16
  1.9842356512097041E+01 a       417     0     9     1    17
 -3.1495036695276366E+02 a       418     0     9     1    18
 -1.5951556945178012E+01 a       419     0     9     1    19
 -5.0430951924854192E+01 a       420     0     9     1    20
 -9.4383198343163972E+00 a       421     0     9     1    21
 -4.0264541522490184E+01 a       422     0     9     1    22
  5.6648943112258493E+01 a       423     0     9     1    23
  2.6272123415271700E+01 a       424     0     9     1    24
  1.1491578903336062E+01 a       425     0     9     1    25
  9.1980727588077773E+00 a       426     0     9     1    26
 -2.6520362129357462E+01 a       427     0     9     1    27
  3.0842216691373725E+01 a       428     0     9     1    28
 -3.2469237637140208E+02 a       429     0     9     1    29
 -9.1100966376047499E+00 a       430     0     9     1    30
  3.8056553680755569E+00 a       431     0     9     1    31
  2.2689407899938644E+01 a       432     0     9     1    32
  2.7103164536755642E+01 a       433     0     9     1    33
  5.4203238103719080E+01 a       434     0     9     1    34
 -1.6136963072818553E+01 a       435     0     9     1    35
  4.7637178771743130E+01 a       436     0     9     1    36
  1.8449416568337508E+01 a       437     0     9     1    37
  4.1773313510890048E+01 a       438     0     9     1    38
  1.9095414388634769E+01 a       439     0     9     1    39
 -1.5380708517003219E+00 a       440     0     9     1    40
 -3.4798125086648066E+00 a       441     0     9     1    41
  2.5116249425688903E+01 a       442     0     9     1    42
  2.6004199797789976E+01 a       443     0     9     1    43
 -8.5487175552367543E+00 a       444     0     9     1    44
  1.2048000375211405E+01 a       445     0     9     1    45
 -2.2988950904650314E+00 a       446     0     9     1    46
 -8.8682472873976366E+00 a       447     0     9     1    47
 -6.2724236088263714E+00 a       448     0     9     1    48
  3.2103792459724488E+01 a       449     0     9     1    49
  1.1621481041838409E+01 a       450     0     9     1    50
  6.2524745444076872E+00 a       451     0    10     1     1
  1.1846480400406294E+01 a       452     0    10     1     2
 -1.1847622847515360E+01 a       453     0    10     1     3
  2.1257222239790288E+01 a       454     0    10     1     4
 -1.2412333479180064E+00 a       455     0    10     1     5
 -1.2037613427516229E+01 a       456     0    10     1     6
  1.9574371184556142E+01 a       457     0    10     1     7
 -1.0536529116775707E+01 a       458     0    10     1     8
 -3.6972516775410553E+00 a       459     0    10     1     9
  2.0298829564186242E+01 a       460     0    10     1    10
  1.5447760228933127E+01 a       461     0    10     1    11
 -8.2902814964326090E+00 a       462     0    10     1    12
  5.0510999860392678E+00 a       463     0    10     1    13
  3.5914715971396158E+00 a       464     0    10     1    14
  2.1316010172090085E+01 a       465     0    10     1    15
 -7.5962170286820028E+00 a       466     0    10     1    16
 -2.3265485109948660E+01 a       467     0    10     1    17
 -4.2218195580782108E+01 a       468     0    10     1    18
 -5.2398737063350129E+00 a       469     0    10     1    19
  3.3302626665101982E+01 a       470     0    10     1    20
 -3.7806221134503652E+01 a       471     0    10     1    21
  3.5466335046284492E+01 a       472     0    10     1    22
 -5.4399164708673304E+01 a       473     0    10     1    23
 -3.6018196104995664E-01 a       474     0    10     1    24
 -6.4709321129006296E+00 a       475     0    10     1    25
 -8.2365086171416113E+00 a       476     0    10     1    26
  2.9702218347518901E+01 a       477     0    10     1    27
 -5.8248815714472260E+00 a       478     0    10     1    28
 -6.2612456733046763E+01 a       479     0    10     1    29
  1.0417478060361523E+01 a       480     0    10     1    30
 -1.0612227976329391E+00 a       481     0    10     1    31
  3.5427757262992621E+01 a       482     0    10     1    32
 -4.2526687382760400E+01 a       483     0    10     1    33
 -7.6650904144617456E+01 a       484     0    10     1    34
  8.1822099054333126E+00 a       485     0    10     1    35
  4.0383647215650704E+01 a       486     0    10     1    36
  6.1113215315731013E+00 a       487     0    10     1    37
 -3.2433746354873634E+01 a       488     0    10     1    38
 -1.3819115600227001E+01 a       489     0    10     1    39
  5.3363479204827780E+00 a       490     0    10     1    40
  1.8484418873727788E+00 a       491     0    10     1    41
  4.1618892219930936E+00 a       492     0    10     1    42
 -5.0906552374493216E+01 a       493     0    10     1    43
 -8.9244510402483357E+00 a       494     0    10     1    44
 -5.7344932686554209E+01 a       495     0    10     1    45
  9.7495811494063087E+00 a       496     0    10     1    46
  1.0166140791835538E+01 a       497     0    10     1    47
 -9.6655269044471588E+00 a       498     0    10     1    48
 -1.0470274748379170E+01 a       499     0    10     1    49
  1.6432406535860764E+01 a       500     0    10     1    50
  1.5456695015305398E+01 a       501     0    11     1     1
  2.1237944508561764E+01 a       502     0    11     1     2
 -1.9704073581247641E+01 a       503     0    11     1     3
  3.7335407869040914E+01 a       504     0    11     1     4
  5.8028556410054390E+00 a       505     0    11     1     5
 -2.2850204758283802E+01 a       506     0    11     1     6
  2.7971570617781911E+01 a       507     0    11     1     7
 -2.8328815869015791E+01 a       508     0    11     1     8
 -9.5031157580213925E+00 a       509     0    11     1     9
  3.6623064021464344E+01 a       510     0    11     1    10
  3.1689555048036535E+01 a       511     0    11     1    11
 -9.5250538996140044E+00 a       512     0    11     1    12
  1.1852894248117600E+01 a       513     0    11     1    13
  8.7631520086994836E+00 a       514     0    11     1    14
  3.0787399951351848E+01 a       515     0    11     1    15
  2.0434065742215424E+00 a       516     0    11     1    16
 -4.3732365106715910E+01 a       517     0    11     1    17
 -5.7759087657870943E+01 a       518     0    11     1    18
 -1.4264473288525952E+01 a       519     0    11     1    19
  5.2537991410947249E+01 a       520     0    11     1    20
 -4.9413387551932360E+01 a       521     0    11     1    21
  4.9108473502936619E+01 a       522     0    11     1    22
 -7.7426496567926620E+01 a       523     0    11     1    23
  4.7933635092263716E+00 a       524     0    11     1    24
 -1.0891975802345131E+00 a       525     0    11     1    25
  5.8665876234463910E-01 a       526     0    11     1    26
  3.9296206573972484E+01 a       527     0    11     1    27
 -1.4479988475816194E+01 a       528     0    11     1    28
 -9.2735809166201790E+01 a       529     0    11     1    29
