################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.2267723936251604E+00 a        96     0     2     1    46
  5.7543416051848792E+00 a        97     0     2     1    47
  4.0154708884158419E+00 a        98     0     2     1    48
 -1.9992166044851988E+01 a        99     0     2     1    49
  2.3986996396349691E+00 a       100     0     2     1    50
  2.6502009186812582E+01 a       101     0     3     1     1
 -2.1736605754865274E-01 a       102     0     3     1     2
  1.0401339823834874E+01 a       103     0     3     1     3
  1.1374010261813002E+01 a       104     0     3     1     4
 -4.5312719605187537E+00 a       105     0     3     1     5
 -6.9662009583466391E+00 a       106     0     3     1     6
  7.2315076375979519E+00 a       107     0     3     1     7
  3.4620290884446567E+00 a       108     0     3     1     8
 -9.3968903178313068E-01 a       109     0     3     1     9
  6.6803721282289008E-01 a       110     0     3     1    10
  1.6402387774661846E+00 a       111     0     3     1    11
  8.1001851138784478E+00 a       112     0     3     1    12
  1.0367451868343005E+01 a       113     0     3     1    13
 -1.6701171498603411E+00 a       114     0     3     1    14
  1.1051406514351763E+00 a       115     0     3     1    15
 -6.6153349508822821E+00 a       116     0     3     1    16
 -3.1857179682970531E+00 a       117     0     3     1    17
 -1.3583880724103700E+01 a       118     0     3     1    18
  3.6086205905442443E+00 a       119     0     3     1    19
 -1.5242053125649997E+01 a       120     0     3     1    20
  6.2093429061376542E+00 a       121     0     3     1    21
 -2.7631685149054274E+01 a       122     0     3     1    22
 -3.0157161432456197E+00 a       123     0     3     1    23
  2.7171382136646280E+00 a       124     0     3     1    24
 -6.3832729497029572E-01 a       125     0     3     1    25
  5.8500207495863670E+01 a       126     0     3     1    26
 -1.6122591930358713E+01 a       127     0     3     1    27
  3.3406261346400616E+00 a       128     0     3     1    28
 -3.0468515166351273E+00 a       129     0     3     1    29
  4.5037774189198938E+00 a       130     0     3     1    30
  2.1037195851537920E+00 a       131     0     3     1    31
 -2.2486879379351863E+00 a       132     0     3     1    32
  1.3986382146985058E+01 a       133     0     3     1    33
  1.3436061791772614E+01 a       134     0     3     1    34
 -8.5679707820647177E+00 a       135     0     3     1    35
 -5.6392905388417192E-01 a       136     0     3     1    36
 -4.7347684722716892E+01 a       137     0     3     1    37
 -1.9438818779842397E+00 a       138     0     3     1    38
  1.3572503427250757E+01 a       139     0     3     1    39
  9.0650816832537213E+00 a       140     0     3     1    40
  1.7792165105429632E+01 a       141     0     3     1    41
 -8.2048229722986044E+00 a       142     0     3     1    42
 -1.7706688493934139E-01 a       143     0     3     1    43
  7.9336471264305084E+00 a       144     0     3     1    44
 -8.8915271425797482E-01 a       145     0     3     1    45
  1.3967457065846842E+00 a       146     0     3     1    46
  1.6014557961846032E+00 a       147     0     3     1    47
  2.8229655204269481E+00 a       148     0     3     1    48
 -2.8050964763318902E+01 a       149     0     3     1    49
  4.8635481328527987E+00 a       150     0     3     1    50
 -7.4643109342449634E+00 a       151     0     4     1     1
 -5.4037792230090389E+00 a       152     0     4     1     2
  4.3664839479536743E+00 a       153     0     4     1     3
 -8.8495117173211728E+00 a       154     0     4     1     4
 -6.5236631309933921E+00 a       155     0     4     1     5
  1.8595167622570539E+00 a       156     0     4     1     6
  1.7533731525334910E+00 a       157     0     4     1     7
  3.4861452785170903E+00 a       158     0     4     1     8
  5.2816133030992560E+00 a       159     0     4     1     9
  6.6162444880829234E+00 a       160     0     4     1    10
  2.1498727231253651E+00 a       161     0     4     1    11
 -7.8229101323153021E+00 a       162     0     4     1    12
  3.9543442512658045E-01 a       163     0     4     1    13
  6.6310992572371497E+00 a       164     0     4     1    14
  1.3300848100856552E-01 a       165     0     4     1    15
 -4.7147655808045155E+00 a       166     0     4     1    16
 -1.0885858691846113E+00 a       167     0     4     1    17
 -6.7474671629787117E+00 a       168     0     4     1    18
 -1.1746781070967060E+01 a       169     0     4     1    19
 -9.8004599187703434E+00 a       170     0     4     1    20
  1.3593371862946142E+00 a       171     0     4     1    21
  1.3377388368013463E+01 a       172     0     4     1    22
  1.2219937311522910E+01 a       173     0     4     1    23
  5.1984798178145759E+00 a       174     0     4     1    24
 -1.0777522848113581E+01 a       175     0     4     1    25
 -1.3665561998744087E+01 a       176     0     4     1    26
 -1.5540249394213048E+00 a       177     0     4     1    27
  4.4722316475026833E+00 a       178     0     4     1    28
 -1.7641572077530471E-01 a       179     0     4     1    29
 -6.7836122920250244E+00 a       180     0     4     1    30
 -4.0338330241679132E-01 a       181     0     4     1    31
 -5.3864412969230351E+00 a       182     0     4     1    32
 -1.1497781591571696E+01 a       183     0     4     1    33
 -9.3237779683095656E+00 a       184     0     4     1    34
  1.0229074051217468E+00 a       185     0     4     1    35
  5.5614122953521674E+00 a       186     0     4     1    36
 -5.2092788956551548E+00 a       187     0     4     1    37
 -2.2735221787064153E+00 a       188     0     4     1    38
  9.7133862654480794E+00 a       189     0     4     1    39
 -8.2111488744420615E+00 a       190     0     4     1    40
 -8.0260043440173394E+00 a       191     0     4     1    41
 -8.1234284407233073E+00 a       192     0     4     1    42
  1.8056431970979764E-01 a       193     0     4     1    43
 -5.9686185332590647E+00 a       194     0     4     1    44
  1.9484820744127953E+00 a       195     0     4     1    45
  4.7677322067442578E+00 a       196     0     4     1    46
  6.9249330902010264E+00 a       197     0     4     1    47
  9.2107207588204887E-01 a       198     0     4     1    48
  4.9785846353003480E+00 a       199     0     4     1    49
 -1.5113670886161494E+00 a       200     0     4     1    50
  3.5917216746394992E+01 a       201     0     5     1     1
  5.4155187025938556E+00 a       202     0     5     1     2
  7.9915941530977372E+00 a       203     0     5     1     3
  2.1423692642615066E+01 a       204     0     5     1     4
 -1.9892479004338434E-01 a       205     0     5     1     5
 -1.1157681596122329E+01 a       206     0     5     1     6
  6.5857042131770775E+00 a       207     0     5     1     7
  1.6950752255473351E+00 a       208     0     5     1     8
 -4.2234881389200112E+00 a       209     0     5     1     9
 -6.3389550899601810E+00 a       210     0     5     1    10
  1.9436782207569434E-01 a       211     0     5     1    11
  1.8462837355053335E+01 a       212     0     5     1    12
  1.0990373612198121E+01 a       213     0     5     1    13
 -1.0344704497307012E+01 a       214     0     5     1    14
  1.4818192944286612E-01 a       215     0     5     1    15
 -7.2790235318211538E-01 a       216     0     5     1    16
 -2.9024702726676948E+00 a       217     0     5     1    17
 -6.3428829317764324E+00 a       218     0     5     1    18
  1.6967513148809413E+01 a       219     0     5     1    19
 -9.4837274650768482E+00 a       220     0     5     1    20
  6.6320720515924947E+00 a       221     0     5     1    21
 -4.5133117155087042E+01 a       222     0     5     1    22
 -1.6123873470440927E+01 a       223     0     5     1    23
 -2.8144692642308788E-01 a       224     0     5     1    24
  1.1438553479402890E+01 a       225     0     5     1    25
  7.9169797711990356E+01 a       226     0     5     1    26
 -1.7217823894953796E+01 a       227     0     5     1    27
  1.3813648885241534E+00 a       228     0     5     1    28
 -4.6573483710318628E+00 a       229     0     5     1    29
  1.1067387872339218E+01 a       230     0     5     1    30
  4.3410229440935240E+00 a       231     0     5     1    31
  2.3461741005408188E+00 a       232     0     5     1    32
  2.7623149746989210E+01 a       233     0     5     1    33
  2.4410323409826404E+01 a       234     0     5     1    34
 -1.0634163445670508E+01 a       235     0     5     1    35
 -7.7480015936649176E+00 a       236     0     5     1    36
 -4.7391129908480856E+01 a       237     0     5     1    37
 -1.3750594883237426E+00 a       238     0     5     1    38
  3.8089417833460506E+00 a       239     0     5     1    39
  1.8364959607735315E+01 a       240     0     5     1    40
  2.7340381819510998E+01 a       241     0     5     1    41
 -2.3580114963592047E+00 a       242     0     5     1    42
 -2.7413126978974578E-01 a       243     0     5     1    43
  1.6467018846025645E+01 a       244     0     5     1    44
 -4.4099910636244886E+00 a       245     0     5     1    45
 -2.3270974280620496E+00 a       246     0     5     1    46
 -4.1124680743936910E+00 a       247     0     5     1    47
  1.5129597184082284E+00 a       248     0     5     1    48
 -3.8383901609609786E+01 a       249     0     5     1    49
  8.1639849784077683E+00 a       250     0     5     1    50
 -4.4664004316287865E+01 a       251     0     6     1     1
 -5.8773273862453479E+00 a       252     0     6     1     2
 -7.3316668726665561E+00 a       253     0     6     1     3
 -2.7183491770935486E+01 a       254     0     6     1     4
 -4.2627246712555280E+00 a       255     0     6     1     5
  1.0715121382851413E+01 a       256     0     6     1     6
 -7.0838814466971627E+00 a       257     0     6     1     7
  1.1177628566531792E+00 a       258     0     6     1     8
  1.0039297922630306E+01 a       259     0     6     1     9
  7.0598829913047929E+00 a       260     0     6     1    10
  8.4964925864014917E-01 a       261     0     6     1    11
 -1.8690598865233305E+01 a       262     0     6     1    12
 -1.3635192831042833E+01 a       263     0     6     1    13
  8.5589078288710212E+00 a       264     0     6     1    14
 -8.3872448762397167E-01 a       265     0     6     1    15
  5.0925776644931577E+00 a       266     0     6     1    16
  2.8660304207842349E+00 a       267     0     6     1    17
  1.2444622758094258E+01 a       268     0     6     1    18
 -1.8424689455573173E+01 a       269     0     6     1    19
  5.6197147712705711E+00 a       270     0     6     1    20
 -5.4749212371601770E+00 a       271     0     6     1    21
  5.2155166268225706E+01 a       272     0     6     1    22
  1.8045911912597930E+01 a       273     0     6     1    23
  4.5070445563753525E+00 a       274     0     6     1    24
 -1.0547122594598100E+01 a       275     0     6     1    25
 -9.4409914459783579E+01 a       276     0     6     1    26
  1.7682894738513294E+01 a       277     0     6     1    27
  2.1671953979042220E+00 a       278     0     6     1    28
  1.7713700993037791E+00 a       279     0     6     1    29
 -1.4341288951211316E+01 a       280     0     6     1    30
 -1.4259161966796934E+00 a       281     0     6     1    31
 -4.2464064364258274E+00 a       282     0     6     1    32
 -3.1425625518672231E+01 a       283     0     6     1    33
 -3.0329515508782571E+01 a       284     0     6     1    34
  1.3421422441246087E+01 a       285     0     6     1    35
  5.9804381438403675E+00 a       286     0     6     1    36
  5.5471314487376141E+01 a       287     0     6     1    37
 -1.1475393290127809E+00 a       288     0     6     1    38
 -9.0782986010947688E+00 a       289     0     6     1    39
 -2.2766954285786369E+01 a       290     0     6     1    40
 -3.3875878044185399E+01 a       291     0     6     1    41
  1.6290800201973013E-01 a       292     0     6     1    42
  4.2111536173498265E-01 a       293     0     6     1    43
 -1.5904382305660356E+01 a       294     0     6     1    44
  2.3753687255086153E+00 a       295     0     6     1    45
  4.4117496256173734E+00 a       296     0     6     1    46
  7.5316147971757754E+00 a       297     0     6     1    47
 -3.2104138729904221E+00 a       298     0     6     1    48
  4.2274552290825710E+01 a       299     0     6     1    49
 -6.7006912868254505E+00 a       300     0     6     1    50
  2.8630907406733925E+01 a       301     0     7     1     1
  8.5846263598776886E+00 a       302     0     7     1     2
  4.2992634604549975E+00 a       303     0     7     1     3
  2.1662220195638803E+01 a       304     0     7     1     4
  1.9937921478089058E+00 a       305     0     7     1     5
 -1.2297162546388215E+01 a       306     0     7     1     6
  4.2544456790734086E+00 a       307     0     7     1     7
  1.2760055397302644E-01 a       308     0     7     1     8
 -3.4789805463433305E+00 a       309     0     7     1     9
 -1.0543496914197496E+01 a       310     0     7     1    10
 -1.4959314197518787E+00 a       311     0     7     1    11
  2.2148950053023558E+01 a       312     0     7     1    12
  7.8690274105944553E+00 a       313     0     7     1    13
 -1.4609940875936065E+01 a       314     0     7     1    14
 -2.9071935138113933E+00 a       315     0     7     1    15
  6.5953280047357810E+00 a       316     0     7     1    16
 -2.4007285543557564E+00 a       317     0     7     1    17
  5.0929670623842451E+00 a       318     0     7     1    18
  2.3912007765948029E+01 a       319     0     7     1    19
 -1.8617580155775821E+00 a       320     0     7     1    20
  4.9812557667390820E+00 a       321     0     7     1    21
 -4.3501467245906063E+01 a       322     0     7     1    22
 -2.2716094440529162E+01 a       323     0     7     1    23
 -1.5706001627158777E+00 a       324     0     7     1    24
  1.8833718429001390E+01 a       325     0     7     1    25
  6.4818173048331886E+01 a       326     0     7     1    26
 -1.2862459362174928E+01 a       327     0     7     1    27
  1.1597474990928285E+00 a       328     0     7     1    28
 -5.7497207680631632E+00 a       329     0     7     1    29
  1.1017933999571401E+01 a       330     0     7     1    30
  7.3515623414622562E+00 a       331     0     7     1    31
  6.8947325372559245E+00 a       332     0     7     1    32
  2.9619416080473304E+01 a       333     0     7     1    33
  2.4214944461098725E+01 a       334     0     7     1    34
 -8.7518180553478988E+00 a       335     0     7     1    35
 -1.3359785736825010E+01 a       336     0     7     1    36
 -2.5915630363262604E+01 a       337     0     7     1    37
 -1.3670475762978214E+00 a       338     0     7     1    38
 -8.3711294662711833E+00 a       339     0     7     1    39
  1.9497888060186778E+01 a       340     0     7     1    40
  2.4980762898781645E+01 a       341     0     7     1    41
  2.6734840420748145E+00 a       342     0     7     1    42
 -1.7223195651795138E+00 a       343     0     7     1    43
  1.9889258585312255E+01 a       344     0     7     1    44
 -7.6916023959090341E+00 a       345     0     7     1    45
 -2.2263207564046099E+00 a       346     0     7     1    46
 -7.2626461815333592E+00 a       347     0     7     1    47
 -1.6773487684052715E+00 a       348     0     7     1    48
 -3.3923393265267073E+01 a       349     0     7     1    49
  8.9987327684946194E+00 a       350     0     7     1    50
 -5.7505236280063976E+01 a       351     0     8     1     1
 -4.1543753665389280E+00 a       352     0     8     1     2
 -1.3929382501039363E+01 a       353     0     8     1     3
 -3.2947676774718687E+01 a       354     0     8     1     4
 -7.7604407101257344E-01 a       355     0     8     1     5
  1.6558709670316986E+01 a       356     0     8     1     6
 -1.1843588317099480E+01 a       357     0     8     1     7
 -4.2069690402243920E-01 a       358     0     8     1     8
  9.5192079266664269E+00 a       359     0     8     1     9
  6.8731752958310981E+00 a       360     0     8     1    10
 -3.6578889807001724E-01 a       361     0     8     1    11
 -2.3197610167442047E+01 a       362     0     8     1    12
 -1.9929221440258626E+01 a       363     0     8     1    13
  7.5249796577643489E+00 a       364     0     8     1    14
  6.2747833661056795E-01 a       365     0     8     1    15
  1.1781420377431779E+01 a       366     0     8     1    16
  5.4432790793469987E+00 a       367     0     8     1    17
  2.0665312127124057E+01 a       368     0     8     1    18
 -2.0316595984906176E+01 a       369     0     8     1    19
  1.4032580643445739E+01 a       370     0     8     1    20
 -8.0832681647119902E+00 a       371     0     8     1    21
  6.4744852732527818E+01 a       372     0     8     1    22
  1.9937168408174237E+01 a       373     0     8     1    23
  1.3474431639581987E+00 a       374     0     8     1    24
 -8.6913181219431710E+00 a       375     0     8     1    25
 -1.2299759062352069E+02 a       376     0     8     1    26
  2.6280239674630877E+01 a       377     0     8     1    27
 -5.2813106263631573E-02 a       378     0     8     1    28
  2.4846745229749660E+00 a       379     0     8     1    29
 -1.5600186477049652E+01 a       380     0     8     1    30
 -2.2812042554796230E+00 a       381     0     8     1    31
 -4.9152729931167043E+00 a       382     0     8     1    32
 -3.8810673473164144E+01 a       383     0     8     1    33
 -3.6245052935944550E+01 a       384     0     8     1    34
  1.8405439134051775E+01 a       385     0     8     1    35
  7.5510644690250865E+00 a       386     0     8     1    36
  7.8582629428083038E+01 a       387     0     8     1    37
  1.4737299226505509E+00 a       388     0     8     1    38
 -1.5248229526286634E+01 a       389     0     8     1    39
 -2.6065240493701154E+01 a       390     0     8     1    40
 -4.4019629921832284E+01 a       391     0     8     1    41
  5.7720970288144029E+00 a       392     0     8     1    42
  2.7817487599508954E+00 a       393     0     8     1    43
 -1.9736136286417640E+01 a       394     0     8     1    44
  2.3077963850676881E+00 a       395     0     8     1    45
  1.2842798149821002E+00 a       396     0     8     1    46
  5.5544508403746562E+00 a       397     0     8     1    47
 -3.6650384761874526E+00 a       398     0     8     1    48
  5.6612150485582035E+01 a       399     0     8     1    49
 -9.5419246709225369E+00 a       400     0     8     1    50
 -4.2132700898074113E+01 a       401     0     9     1     1
  6.1037081847084798E+00 a       402     0     9     1     2
 -1.2907371192353441E+01 a       403     0     9     1     3
 -1.0548983058983778E+01 a       404     0     9     1     4
  1.3564182107553133E+00 a       405     0     9     1     5
 -6.3066480474508744E+00 a       406     0     9     1     6
 -8.0114101542308465E+00 a       407     0     9     1     7
 -3.1685479242854560E+00 a       408     0     9     1     8
  1.0677550123702195E+01 a       409     0     9     1     9
 -1.2019846800503123E+01 a       410     0     9     1    10
 -2.7720520896829144E+00 a       411     0     9     1    11
  8.2214832352789564E+00 a       412     0     9     1    12
 -1.3575922276960743E+01 a       413     0     9     1    13
 -1.0405023306509431E+01 a       414     0     9     1    14
 -1.4408354376955328E+01 a       415     0     9     1    15
  2.1553434922352004E+01 a       416     0     9     1    16
  2.7587524242534933E-01 a       417     0     9     1    17
  4.1452280429779286E+01 a       418     0     9     1    18
  1.9144868877416609E+01 a       419     0     9     1    19
  2.3180471977773546E+01 a       420     0     9     1    20
 -8.0357602028312414E+00 a       421     0     9     1    21
  2.4744831990836829E+01 a       422     0     9     1    22
 -1.9047603236683791E+01 a       423     0     9     1    23
  3.4190582348689906E+00 a       424     0     9     1    24
  2.0143793117405814E+01 a       425     0     9     1    25
 -8.2162970327744759E+01 a       426     0     9     1    26
  1.7661849337318849E+01 a       427     0     9     1    27
  2.7564589587688406E+00 a       428     0     9     1    28
 -4.7871852594748923E+00 a       429     0     9     1    29
 -6.0674441312604062E+00 a       430     0     9     1    30
  9.8820967814329812E+00 a       431     0     9     1    31
  1.6922978281224996E+01 a       432     0     9     1    32
  1.0414582004147179E+00 a       433     0     9     1    33
 -1.3938004633384919E+01 a       434     0     9     1    34
  1.1869629262464104E+01 a       435     0     9     1    35
 -1.9795514298182194E+01 a       436     0     9     1    36
  8.7729012944577974E+01 a       437     0     9     1    37
 -6.0186806807719311E+00 a       438     0     9     1    38
 -5.2365570831986560E+01 a       439     0     9     1    39
 -8.0714675924771448E+00 a       440     0     9     1    40
 -1.7429453147217984E+01 a       441     0     9     1    41
  1.1620935398530078E+01 a       442     0     9     1    42
 -7.1546115401265942E+00 a       443     0     9     1    43
  8.4860137489474869E+00 a       444     0     9     1    44
 -9.4382721472194753E+00 a       445     0     9     1    45
  6.3088690492576562E+00 a       446     0     9     1    46
 -3.4534510496194906E+00 a       447     0     9     1    47
 -1.4876640831133500E+01 a       448     0     9     1    48
  2.7323029203066142E+01 a       449     0     9     1    49
  3.3772857334731259E+00 a       450     0     9     1    50
 -1.3617201251553318E+01 a       451     0    10     1     1
  1.2148384322400372E+00 a       452     0    10     1     2
 -6.9140001377336935E+00 a       453     0    10     1     3
 -9.9579606558019638E+00 a       454     0    10     1     4
  3.5730898802612039E+00 a       455     0    10     1     5
  1.4265479987109380E+01 a       456     0    10     1     6
 -6.8866868021308543E+00 a       457     0    10     1     7
  3.1154529627051930E-01 a       458     0    10     1     8
 -1.2359726375052642E+00 a       459     0    10     1     9
  3.8102864918359267E+00 a       460     0    10     1    10
 -1.1891754179139784E+00 a       461     0    10     1    11
 -1.1061063882836882E+01 a       462     0    10     1    12
 -9.6654423474480051E+00 a       463     0    10     1    13
  5.7902468749109134E-03 a       464     0    10     1    14
  8.5658586691123375E+00 a       465     0    10     1    15
  9.9762973903849002E+00 a       466     0    10     1    16
  5.0732045612524672E+00 a       467     0    10     1    17
  5.3913776737162440E+00 a       468     0    10     1    18
 -1.3452458532571457E+01 a       469     0    10     1    19
  5.1049181205174010E+00 a       470     0    10     1    20
 -7.6293698407946808E-01 a       471     0    10     1    21
  1.9547038506156689E+01 a       472     0    10     1    22
  1.4826124939587006E+01 a       473     0    10     1    23
 -4.9172026553019812E+00 a       474     0    10     1    24
 -2.9334740252841858E+00 a       475     0    10     1    25
 -3.3090461729677592E+01 a       476     0    10     1    26
  1.0631505715104366E+01 a       477     0    10     1    27
 -3.5181618784300519E+00 a       478     0    10     1    28
  1.3334381967503923E+00 a       479     0    10     1    29
 -2.6095801729832688E+00 a       480     0    10     1    30
 -2.9083772280390043E+00 a       481     0    10     1    31
 -1.0241550551469738E+01 a       482     0    10     1    32
 -1.9551418950584083E+01 a       483     0    10     1    33
 -9.8369123852192644E+00 a       484     0    10     1    34
  6.2916143031831204E+00 a       485     0    10     1    35
  8.6158857787972956E+00 a       486     0    10     1    36
  1.7710594756500051E+01 a       487     0    10     1    37
  6.0026563462188172E+00 a       488     0    10     1    38
  8.8428360630676082E+00 a       489     0    10     1    39
 -5.1181460550886069E+00 a       490     0    10     1    40
 -1.8615901211546731E+01 a       491     0    10     1    41
  5.5334831346198472E+00 a       492     0    10     1    42
  7.5664762734251401E+00 a       493     0    10     1    43
 -1.0047684439393930E+01 a       494     0    10     1    44
  7.8375385910425721E-01 a       495     0    10     1    45
 -7.9869387434186896E+00 a       496     0    10     1    46
 -8.5303093029315991E-01 a       497     0    10     1    47
  3.5112169295657321E+00 a       498     0    10     1    48
  1.9889857181418964E+01 a       499     0    10     1    49
 -6.8798543273435637E+00 a       500     0    10     1    50
 -1.7589041792937291E+01 a       501     0    11     1     1
  2.4101452280699749E+00 a       502     0    11     1     2
 -9.1361461398410491E+00 a       503     0    11     1     3
 -1.2000074114679981E+01 a       504     0    11     1     4
  8.7609863346101964E+00 a       505     0    11     1     5
  1.9835172793261489E+01 a       506     0    11     1     6
 -8.1762068306250804E+00 a       507     0    11     1     7
 -1.3490838677339219E+00 a       508     0    11     1     8
 -6.0897709375870657E-01 a       509     0    11     1     9
  1.8569811922607278E+00 a       510     0    11     1    10
 -3.9092878330173884E+00 a       511     0    11     1    11
 -1.7671601533628092E+01 a       512     0    11     1    12
 -1.3349830694728844E+01 a       513     0    11     1    13
  2.6978454453165255E+00 a       514     0    11     1    14
  1.1020489598412345E+01 a       515     0    11     1    15
  1.0630178407418651E+01 a       516     0    11     1    16
  5.5930769101614635E+00 a       517     0    11     1    17
  3.0907116189087729E+00 a       518     0    11     1    18
 -2.0310735974744595E+01 a       519     0    11     1    19
  3.0152183803197201E+00 a       520     0    11     1    20
 -1.5807003948469691E+00 a       521     0    11     1    21
  2.6831795612364125E+01 a       522     0    11     1    22
  1.9898856766591862E+01 a       523     0    11     1    23
 -7.2280477863847583E+00 a       524     0    11     1    24
 -6.5889150799445657E+00 a       525     0    11     1    25
 -4.1013807560087606E+01 a       526     0    11     1    26
  8.9781339109637610E+00 a       527     0    11     1    27
 -3.1064527312328005E+00 a       528     0    11     1    28
  4.2324495435562612E+00 a       529     0    11     1    29
 -4.3592978811803178E+00 a       530     0    11     1    30
