################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6913502784890930E+01 a        75     0     2     1    25
 -7.5390188888638141E+00 a        76     0     2     1    26
  4.0418857197319130E+02 a        77     0     2     1    27
  3.4304485626555578E+02 a        78     0     2     1    28
  6.7833464009084750E+01 a        79     0     2     1    29
 -9.8880975407054819E+01 a        80     0     2     1    30
 -2.1971247694257944E+01 a        81     0     2     1    31
  2.4463461789567578E+01 a        82     0     2     1    32
 -2.9692693410119720E+01 a        83     0     2     1    33
  3.4621080083777073E+01 a        84     0     2     1    34
  7.3665207503751176E+01 a        85     0     2     1    35
 -5.2261106603673994E+01 a        86     0     2     1    36
  5.1384281906090202E+01 a        87     0     2     1    37
 -4.9928798383756295E+01 a        88     0     2     1    38
  1.7695130473508602E+01 a        89     0     2     1    39
 -2.1447549551665858E+01 a        90     0     2     1    40
 -1.4041029494884139E+01 a        91     0     2     1    41
 -2.5906902771186452E+01 a        92     0     2     1    42
 -4.5392844443985503E+01 a        93     0     2     1    43
  4.7904353366506960E+01 a        94     0     2     1    44
  3.7655881217303929E+01 a        95     0     2     1    45
  4.3898938054895581E+01 a        96     0     2     1    46
  5.4770706426427815E+01 a        97     0     2     1    47
  1.0771848635480452E+00 a        98     0     2     1    48
  1.4516830048615117E+02 a        99     0     2     1    49
  3.8629218133002851E+01 a       100     0     2     1    50
 -1.8114559212693155E+00 a       101     0     3     1     1
  2.1309881272669646E+01 a       102     0     3     1     2
 -7.8796264494981372E+01 a       103     0     3     1     3
  2.2101087716683526E+02 a       104     0     3     1     4
  9.9019705792544940E+01 a       105     0     3     1     5
  3.6068296481728467E+01 a       106     0     3     1     6
 -1.7764039590803499E-01 a       107     0     3     1     7
  2.6457076117333990E+01 a       108     0     3     1     8
 -1.4140079158094073E+01 a       109     0     3     1     9
 -3.0155615492514080E+01 a       110     0     3     1    10
 -5.8835047469726000E+01 a       111     0     3     1    11
  6.3726529149415967E+01 a       112     0     3     1    12
  1.2210398281022582E+02 a       113     0     3     1    13
  5.4845710084591065E+02 a       114     0     3     1    14
  9.1041061740158497E+01 a       115     0     3     1    15
 -9.1695679645313248E+00 a       116     0     3     1    16
 -2.4128752151515084E+01 a       117     0     3     1    17
  6.6236553954316788E+00 a       118     0     3     1    18
  3.2765982274752041E+01 a       119     0     3     1    19
 -3.2656145774696359E+00 a       120     0     3     1    20
 -3.5304256688936832E+01 a       121     0     3     1    21
 -5.6553336781800795E+01 a       122     0     3     1    22
 -8.6373102032074414E+00 a       123     0     3     1    23
 -3.6322678442863797E+01 a       124     0     3     1    24
 -5.3752425174925257E+01 a       125     0     3     1    25
 -1.0940755360226980E+01 a       126     0     3     1    26
  4.1528659215545525E+02 a       127     0     3     1    27
  3.7018569528258200E+02 a       128     0     3     1    28
 -1.7150571672718094E+01 a       129     0     3     1    29
 -1.2908687701462895E+02 a       130     0     3     1    30
 -1.5430947387026666E+01 a       131     0     3     1    31
 -1.5986667539763934E+01 a       132     0     3     1    32
 -2.4352447764003506E+00 a       133     0     3     1    33
  5.9084701176117392E+01 a       134     0     3     1    34
  8.0714888698425796E+01 a       135     0     3     1    35
  1.3879758751588087E+01 a       136     0     3     1    36
  7.6908348125471591E+01 a       137     0     3     1    37
 -2.7143386543990136E+01 a       138     0     3     1    38
  6.3537230751197020E+00 a       139     0     3     1    39
 -7.2829132467225350E+01 a       140     0     3     1    40
 -4.9249536744215838E+01 a       141     0     3     1    41
 -5.7110884011133273E+01 a       142     0     3     1    42
 -9.1567706292276711E+01 a       143     0     3     1    43
  1.3424600636355091E+01 a       144     0     3     1    44
  8.9839115541863102E+00 a       145     0     3     1    45
  1.5506389091712924E+01 a       146     0     3     1    46
 -2.4207141685692484E+01 a       147     0     3     1    47
 -7.7985700179241249E+01 a       148     0     3     1    48
  8.2070956848076520E+01 a       149     0     3     1    49
  3.7092366147620773E+01 a       150     0     3     1    50
  3.2393910515897375E+01 a       151     0     4     1     1
  2.1427590927832196E+00 a       152     0     4     1     2
  6.1564103635794062E+01 a       153     0     4     1     3
  7.1404603108686658E+01 a       154     0     4     1     4
 -9.5884480729132981E+00 a       155     0     4     1     5
 -1.1584483268741765E+02 a       156     0     4     1     6
 -2.2543681980341990E+01 a       157     0     4     1     7
  5.7018367732278648E+01 a       158     0     4     1     8
 -2.2951777080741042E+01 a       159     0     4     1     9
  3.2452589441209945E+01 a       160     0     4     1    10
  1.5293311456050159E+01 a       161     0     4     1    11
  5.7196415973380716E+01 a       162     0     4     1    12
  1.3383841408404798E+01 a       163     0     4     1    13
 -1.2522059955265500E+02 a       164     0     4     1    14
  2.5145041338129122E+01 a       165     0     4     1    15
  2.1628615734418712E+01 a       166     0     4     1    16
  2.4797145897904265E+01 a       167     0     4     1    17
 -5.5412673840551605E+01 a       168     0     4     1    18
  2.7070997194268784E+01 a       169     0     4     1    19
 -3.3665119648999145E+01 a       170     0     4     1    20
  3.3541656501460835E+01 a       171     0     4     1    21
 -3.2903587181153284E+01 a       172     0     4     1    22
  1.5644094756939600E+01 a       173     0     4     1    23
 -4.8444951235525302E+01 a       174     0     4     1    24
  1.4673981788124836E+01 a       175     0     4     1    25
  1.0633841265231689E+01 a       176     0     4     1    26
  5.9390707419827592E+01 a       177     0     4     1    27
  7.9560748371731647E+00 a       178     0     4     1    28
  9.0548738237318830E+01 a       179     0     4     1    29
  1.9010101171148555E+01 a       180     0     4     1    30
 -1.5452525334667396E+01 a       181     0     4     1    31
  4.7251346920710638E+01 a       182     0     4     1    32
 -2.8488262832183029E+01 a       183     0     4     1    33
 -1.8122980277318533E+01 a       184     0     4     1    34
  2.3482420465505043E+00 a       185     0     4     1    35
 -7.1635761901836148E+01 a       186     0     4     1    36
 -1.7957666407415815E+01 a       187     0     4     1    37
 -1.4805318644169544E+01 a       188     0     4     1    38
  1.5844436778992643E+01 a       189     0     4     1    39
  5.6305118027410458E+01 a       190     0     4     1    40
  2.5972418001986618E+01 a       191     0     4     1    41
  2.1872889965591977E+01 a       192     0     4     1    42
  3.9772297747059802E+01 a       193     0     4     1    43
  4.4938691045820207E+01 a       194     0     4     1    44
  4.2778586819541232E+01 a       195     0     4     1    45
  2.9960213168370359E+01 a       196     0     4     1    46
  8.3798012241824807E+01 a       197     0     4     1    47
  7.0169748059203584E+01 a       198     0     4     1    48
  6.7995238796163875E+01 a       199     0     4     1    49
  9.3499219931530053E+00 a       200     0     4     1    50
 -3.3444051388952104E+01 a       201     0     5     1     1
  2.3195837344840143E+01 a       202     0     5     1     2
 -1.4768471542075346E+02 a       203     0     5     1     3
  1.5612206707456525E+02 a       204     0     5     1     4
  1.1945578516048950E+02 a       205     0     5     1     5
  1.5910690372352678E+02 a       206     0     5     1     6
  1.8467165541259497E+01 a       207     0     5     1     7
 -3.3458474908708048E+01 a       208     0     5     1     8
  7.6705885803282925E+00 a       209     0     5     1     9
 -6.6676910777694587E+01 a       210     0     5     1    10
 -8.4853902245237393E+01 a       211     0     5     1    11
  3.4764765887887403E+00 a       212     0     5     1    12
  1.1786192895137900E+02 a       213     0     5     1    13
  7.4997735023427435E+02 a       214     0     5     1    14
  6.6651185190274305E+01 a       215     0     5     1    15
 -3.3228747665489365E+01 a       216     0     5     1    16
 -5.4784354011533281E+01 a       217     0     5     1    17
  6.2604940516850149E+01 a       218     0     5     1    18
  1.2356938405514654E+01 a       219     0     5     1    19
  3.3870865788888686E+01 a       220     0     5     1    20
 -7.5596054983695424E+01 a       221     0     5     1    21
 -5.0416341521350589E+01 a       222     0     5     1    22
 -2.8777283021455219E+01 a       223     0     5     1    23
  3.8073809369891132E+00 a       224     0     5     1    24
 -7.8005986765244032E+01 a       225     0     5     1    25
 -2.5598537488509841E+01 a       226     0     5     1    26
  3.8869470242585555E+02 a       227     0     5     1    27
  3.9368173658386627E+02 a       228     0     5     1    28
 -1.1514864155712228E+02 a       229     0     5     1    29
 -1.6118495217087974E+02 a       230     0     5     1    30
 -4.7086432874519932E+00 a       231     0     5     1    31
 -7.0651772445451755E+01 a       232     0     5     1    32
  2.7869631561407957E+01 a       233     0     5     1    33
  9.0091466245561691E+01 a       234     0     5     1    34
  8.8643906315348048E+01 a       235     0     5     1    35
  9.5154993817145566E+01 a       236     0     5     1    36
  1.0637183019838115E+02 a       237     0     5     1    37
 -1.9090592318422338E+01 a       238     0     5     1    38
 -7.3026453530741655E+00 a       239     0     5     1    39
 -1.4784387697248411E+02 a       240     0     5     1    40
 -7.5459410496284519E+01 a       241     0     5     1    41
 -9.1357235887119046E+01 a       242     0     5     1    42
 -1.4263546424305767E+02 a       243     0     5     1    43
 -3.0738570388272343E+01 a       244     0     5     1    44
 -3.2378443290306542E+01 a       245     0     5     1    45
 -1.5757801099880110E+01 a       246     0     5     1    46
 -1.1733958392866256E+02 a       247     0     5     1    47
 -1.6417395520538150E+02 a       248     0     5     1    48
  2.0264228973637973E+01 a       249     0     5     1    49
  2.9454774344603631E+01 a       250     0     5     1    50
  4.0687976657621356E+01 a       251     0     6     1     1
 -2.0040387764184505E+01 a       252     0     6     1     2
  1.8383675228669497E+02 a       253     0     6     1     3
 -2.1029783228838812E+02 a       254     0     6     1     4
 -1.1914036667915451E+02 a       255     0     6     1     5
 -1.8004820713828508E+02 a       256     0     6     1     6
 -3.3053796854001476E+01 a       257     0     6     1     7
  3.5792158145127807E+01 a       258     0     6     1     8
 -2.2244931328113218E+01 a       259     0     6     1     9
  6.2588026752024369E+01 a       260     0     6     1    10
  9.4031540600077406E+01 a       261     0     6     1    11
 -1.8925073250994000E+01 a       262     0     6     1    12
 -1.3775616340500093E+02 a       263     0     6     1    13
 -8.6891522732558280E+02 a       264     0     6     1    14
 -9.9815339164074530E+01 a       265     0     6     1    15
  3.9455046088308897E+01 a       266     0     6     1    16
  6.0578586951333278E+01 a       267     0     6     1    17
 -8.1363090579702430E+01 a       268     0     6     1    18
 -8.8355369299624336E+00 a       269     0     6     1    19
 -2.9423759171526296E+01 a       270     0     6     1    20
  8.4975260363777352E+01 a       271     0     6     1    21
  1.2200977881053912E+01 a       272     0     6     1    22
  4.0741117285850322E+01 a       273     0     6     1    23
 -2.0070467650875816E+01 a       274     0     6     1    24
  9.0728080418418017E+01 a       275     0     6     1    25
  3.2835195061185196E+01 a       276     0     6     1    26
 -4.7346522035245022E+02 a       277     0     6     1    27
 -4.8361308704664134E+02 a       278     0     6     1    28
  1.2366221189359463E+02 a       279     0     6     1    29
  1.8696261903454507E+02 a       280     0     6     1    30
 -4.5844677021728790E+00 a       281     0     6     1    31
  7.7447538552993365E+01 a       282     0     6     1    32
 -2.8274575097022353E+01 a       283     0     6     1    33
 -9.5859820682448245E+01 a       284     0     6     1    34
 -1.0592886059827597E+02 a       285     0     6     1    35
 -1.0004678428317800E+02 a       286     0     6     1    36
 -1.1982888518721711E+02 a       287     0     6     1    37
  3.4945827887756799E+01 a       288     0     6     1    38
  1.0962406988318572E+01 a       289     0     6     1    39
  1.6600317041770558E+02 a       290     0     6     1    40
  8.5879503077390254E+01 a       291     0     6     1    41
  9.0897888856896500E+01 a       292     0     6     1    42
  1.6771658963278051E+02 a       293     0     6     1    43
  3.6363926152434551E+01 a       294     0     6     1    44
  4.5813273532734321E+01 a       295     0     6     1    45
  7.0382643357435919E+00 a       296     0     6     1    46
  1.2444212144163579E+02 a       297     0     6     1    47
  1.7197841201824687E+02 a       298     0     6     1    48
 -4.8105532570402858E+01 a       299     0     6     1    49
 -3.5987924226657796E+01 a       300     0     6     1    50
 -4.3332717434347735E+01 a       301     0     7     1     1
  1.9585845916236011E+01 a       302     0     7     1     2
 -1.5597042148496212E+02 a       303     0     7     1     3
  4.4487047762464584E+01 a       304     0     7     1     4
  6.9686125439116410E+01 a       305     0     7     1     5
  2.1009562690572133E+02 a       306     0     7     1     6
  2.8757902679835237E+01 a       307     0     7     1     7
 -8.3148470532857900E+01 a       308     0     7     1     8
  2.4544076184128873E+01 a       309     0     7     1     9
 -6.3990451139334318E+01 a       310     0     7     1    10
 -7.7297277999303404E+01 a       311     0     7     1    11
 -4.4548599517861369E+01 a       312     0     7     1    12
  8.5400900918385446E+01 a       313     0     7     1    13
  5.7905265209868264E+02 a       314     0     7     1    14
  2.0126688123897708E+01 a       315     0     7     1    15
 -4.8449506321216262E+01 a       316     0     7     1    16
 -6.2333429137240969E+01 a       317     0     7     1    17
  8.5414562517718167E+01 a       318     0     7     1    18
  5.6161562831638063E+00 a       319     0     7     1    19
  5.7181763085105665E+01 a       320     0     7     1    20
 -8.6730804207302967E+01 a       321     0     7     1    21
 -4.7964384553430264E+01 a       322     0     7     1    22
 -3.1675423977328109E+01 a       323     0     7     1    23
  2.9209041853205303E+01 a       324     0     7     1    24
 -6.8954751955494231E+01 a       325     0     7     1    25
 -2.3488587135617628E+01 a       326     0     7     1    26
  2.2905723656256495E+02 a       327     0     7     1    27
  2.4807451862901752E+02 a       328     0     7     1    28
 -1.6866260351009953E+02 a       329     0     7     1    29
 -1.1427884955247778E+02 a       330     0     7     1    30
  4.4281512330604738E+00 a       331     0     7     1    31
 -9.5194572108820282E+01 a       332     0     7     1    32
  4.9242798950695651E+01 a       333     0     7     1    33
  8.8040611514913607E+01 a       334     0     7     1    34
  6.9798220612607693E+01 a       335     0     7     1    35
  1.4420305631828185E+02 a       336     0     7     1    36
  8.9411424159832592E+01 a       337     0     7     1    37
 -5.0051909907330598E+00 a       338     0     7     1    38
 -1.3404932319816965E+01 a       339     0     7     1    39
 -1.5826653983690198E+02 a       340     0     7     1    40
 -6.6747185523681424E+01 a       341     0     7     1    41
 -8.8020896509296676E+01 a       342     0     7     1    42
 -1.3858730273276856E+02 a       343     0     7     1    43
 -5.4382813388471554E+01 a       344     0     7     1    44
 -5.4678005553998545E+01 a       345     0     7     1    45
 -3.8337730483196125E+01 a       346     0     7     1    46
 -1.6474448119047710E+02 a       347     0     7     1    47
 -1.8939571961325575E+02 a       348     0     7     1    48
 -4.7179740565840227E+01 a       349     0     7     1    49
  1.2583440572523648E+01 a       350     0     7     1    50
  3.0920026444159458E+01 a       351     0     8     1     1
 -3.9336454161517914E+01 a       352     0     8     1     2
  2.3315591041114408E+02 a       353     0     8     1     3
 -3.9517841804830977E+02 a       354     0     8     1     4
 -1.5135862562197974E+02 a       355     0     8     1     5
 -1.9387550967202796E+02 a       356     0     8     1     6
 -3.8350337613633229E+01 a       357     0     8     1     7
  2.0376485708716952E+01 a       358     0     8     1     8
 -4.0792360496642566E+00 a       359     0     8     1     9
  6.5687545347913272E+01 a       360     0     8     1    10
  1.2145375398229277E+02 a       361     0     8     1    11
 -9.3983607495120779E+01 a       362     0     8     1    12
 -2.5186911285574271E+02 a       363     0     8     1    13
 -1.0428394276479787E+03 a       364     0     8     1    14
 -1.7055113927180884E+02 a       365     0     8     1    15
  5.3345658346425552E+01 a       366     0     8     1    16
  6.9178246131562148E+01 a       367     0     8     1    17
 -7.3245548706345232E+01 a       368     0     8     1    18
 -5.4932597086333054E+01 a       369     0     8     1    19
 -2.7775703208258967E+01 a       370     0     8     1    20
  1.0334969672223613E+02 a       371     0     8     1    21
  5.9154543815473666E+01 a       372     0     8     1    22
  2.7137328465799104E+01 a       373     0     8     1    23
  1.8410338257094150E+01 a       374     0     8     1    24
  1.1645558482383571E+02 a       375     0     8     1    25
  2.0109939456433665E+01 a       376     0     8     1    26
 -7.8510465885437861E+02 a       377     0     8     1    27
 -6.8994093121147853E+02 a       378     0     8     1    28
  1.3797478611087482E+02 a       379     0     8     1    29
  2.4176887534630168E+02 a       380     0     8     1    30
  6.5691696218544866E+00 a       381     0     8     1    31
  7.7648827355821183E+01 a       382     0     8     1    32
 -3.1147258347832050E+01 a       383     0     8     1    33
 -1.2523687846956538E+02 a       384     0     8     1    34
 -1.6458163223410077E+02 a       385     0     8     1    35
 -1.1241220822130531E+02 a       386     0     8     1    36
 -1.5650905705786607E+02 a       387     0     8     1    37
  3.6578997338219651E+01 a       388     0     8     1    38
  5.3010051401339204E+00 a       389     0     8     1    39
  1.8620396959202213E+02 a       390     0     8     1    40
  1.2177403575385277E+02 a       391     0     8     1    41
  1.1546532427226352E+02 a       392     0     8     1    42
  2.2710884047529649E+02 a       393     0     8     1    43
  1.6773376096086544E+01 a       394     0     8     1    44
  2.9405466793427649E+01 a       395     0     8     1    45
 -5.2692297117741669E+00 a       396     0     8     1    46
  1.3772660918341208E+02 a       397     0     8     1    47
  2.2290923667462297E+02 a       398     0     8     1    48
 -9.2946584064614996E+01 a       399     0     8     1    49
 -6.6610917720825768E+01 a       400     0     8     1    50
 -2.2202386155767750E+00 a       401     0     9     1     1
  1.1542784365715436E+01 a       402     0     9     1     2
  2.2795110720434870E+01 a       403     0     9     1     3
 -2.8237988878653567E+02 a       404     0     9     1     4
 -1.6968345698614863E+02 a       405     0     9     1     5
  1.2897947947407312E+02 a       406     0     9     1     6
  2.6122657457867057E+01 a       407     0     9     1     7
 -1.4045753862800186E+02 a       408     0     9     1     8
 -9.6020029663106659E+00 a       409     0     9     1     9
  1.0784597648597278E+00 a       410     0     9     1    10
  5.7543024007507192E+01 a       411     0     9     1    11
 -8.1593617290479969E+01 a       412     0     9     1    12
 -2.2045094318774439E+01 a       413     0     9     1    13
 -1.0544733606906170E+03 a       414     0     9     1    14
 -1.5013977238532806E+02 a       415     0     9     1    15
 -5.2747136627465686E+01 a       416     0     9     1    16
  1.1264832790942023E+00 a       417     0     9     1    17
  1.3312854869894359E+01 a       418     0     9     1    18
  3.2899999689613992E+01 a       419     0     9     1    19
  8.6068444396213522E+01 a       420     0     9     1    20
 -1.5440447322875471E+01 a       421     0     9     1    21
 -5.8676105985357651E+01 a       422     0     9     1    22
  7.7786536984861570E+01 a       423     0     9     1    23
  2.0000505033019881E+01 a       424     0     9     1    24
  7.2420476743798815E+01 a       425     0     9     1    25
  7.2832771642684563E+01 a       426     0     9     1    26
 -4.6792487792813830E+02 a       427     0     9     1    27
 -5.8716329604100679E+02 a       428     0     9     1    28
 -1.7183498542892096E+02 a       429     0     9     1    29
  2.1585511137639870E+02 a       430     0     9     1    30
  1.2358304882673945E+01 a       431     0     9     1    31
 -3.6593858680067591E+01 a       432     0     9     1    32
  7.8113160005486478E+01 a       433     0     9     1    33
 -3.4874457348454420E+01 a       434     0     9     1    34
 -7.0609259357743824E+01 a       435     0     9     1    35
  1.5049227621127682E+02 a       436     0     9     1    36
 -9.5203334907042489E+01 a       437     0     9     1    37
  1.4341947456571526E+02 a       438     0     9     1    38
 -1.5051602444360045E+01 a       439     0     9     1    39
  7.5057377508238531E+01 a       440     0     9     1    40
 -1.2917195002243886E+01 a       441     0     9     1    41
  2.6387572718051054E+01 a       442     0     9     1    42
  3.4551430047754245E+01 a       443     0     9     1    43
 -4.5249738018040560E+01 a       444     0     9     1    44
 -2.1056538095539832E+01 a       445     0     9     1    45
 -8.7853525228938551E+01 a       446     0     9     1    46
 -1.3919422740248888E+02 a       447     0     9     1    47
 -9.4562247179258620E+01 a       448     0     9     1    48
 -3.0598834475441612E+02 a       449     0     9     1    49
 -3.9430972236931993E+01 a       450     0     9     1    50
 -1.4819870548994647E+01 a       451     0    10     1     1
 -5.2799857950987423E+01 a       452     0    10     1     2
  1.1501047261613022E+02 a       453     0    10     1     3
 -3.6467180303482371E+02 a       454     0    10     1     4
 -2.9293814359039896E+01 a       455     0    10     1     5
 -1.0425165451470744E+02 a       456     0    10     1     6
 -3.2447679734340561E+01 a       457     0    10     1     7
  1.6287125751205863E+01 a       458     0    10     1     8
  6.0862709134571404E+01 a       459     0    10     1     9
  2.4862680259636317E+01 a       460     0    10     1    10
  3.5117860693763170E+01 a       461     0    10     1    11
 -1.6504381796853235E+02 a       462     0    10     1    12
 -2.8738866468899874E+02 a       463     0    10     1    13
  7.9088152361412455E+01 a       464     0    10     1    14
 -1.1835012670262574E+02 a       465     0    10     1    15
  5.3302106312654516E+01 a       466     0    10     1    16
  1.6414965077840691E+01 a       467     0    10     1    17
  1.2672559922598639E+01 a       468     0    10     1    18
 -1.1307396849543063E+02 a       469     0    10     1    19
 -3.6700529921319401E+01 a       470     0    10     1    20
  4.6309508217412812E+01 a       471     0    10     1    21
  9.8940112567872504E+01 a       472     0    10     1    22
 -8.5531578014977953E+01 a       473     0    10     1    23
  7.1579145447779652E+01 a       474     0    10     1    24
  1.9024403297467916E+01 a       475     0    10     1    25
 -7.3326042830752158E+01 a       476     0    10     1    26
 -5.8443804828344901E+02 a       477     0    10     1    27
 -2.6141105761515468E+02 a       478     0    10     1    28
  1.1688092804565871E+02 a       479     0    10     1    29
  4.4754838069763295E+01 a       480     0    10     1    30
  1.4206237928087313E+01 a       481     0    10     1    31
  9.8752520730227964E+00 a       482     0    10     1    32
 -4.2070487115875522E+01 a       483     0    10     1    33
 -4.5184717106556867E+01 a       484     0    10     1    34
 -1.0347271416229738E+02 a       485     0    10     1    35
 -8.8892100591890781E+01 a       486     0    10     1    36
 -4.3188152047000401E+01 a       487     0    10     1    37
 -9.5466255825407828E+01 a       488     0    10     1    38
 -1.3733452136262467E-01 a       489     0    10     1    39
 -9.7979288159376239E+00 a       490     0    10     1    40
  1.1981327268892861E+02 a       491     0    10     1    41
  4.1624990707141933E+01 a       492     0    10     1    42
  1.3004384665838722E+02 a       493     0    10     1    43
 -1.9822148217477679E+01 a       494     0    10     1    44
 -2.9579880972836687E+01 a       495     0    10     1    45
  1.4655170574889381E+01 a       496     0    10     1    46
  9.8838864298350970E+01 a       497     0    10     1    47
  1.7403966736143602E+02 a       498     0    10     1    48
  5.2744719273251860E+01 a       499     0    10     1    49
 -6.1394183462410986E+01 a       500     0    10     1    50
 -1.8406647303018890E+01 a       501     0    11     1     1
 -6.7574323290007925E+01 a       502     0    11     1     2
  1.4513387118235678E+02 a       503     0    11     1     3
 -3.4705087651702524E+02 a       504     0    11     1     4
 -4.4422600070867261E+01 a       505     0    11     1     5
 -1.5962509949411205E+02 a       506     0    11     1     6
 -4.0779884678031173E+01 a       507     0    11     1     7
  4.1096720022410210E+01 a       508     0    11     1     8
  6.9970739254022050E+01 a       509     0    11     1     9
  5.8412502819909584E+01 a       510     0    11     1    10
  3.9363356974716275E+01 a       511     0    11     1    11
 -1.5484584449579751E+02 a       512     0    11     1    12
 -2.8265614363747051E+02 a       513     0    11     1    13
  2.2579950669298565E+01 a       514     0    11     1    14
 -1.0297986755695014E+02 a       515     0    11     1    15
  7.2967791957144073E+01 a       516     0    11     1    16
  1.8604487031435401E+01 a       517     0    11     1    17
 -1.3844195007630637E+01 a       518     0    11     1    18
 -1.3732571080701044E+02 a       519     0    11     1    19
 -5.7529726146918847E+01 a       520     0    11     1    20
  6.9329452359826291E+01 a       521     0    11     1    21
  1.4143336316782012E+02 a       522     0    11     1    22
 -9.9509791845180970E+01 a       523     0    11     1    23
  9.7658782497772137E+01 a       524     0    11     1    24
  4.2048181124302907E+01 a       525     0    11     1    25
 -8.5256099672325774E+01 a       526     0    11     1    26
 -5.7259984784116455E+02 a       527     0    11     1    27
 -2.6909992862543555E+02 a       528     0    11     1    28
  1.6953381673901637E+02 a       529     0    11     1    29
  5.7276191060477672E+01 a       530     0    11     1    30
