################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.7827139674372479E+00 a       115     0     3     1    15
  6.3158522755257692E+01 a       116     0     3     1    16
  1.8326735658941186E+02 a       117     0     3     1    17
  1.3748096354892792E+02 a       118     0     3     1    18
 -4.2332830819294804E+02 a       119     0     3     1    19
 -2.2912336576825453E+01 a       120     0     3     1    20
 -1.2452063174737336E+01 a       121     0     3     1    21
 -2.9181036997135582E+01 a       122     0     3     1    22
 -7.4083776785420445E+00 a       123     0     3     1    23
  3.9749813102056841E+01 a       124     0     3     1    24
  7.4462604799246449E+01 a       125     0     3     1    25
 -6.7343328990805546E+01 a       126     0     3     1    26
  4.0676589394753950E+02 a       127     0     3     1    27
 -5.5944082774563825E+01 a       128     0     3     1    28
  2.7116566047652395E+01 a       129     0     3     1    29
 -1.0825830508272632E+02 a       130     0     3     1    30
  5.2391785704449603E+02 a       131     0     3     1    31
 -4.0781120119301669E+01 a       132     0     3     1    32
  3.7962195529878059E+01 a       133     0     3     1    33
 -8.3654465762077148E+00 a       134     0     3     1    34
 -1.2825426580292108E+01 a       135     0     3     1    35
  4.9532425116454860E+01 a       136     0     3     1    36
  4.2840773368538515E+02 a       137     0     3     1    37
 -1.8328496136698792E+01 a       138     0     3     1    38
  4.3204883522232960E+00 a       139     0     3     1    39
 -3.3437981967353037E+00 a       140     0     3     1    40
  3.5254325834909906E+01 a       141     0     3     1    41
 -1.1793132930789223E+02 a       142     0     3     1    42
  7.1387087760782009E+01 a       143     0     3     1    43
 -2.6538358183205744E+01 a       144     0     3     1    44
 -3.9079865409363485E+01 a       145     0     3     1    45
  4.2640815030607797E+01 a       146     0     3     1    46
 -7.2350175978545849E+01 a       147     0     3     1    47
 -2.8090611395984695E+00 a       148     0     3     1    48
 -5.4618510160105998E+01 a       149     0     3     1    49
 -7.0504004440988794E+01 a       150     0     3     1    50
  5.2140364255041646E+01 a       151     0     4     1     1
 -5.7815146287013777E+00 a       152     0     4     1     2
  4.3183733814474621E+01 a       153     0     4     1     3
  6.6321194223926483E+01 a       154     0     4     1     4
  1.3875906720430967E+01 a       155     0     4     1     5
 -2.3134182195457239E+01 a       156     0     4     1     6
  1.9635393543410245E+01 a       157     0     4     1     7
 -2.0609348776863761E+00 a       158     0     4     1     8
  4.2891559450705479E+01 a       159     0     4     1     9
  4.3693545280751138E+01 a       160     0     4     1    10
  4.4335393081477484E+01 a       161     0     4     1    11
 -2.3625652067316537E+01 a       162     0     4     1    12
 -1.4504694456332917E+01 a       163     0     4     1    13
  2.2476318928577832E+01 a       164     0     4     1    14
 -1.3156165941244046E+02 a       165     0     4     1    15
  9.3395034023982397E+00 a       166     0     4     1    16
 -6.8659653106825758E+01 a       167     0     4     1    17
 -1.6112670888104596E+01 a       168     0     4     1    18
  2.6705210329631932E+01 a       169     0     4     1    19
  6.3728974542866865E+01 a       170     0     4     1    20
  1.7296468859126882E+01 a       171     0     4     1    21
  1.1858010474132559E+01 a       172     0     4     1    22
 -7.4420929680566843E+01 a       173     0     4     1    23
  1.8413550517080452E+01 a       174     0     4     1    24
 -5.3077282510432774E+01 a       175     0     4     1    25
  1.5509315969767531E+01 a       176     0     4     1    26
  4.2076969087757000E+01 a       177     0     4     1    27
  4.6076477699850678E+01 a       178     0     4     1    28
  3.6183337611699663E+01 a       179     0     4     1    29
  5.4261243453496917E+01 a       180     0     4     1    30
 -3.2066515357220652E+01 a       181     0     4     1    31
 -4.1362029047679584E+01 a       182     0     4     1    32
 -2.4237793765440323E+01 a       183     0     4     1    33
 -6.4942457878321648E+01 a       184     0     4     1    34
  3.2676224211939903E+01 a       185     0     4     1    35
  4.5402065504359463E+01 a       186     0     4     1    36
 -1.8392173630098031E+02 a       187     0     4     1    37
 -3.6845294231665608E+00 a       188     0     4     1    38
  2.1370180639173391E+01 a       189     0     4     1    39
  4.5100914309794206E+01 a       190     0     4     1    40
  9.8894587806845369E+00 a       191     0     4     1    41
  3.8897349028980528E+01 a       192     0     4     1    42
 -3.6903532726928901E+01 a       193     0     4     1    43
  1.4302420510779101E+00 a       194     0     4     1    44
  6.5965793509369476E+01 a       195     0     4     1    45
  4.7275994978179847E+00 a       196     0     4     1    46
 -5.6363292032202587E+01 a       197     0     4     1    47
  1.1303827034696347E+01 a       198     0     4     1    48
  1.6870049348644514E+01 a       199     0     4     1    49
  2.9821333226568942E+01 a       200     0     4     1    50
 -1.3571962622409148E+02 a       201     0     5     1     1
 -8.0740549629715250E+00 a       202     0     5     1     2
  5.8389991797703303E+01 a       203     0     5     1     3
 -5.0331473686655698E+01 a       204     0     5     1     4
 -2.0819292098138394E+01 a       205     0     5     1     5
  7.3027011688639533E+01 a       206     0     5     1     6
 -7.7225749881529595E+01 a       207     0     5     1     7
  1.1505941186129760E+01 a       208     0     5     1     8
 -6.3154918987051659E+01 a       209     0     5     1     9
 -9.0145463415312676E+01 a       210     0     5     1    10
 -9.9499266509449029E+01 a       211     0     5     1    11
  5.1289967420088431E+01 a       212     0     5     1    12
  3.7024257956158493E+01 a       213     0     5     1    13
  1.8633905168685910E+01 a       214     0     5     1    14
  1.3257775290492356E+02 a       215     0     5     1    15
  5.8063611554581804E+01 a       216     0     5     1    16
  2.6986477470485187E+02 a       217     0     5     1    17
  1.6422936620981193E+02 a       218     0     5     1    18
 -4.7749402630144436E+02 a       219     0     5     1    19
 -8.8261932246889728E+01 a       220     0     5     1    20
 -3.6897536906881697E+01 a       221     0     5     1    21
 -4.5095619511122699E+01 a       222     0     5     1    22
  6.8252930450532332E+01 a       223     0     5     1    23
  2.6849646862555375E+01 a       224     0     5     1    24
  1.3518220800071865E+02 a       225     0     5     1    25
 -9.0305648304022398E+01 a       226     0     5     1    26
  3.7272767201917463E+02 a       227     0     5     1    27
 -1.0823371738710949E+02 a       228     0     5     1    28
  8.6150708737590687E-01 a       229     0     5     1    29
 -1.6315252845883472E+02 a       230     0     5     1    30
  5.9454100284743163E+02 a       231     0     5     1    31
  9.2116889959462500E-01 a       232     0     5     1    32
  6.3923390427901872E+01 a       233     0     5     1    33
  5.7226414225221042E+01 a       234     0     5     1    34
 -4.7321880706620156E+01 a       235     0     5     1    35
  7.8415376492583047E+00 a       236     0     5     1    36
  6.8626166865448499E+02 a       237     0     5     1    37
 -1.5270183252344447E+01 a       238     0     5     1    38
 -1.3813842510662770E+01 a       239     0     5     1    39
 -3.6741789399376415E+01 a       240     0     5     1    40
  2.8442914449440082E+01 a       241     0     5     1    41
 -1.7097931037409452E+02 a       242     0     5     1    42
  1.1770763100126429E+02 a       243     0     5     1    43
 -2.8892946389986189E+01 a       244     0     5     1    44
 -1.1382656662066471E+02 a       245     0     5     1    45
  4.4324157620998335E+01 a       246     0     5     1    46
 -3.0720570236702369E+00 a       247     0     5     1    47
 -1.5901203238458734E+01 a       248     0     5     1    48
 -7.7118467813064612E+01 a       249     0     5     1    49
 -1.0896272750070212E+02 a       250     0     5     1    50
  1.6607217288940558E+02 a       251     0     6     1     1
  1.7433809583789241E+01 a       252     0     6     1     2
 -8.2111605707248685E+01 a       253     0     6     1     3
  6.5715047673452872E+01 a       254     0     6     1     4
  2.4565914435064769E+01 a       255     0     6     1     5
 -8.6343780955342027E+01 a       256     0     6     1     6
  1.1524591974351220E+02 a       257     0     6     1     7
 -1.6078752151124398E+01 a       258     0     6     1     8
  7.5721359523740873E+01 a       259     0     6     1     9
  9.4268922284003267E+01 a       260     0     6     1    10
  1.1567034639992512E+02 a       261     0     6     1    11
 -6.3133850629143431E+01 a       262     0     6     1    12
 -5.0562004277067480E+01 a       263     0     6     1    13
 -4.3614934698868865E+01 a       264     0     6     1    14
 -1.8387789498508099E+02 a       265     0     6     1    15
 -7.6626432023887702E+01 a       266     0     6     1    16
 -2.6712968218742679E+02 a       267     0     6     1    17
 -1.6537265679554511E+02 a       268     0     6     1    18
  4.5020505770905862E+02 a       269     0     6     1    19
  9.7151441532313001E+01 a       270     0     6     1    20
  3.5221690791394309E+01 a       271     0     6     1    21
  4.5856678177858385E+01 a       272     0     6     1    22
 -8.4034561159783067E+01 a       273     0     6     1    23
 -4.8442022646848926E+01 a       274     0     6     1    24
 -1.7438177613813187E+02 a       275     0     6     1    25
  1.2908063075486780E+02 a       276     0     6     1    26
 -3.3074270939084022E+02 a       277     0     6     1    27
  1.3752755677620942E+02 a       278     0     6     1    28
  1.4484105989344407E+00 a       279     0     6     1    29
  2.3017927544143816E+02 a       280     0     6     1    30
 -6.1244386939787955E+02 a       281     0     6     1    31
  2.4336176583889355E+01 a       282     0     6     1    32
 -8.2796615482448416E+01 a       283     0     6     1    33
 -6.5993782368551891E+01 a       284     0     6     1    34
  5.6874542529715967E+01 a       285     0     6     1    35
 -1.3595091567058828E+01 a       286     0     6     1    36
 -8.1662515866686397E+02 a       287     0     6     1    37
  1.6495533447402998E+01 a       288     0     6     1    38
  2.3046700517394299E+01 a       289     0     6     1    39
  8.0410161378148700E+01 a       290     0     6     1    40
 -4.2381577508399474E+01 a       291     0     6     1    41
  2.0168377684031753E+02 a       292     0     6     1    42
 -1.3378608652656146E+02 a       293     0     6     1    43
  4.1148912863654651E+01 a       294     0     6     1    44
  1.2233954258666176E+02 a       295     0     6     1    45
 -5.5825821701871384E+01 a       296     0     6     1    46
 -3.8623656092432277E+01 a       297     0     6     1    47
  1.8557235974708156E+01 a       298     0     6     1    48
  8.8607349871344283E+01 a       299     0     6     1    49
  1.2872585148710809E+02 a       300     0     6     1    50
 -1.4286172487133868E+02 a       301     0     7     1     1
 -2.5169055104209725E+00 a       302     0     7     1     2
  1.3541574255380350E+01 a       303     0     7     1     3
 -9.4342364983575209E+01 a       304     0     7     1     4
 -3.0189461442099130E+01 a       305     0     7     1     5
  7.3045497708410338E+01 a       306     0     7     1     6
 -9.3922656529900834E+01 a       307     0     7     1     7
  8.0230739694690776E+00 a       308     0     7     1     8
 -8.3081994576979071E+01 a       309     0     7     1     9
 -1.1336811546930568E+02 a       310     0     7     1    10
 -1.0884355476196664E+02 a       311     0     7     1    11
  4.4589176583885788E+01 a       312     0     7     1    12
  3.3187912981436334E+01 a       313     0     7     1    13
  2.2224089324216507E+00 a       314     0     7     1    14
  1.8143347552385498E+02 a       315     0     7     1    15
  3.6447740619319120E+01 a       316     0     7     1    16
  1.7913045054930507E+02 a       317     0     7     1    17
  9.2376570779665485E+01 a       318     0     7     1    18
 -2.2801918718398971E+02 a       319     0     7     1    19
 -1.1681378728749957E+02 a       320     0     7     1    20
 -5.0860939152569017E+01 a       321     0     7     1    21
 -3.7172202659287187E+01 a       322     0     7     1    22
  1.0656433695196729E+02 a       323     0     7     1    23
 -2.6031894443217718E+00 a       324     0     7     1    24
  1.3689502580103002E+02 a       325     0     7     1    25
 -8.2103764772678929E+01 a       326     0     7     1    26
  1.1002385320472607E+02 a       327     0     7     1    27
 -1.1267071336214089E+02 a       328     0     7     1    28
 -2.4239211440494586E+01 a       329     0     7     1    29
 -1.4915351169599452E+02 a       330     0     7     1    30
  3.3777013969278147E+02 a       331     0     7     1    31
  3.2502083281090471E+01 a       332     0     7     1    32
  5.5113730874646023E+01 a       333     0     7     1    33
  9.0949929189679139E+01 a       334     0     7     1    34
 -6.1007930031331789E+01 a       335     0     7     1    35
 -3.0275321036312953E+01 a       336     0     7     1    36
  6.2262229126616592E+02 a       337     0     7     1    37
 -2.1849728637174421E+00 a       338     0     7     1    38
 -2.8413965843962949E+01 a       339     0     7     1    39
 -4.3914905012476844E+01 a       340     0     7     1    40
  1.3309319633661344E+01 a       341     0     7     1    41
 -1.5290905321736875E+02 a       342     0     7     1    42
  1.1732379794349103E+02 a       343     0     7     1    43
 -2.3758338937509052E+01 a       344     0     7     1    44
 -1.5898440345140290E+02 a       345     0     7     1    45
  3.2921704840912952E+01 a       346     0     7     1    46
  7.4025861094220275E+01 a       347     0     7     1    47
 -2.3415073655764232E+01 a       348     0     7     1    48
 -7.7165005396168112E+01 a       349     0     7     1    49
 -1.0868388376039208E+02 a       350     0     7     1    50
  2.1312966354663715E+02 a       351     0     8     1     1
  1.8743250903432024E+01 a       352     0     8     1     2
 -1.7492799164660511E+02 a       353     0     8     1     3
 -6.4274965307072938E+00 a       354     0     8     1     4
  1.8443321838002333E+01 a       355     0     8     1     5
 -1.0269793439125078E+02 a       356     0     8     1     6
  1.4388862483760099E+02 a       357     0     8     1     7
 -2.9699308242599916E+01 a       358     0     8     1     8
  8.8127632049223678E+01 a       359     0     8     1     9
  1.1875214387662352E+02 a       360     0     8     1    10
  1.3397258256117402E+02 a       361     0     8     1    11
 -6.8111251097739199E+01 a       362     0     8     1    12
 -6.5232834863898177E+01 a       363     0     8     1    13
 -6.8185322414000069E+01 a       364     0     8     1    14
 -1.7383862373421826E+02 a       365     0     8     1    15
 -1.2993756615239749E+02 a       366     0     8     1    16
 -2.8995771125431872E+02 a       367     0     8     1    17
 -2.1164812568636555E+02 a       368     0     8     1    18
  6.0739691465075043E+02 a       369     0     8     1    19
  1.2188586252322749E+02 a       370     0     8     1    20
  4.2101610662741564E+01 a       371     0     8     1    21
  5.5666572928989247E+01 a       372     0     8     1    22
 -5.9994051814777116E+01 a       373     0     8     1    23
 -4.7886428841321035E+01 a       374     0     8     1    24
 -2.1089619242478057E+02 a       375     0     8     1    25
  1.7064344380457553E+02 a       376     0     8     1    26
 -5.5651412984038393E+02 a       377     0     8     1    27
  1.6304500183008668E+02 a       378     0     8     1    28
  6.1678082058560575E+00 a       379     0     8     1    29
  3.0533744479564535E+02 a       380     0     8     1    30
 -8.5627546534005774E+02 a       381     0     8     1    31
  6.1247372354974431E+01 a       382     0     8     1    32
 -9.4555856212810212E+01 a       383     0     8     1    33
 -5.0495211661735915E+01 a       384     0     8     1    34
  6.3309178804244048E+01 a       385     0     8     1    35
 -5.1189373620105556E+01 a       386     0     8     1    36
 -9.4739195010745891E+02 a       387     0     8     1    37
  2.2026445429905891E+01 a       388     0     8     1    38
  3.1364485078785211E+01 a       389     0     8     1    39
  8.0474403547997397E+01 a       390     0     8     1    40
 -6.6054509624579694E+01 a       391     0     8     1    41
  2.6749241064495448E+02 a       392     0     8     1    42
 -1.8012272019491166E+02 a       393     0     8     1    43
  6.2394801314697155E+01 a       394     0     8     1    44
  1.7738307596341971E+02 a       395     0     8     1    45
 -8.4642014399403422E+01 a       396     0     8     1    46
  5.6194922491673090E+01 a       397     0     8     1    47
  2.1264565282488771E+01 a       398     0     8     1    48
  1.3833849624064911E+02 a       399     0     8     1    49
  1.8216546558781164E+02 a       400     0     8     1    50
  2.1755324922949022E+01 a       401     0     9     1     1
  6.2695803677525461E+01 a       402     0     9     1     2
 -9.2053345408520201E+01 a       403     0     9     1     3
  8.0029740251685311E+01 a       404     0     9     1     4
  8.0508552137972256E+00 a       405     0     9     1     5
 -4.7595209598126900E+01 a       406     0     9     1     6
  6.9095113721467413E+01 a       407     0     9     1     7
  4.4234256188870367E+00 a       408     0     9     1     8
 -5.0734637549336504E+01 a       409     0     9     1     9
 -6.7797852440185125E+01 a       410     0     9     1    10
  2.3166777923851811E+01 a       411     0     9     1    11
 -4.7896891554208246E+01 a       412     0     9     1    12
 -2.4802492569802460E+01 a       413     0     9     1    13
 -1.1827184618199493E+02 a       414     0     9     1    14
  6.8209822648918262E+01 a       415     0     9     1    15
 -5.7012947888618292E+01 a       416     0     9     1    16
 -3.3170641751883301E+02 a       417     0     9     1    17
 -2.1187159365433925E+02 a       418     0     9     1    18
  6.0366906625275169E+02 a       419     0     9     1    19
 -1.2864702371684027E+02 a       420     0     9     1    20
 -3.3495228351820963E+01 a       421     0     9     1    21
  3.1683736140771821E+01 a       422     0     9     1    22
  4.7968818337022697E+01 a       423     0     9     1    23
 -2.1182495816229653E+02 a       424     0     9     1    24
 -8.0263537100901104E+01 a       425     0     9     1    25
  1.1144721713471523E+02 a       426     0     9     1    26
 -3.7995837879635519E+02 a       427     0     9     1    27
  5.2131619891228929E+01 a       428     0     9     1    28
 -1.5817277722384125E+02 a       429     0     9     1    29
  1.1222633016110305E+02 a       430     0     9     1    30
 -6.6907980527943221E+02 a       431     0     9     1    31
  1.3246969368624386E+02 a       432     0     9     1    32
 -7.2053138198940189E+01 a       433     0     9     1    33
  7.4738180325941116E+01 a       434     0     9     1    34
 -2.7624847476280770E+01 a       435     0     9     1    35
 -1.1247259803497161E+02 a       436     0     9     1    36
 -7.3864122893488002E+02 a       437     0     9     1    37
  4.2473424612889190E+01 a       438     0     9     1    38
 -6.3303368442598035E+01 a       439     0     9     1    39
  4.7335617554054210E+01 a       440     0     9     1    40
 -7.3824327389879116E+01 a       441     0     9     1    41
  1.0055875614159545E+02 a       442     0     9     1    42
 -4.2623967023687266E+00 a       443     0     9     1    43
  1.7652396363853224E+01 a       444     0     9     1    44
 -2.1271851792154760E+02 a       445     0     9     1    45
 -5.6849849048192645E+01 a       446     0     9     1    46
 -1.0952495503802783E+02 a       447     0     9     1    47
 -2.0216506638943613E+01 a       448     0     9     1    48
 -3.3194745329474713E+01 a       449     0     9     1    49
  9.6454288794152043E-01 a       450     0     9     1    50
  9.9094374184861138E+01 a       451     0    10     1     1
 -3.8886494269198678E+01 a       452     0    10     1     2
 -1.9713399431656504E+02 a       453     0    10     1     3
 -2.7975403708675475E+02 a       454     0    10     1     4
 -3.1942835597783127E+01 a       455     0    10     1     5
 -1.2701878356126203E+01 a       456     0    10     1     6
 -1.1487153044914292E+01 a       457     0    10     1     7
 -3.9429718271561278E+01 a       458     0    10     1     8
  5.7085009101163351E+01 a       459     0    10     1     9
  7.8469823097543170E+01 a       460     0    10     1    10
  2.5469323125926721E+01 a       461     0    10     1    11
 -2.9174475502901172E+00 a       462     0    10     1    12
 -3.0832705303159702E+01 a       463     0    10     1    13
  1.7645005536891578E+01 a       464     0    10     1    14
 -4.6329868380174482E+01 a       465     0    10     1    15
 -1.0002630512995842E+02 a       466     0    10     1    16
  1.7972220537775790E+01 a       467     0    10     1    17
 -6.8930249393581789E+01 a       468     0    10     1    18
  3.1691009562517132E+02 a       469     0    10     1    19
  1.4022006798289470E+02 a       470     0    10     1    20
  1.9897048078091817E+01 a       471     0    10     1    21
  1.5047011173751226E+01 a       472     0    10     1    22
  3.6546813510220453E+01 a       473     0    10     1    23
  1.2815694227121330E+02 a       474     0    10     1    24
 -4.4467523706253679E+01 a       475     0    10     1    25
  2.3610321618110778E+01 a       476     0    10     1    26
 -6.5730637173992773E+02 a       477     0    10     1    27
  3.3919128060300977E+01 a       478     0    10     1    28
  1.1593424766217368E+02 a       479     0    10     1    29
  1.4366862327506757E+02 a       480     0    10     1    30
 -4.7199882485119684E+02 a       481     0    10     1    31
  1.5414380599738365E+01 a       482     0    10     1    32
 -2.1278131525244017E+00 a       483     0    10     1    33
 -2.6452657156065942E+00 a       484     0    10     1    34
  2.8633862688424163E+01 a       485     0    10     1    35
 -3.4100513213287819E+01 a       486     0    10     1    36
  1.0938288139578727E+02 a       487     0    10     1    37
  2.4235869192595101E+00 a       488     0    10     1    38
  6.1320163630486689E+01 a       489     0    10     1    39
 -9.0604139122410778E+00 a       490     0    10     1    40
 -1.4408358895408943E+01 a       491     0    10     1    41
  1.1515144103373046E+02 a       492     0    10     1    42
 -1.1413284536443726E+02 a       493     0    10     1    43
  5.6172684620658906E+01 a       494     0    10     1    44
  2.3809604595674159E+02 a       495     0    10     1    45
 -3.2769766899404217E+01 a       496     0    10     1    46
  4.1753892602318871E+02 a       497     0    10     1    47
  1.5473378622489575E+01 a       498     0    10     1    48
  1.4755235071655929E+02 a       499     0    10     1    49
  1.3114120217087566E+02 a       500     0    10     1    50
  1.4452264157233330E+02 a       501     0    11     1     1
 -4.8950554271199159E+01 a       502     0    11     1     2
 -1.9126412143164987E+02 a       503     0    11     1     3
 -2.9191922564686325E+02 a       504     0    11     1     4
 -3.9455807191213694E+01 a       505     0    11     1     5
 -1.8537238421248063E+01 a       506     0    11     1     6
 -2.6754633717238274E+01 a       507     0    11     1     7
 -7.0463976794850993E+01 a       508     0    11     1     8
  7.2763972153956814E+01 a       509     0    11     1     9
  1.1902523115007192E+02 a       510     0    11     1    10
  4.8738889397348366E+01 a       511     0    11     1    11
 -1.5425398019607763E+00 a       512     0    11     1    12
 -3.4486920869536348E+01 a       513     0    11     1    13
  4.6084396175022611E+01 a       514     0    11     1    14
 -2.2199097734706470E+01 a       515     0    11     1    15
 -1.1327230318187175E+02 a       516     0    11     1    16
 -6.4957331546210568E+01 a       517     0    11     1    17
 -1.0913891330794246E+02 a       518     0    11     1    18
  4.8408735452617196E+02 a       519     0    11     1    19
  1.7658703109080398E+02 a       520     0    11     1    20
  2.1287933588016333E+01 a       521     0    11     1    21
  2.0074928343243993E+01 a       522     0    11     1    22
  4.9907897932392338E+01 a       523     0    11     1    23
  1.6257612820927648E+02 a       524     0    11     1    24
 -6.1218727892541509E+01 a       525     0    11     1    25
  2.8277308995634368E+01 a       526     0    11     1    26
 -7.9483997640332518E+02 a       527     0    11     1    27
  4.6824319099039251E+01 a       528     0    11     1    28
  1.4862069167701492E+02 a       529     0    11     1    29
  1.6831908163575133E+02 a       530     0    11     1    30
 -6.1241018978124919E+02 a       531     0    11     1    31
