################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8584875942128054E+00 a        75     0     2     1    25
 -2.0450078591126223E+02 a        76     0     2     1    26
 -2.3691774815075608E+01 a        77     0     2     1    27
  2.1276951769746231E+02 a        78     0     2     1    28
 -2.9294119525508005E+01 a        79     0     2     1    29
 -8.3646275676609378E+01 a        80     0     2     1    30
 -1.5930014120664262E+02 a        81     0     2     1    31
  8.0950583465435358E+01 a        82     0     2     1    32
  1.8029753415508807E+02 a        83     0     2     1    33
  1.0174981057143664E+02 a        84     0     2     1    34
  7.1365040069274883E+01 a        85     0     2     1    35
  4.9912375000874199E+01 a        86     0     2     1    36
 -7.6682573161856723E+01 a        87     0     2     1    37
  9.3272838291109235E+00 a        88     0     2     1    38
 -3.7749771878395393E+01 a        89     0     2     1    39
 -9.3855576542915003E+01 a        90     0     2     1    40
 -6.6735028087686061E+01 a        91     0     2     1    41
  3.2744625553215633E+02 a        92     0     2     1    42
 -8.4890178455649803E+01 a        93     0     2     1    43
 -1.0134765710018674E+02 a        94     0     2     1    44
  1.6875540555934046E+02 a        95     0     2     1    45
 -1.0411685011557021E+01 a        96     0     2     1    46
  4.1187678267943369E+02 a        97     0     2     1    47
  2.6746008153946569E+01 a        98     0     2     1    48
 -1.5353626556265544E+02 a        99     0     2     1    49
 -7.7584507885994327E+01 a       100     0     2     1    50
 -2.9901066921323377E+02 a       101     0     3     1     1
  1.1751574836692717E+02 a       102     0     3     1     2
 -9.5114958647259172E+01 a       103     0     3     1     3
 -6.0745863816015628E+00 a       104     0     3     1     4
 -2.7343757042881185E+02 a       105     0     3     1     5
  2.1798564034921051E+00 a       106     0     3     1     6
  3.1317659370616639E+01 a       107     0     3     1     7
 -1.6412435607972270E+02 a       108     0     3     1     8
 -1.5368855990430600E+01 a       109     0     3     1     9
 -5.7090918095517893E+01 a       110     0     3     1    10
 -3.9756227570651993E+02 a       111     0     3     1    11
 -1.6369076403904825E+02 a       112     0     3     1    12
 -6.8298118130610803E+01 a       113     0     3     1    13
  5.0224008780408390E+01 a       114     0     3     1    14
 -1.1793242503143217E+01 a       115     0     3     1    15
  1.6718009215827809E+02 a       116     0     3     1    16
 -6.7839157582900896E+01 a       117     0     3     1    17
 -1.8954605423337888E+01 a       118     0     3     1    18
 -1.4591294087148034E+01 a       119     0     3     1    19
  4.1992744168017566E+01 a       120     0     3     1    20
  2.2215194831724854E+00 a       121     0     3     1    21
 -1.9467538299722025E+02 a       122     0     3     1    22
  8.9343366204493975E+01 a       123     0     3     1    23
 -1.8597832574181645E+01 a       124     0     3     1    24
 -2.4001282426976957E+01 a       125     0     3     1    25
 -1.8486047923967408E+02 a       126     0     3     1    26
  2.8252749024411865E+00 a       127     0     3     1    27
  3.7750829196154621E+02 a       128     0     3     1    28
 -6.1319930906908859E+01 a       129     0     3     1    29
 -2.2907154745800220E+01 a       130     0     3     1    30
 -1.9886561346943779E+02 a       131     0     3     1    31
  5.9371566208901207E+01 a       132     0     3     1    32
  1.8925469026130693E+02 a       133     0     3     1    33
  7.6076337256429042E+01 a       134     0     3     1    34
  9.3318393536287871E+01 a       135     0     3     1    35
  1.3013706183781943E+02 a       136     0     3     1    36
 -9.3009584159851244E+01 a       137     0     3     1    37
 -5.7320601644004135E+01 a       138     0     3     1    38
 -4.1935638306331775E+01 a       139     0     3     1    39
 -1.4954100823525835E+02 a       140     0     3     1    40
 -6.1161830421062021E+01 a       141     0     3     1    41
  3.8342752232329178E+02 a       142     0     3     1    42
 -3.0124704462612375E+01 a       143     0     3     1    43
 -1.3304803499642929E+02 a       144     0     3     1    44
  2.1594026083586718E+02 a       145     0     3     1    45
 -4.7627210334833336E+01 a       146     0     3     1    46
  5.6042733687678674E+02 a       147     0     3     1    47
  2.2272321716705740E+01 a       148     0     3     1    48
 -1.5485573846294440E+02 a       149     0     3     1    49
 -1.2621586225571748E+02 a       150     0     3     1    50
  4.1179598156536471E+01 a       151     0     4     1     1
 -4.2707957445030253E+01 a       152     0     4     1     2
  5.1139605590652781E+00 a       153     0     4     1     3
 -4.7060529272412623E+01 a       154     0     4     1     4
 -1.9633211213805168E+01 a       155     0     4     1     5
  2.7927719596423515E+01 a       156     0     4     1     6
  1.1760298418770201E+01 a       157     0     4     1     7
  7.9564754266460270E+01 a       158     0     4     1     8
  5.2988274726797677E+01 a       159     0     4     1     9
 -6.5302575012330166E+01 a       160     0     4     1    10
 -5.2174323700932046E+00 a       161     0     4     1    11
  2.1228332253325672E+01 a       162     0     4     1    12
 -3.1185753692550872E+01 a       163     0     4     1    13
  5.2938893456905795E+01 a       164     0     4     1    14
  6.2192658580896200E+01 a       165     0     4     1    15
 -1.4465456788645561E+01 a       166     0     4     1    16
  2.8821353297734255E+01 a       167     0     4     1    17
  1.1755124593669844E+01 a       168     0     4     1    18
 -6.7111202932945332E+01 a       169     0     4     1    19
  4.4806693051753470E+00 a       170     0     4     1    20
 -4.8253785599266173E+01 a       171     0     4     1    21
  3.7048723776573055E+01 a       172     0     4     1    22
  3.2023850613041901E+01 a       173     0     4     1    23
  4.0584703497358760E+01 a       174     0     4     1    24
  2.0643764425166282E+01 a       175     0     4     1    25
 -3.9638114443974821E+01 a       176     0     4     1    26
 -3.8875218665138220E+01 a       177     0     4     1    27
 -7.9260320145419755E+01 a       178     0     4     1    28
  2.4772993582948271E+01 a       179     0     4     1    29
 -8.4801491377426188E+01 a       180     0     4     1    30
  4.5500707957949750E+01 a       181     0     4     1    31
  2.7532896848628912E+01 a       182     0     4     1    32
  1.2044889999922955E+01 a       183     0     4     1    33
  2.3602668401567104E+01 a       184     0     4     1    34
 -1.4268096806213622E+01 a       185     0     4     1    35
 -7.0628891103370563E+01 a       186     0     4     1    36
  2.3028682878608741E+01 a       187     0     4     1    37
  7.1195894440249191E+01 a       188     0     4     1    38
  1.5202375044303277E+01 a       189     0     4     1    39
  5.0781235398963389E+01 a       190     0     4     1    40
  1.5263543776732991E+01 a       191     0     4     1    41
  3.4796188434697335E+01 a       192     0     4     1    42
 -4.8836629294258941E+01 a       193     0     4     1    43
  2.5263848622861335E+01 a       194     0     4     1    44
 -2.7205333166137024E+01 a       195     0     4     1    45
  2.9246737178070077E+01 a       196     0     4     1    46
 -5.4447436558388752E+01 a       197     0     4     1    47
  2.0335305377522197E+01 a       198     0     4     1    48
  1.1690986779442873E+01 a       199     0     4     1    49
  3.5621659001944678E+01 a       200     0     4     1    50
 -3.7981250875303465E+02 a       201     0     5     1     1
  1.8032005822760340E+02 a       202     0     5     1     2
 -1.1101902241856332E+02 a       203     0     5     1     3
  2.9224443520367256E+01 a       204     0     5     1     4
 -2.8215412084692724E+02 a       205     0     5     1     5
 -2.9783500022132845E+01 a       206     0     5     1     6
  3.0542443370863612E+01 a       207     0     5     1     7
 -2.6936517627851038E+02 a       208     0     5     1     8
 -8.3049362008914059E+01 a       209     0     5     1     9
 -3.1324667318716481E+00 a       210     0     5     1    10
 -4.4245470966246853E+02 a       211     0     5     1    11
 -2.0895533895509288E+02 a       212     0     5     1    12
 -3.7107862309113074E+01 a       213     0     5     1    13
  5.8633294594033747E-01 a       214     0     5     1    14
 -8.2500144264375209E+01 a       215     0     5     1    15
  2.0996797847549198E+02 a       216     0     5     1    16
 -9.9112262026216868E+01 a       217     0     5     1    17
 -3.5582488249508501E+01 a       218     0     5     1    18
  5.0457008362136548E+01 a       219     0     5     1    19
  4.3833758128755356E+01 a       220     0     5     1    20
  6.1646815138576358E+01 a       221     0     5     1    21
 -2.6043448821492132E+02 a       222     0     5     1    22
  6.2395170335036816E+01 a       223     0     5     1    23
 -6.7565671531631622E+01 a       224     0     5     1    24
 -5.9282684927693602E+01 a       225     0     5     1    25
 -1.6869641541376740E+02 a       226     0     5     1    26
  4.7906927096173817E+01 a       227     0     5     1    27
  5.0153813606730517E+02 a       228     0     5     1    28
 -9.8743460335180345E+01 a       229     0     5     1    29
  4.9780961158405290E+01 a       230     0     5     1    30
 -2.6814488433881553E+02 a       231     0     5     1    31
  3.5169604101125508E+01 a       232     0     5     1    32
  1.9756692727668960E+02 a       233     0     5     1    33
  5.4002375353317092E+01 a       234     0     5     1    34
  1.1959053113445616E+02 a       235     0     5     1    35
  2.2390344318382773E+02 a       236     0     5     1    36
 -1.2274918455054329E+02 a       237     0     5     1    37
 -1.3589916097524568E+02 a       238     0     5     1    38
 -5.6991953115956285E+01 a       239     0     5     1    39
 -2.2174789637358361E+02 a       240     0     5     1    40
 -8.5985752116711410E+01 a       241     0     5     1    41
  3.7815250538830412E+02 a       242     0     5     1    42
  1.6002352854512985E+01 a       243     0     5     1    43
 -1.7377797754091694E+02 a       244     0     5     1    44
  2.7266758630030614E+02 a       245     0     5     1    45
 -8.3019304385977065E+01 a       246     0     5     1    46
  6.7444095318858558E+02 a       247     0     5     1    47
  8.2188132772957836E+00 a       248     0     5     1    48
 -1.8202076249217680E+02 a       249     0     5     1    49
 -1.7564458621732251E+02 a       250     0     5     1    50
  4.7384717152476520E+02 a       251     0     6     1     1
 -1.8658944269872657E+02 a       252     0     6     1     2
  1.5581010383505259E+02 a       253     0     6     1     3
 -6.7009375655602696E+01 a       254     0     6     1     4
  4.2959999010214204E+02 a       255     0     6     1     5
  1.8331705527847483E+01 a       256     0     6     1     6
 -2.5424811736666904E+01 a       257     0     6     1     7
  3.1396584388726887E+02 a       258     0     6     1     8
  5.6147318591989048E+01 a       259     0     6     1     9
 -1.4893329946589205E+01 a       260     0     6     1    10
  6.9714919601769418E+02 a       261     0     6     1    11
  2.5541489283970293E+02 a       262     0     6     1    12
  8.0900983825482299E+01 a       263     0     6     1    13
 -4.5060114533045059E+00 a       264     0     6     1    14
  7.7854200162115646E+01 a       265     0     6     1    15
 -2.3530895247620413E+02 a       266     0     6     1    16
  1.4154209855349566E+02 a       267     0     6     1    17
  2.3611378029269655E+01 a       268     0     6     1    18
 -6.1100105271805703E+01 a       269     0     6     1    19
 -6.8416469821285048E+01 a       270     0     6     1    20
 -8.6165528795552291E+01 a       271     0     6     1    21
  3.1966078173522732E+02 a       272     0     6     1    22
 -8.3603375383814424E+01 a       273     0     6     1    23
  6.8253855451531138E+01 a       274     0     6     1    24
  4.8723031104490730E+01 a       275     0     6     1    25
  2.0856658034844730E+02 a       276     0     6     1    26
 -5.5616411766062015E+01 a       277     0     6     1    27
 -4.9948354929082114E+02 a       278     0     6     1    28
  1.0529093355648303E+02 a       279     0     6     1    29
 -8.4314273178745054E+01 a       280     0     6     1    30
  3.5196415313752362E+02 a       281     0     6     1    31
 -5.6029669323006964E+01 a       282     0     6     1    32
 -2.3321826334397750E+02 a       283     0     6     1    33
 -9.1763418791555395E+01 a       284     0     6     1    34
 -1.4078637484696540E+02 a       285     0     6     1    35
 -2.6451268988547059E+02 a       286     0     6     1    36
  1.6642750213084776E+02 a       287     0     6     1    37
  1.5633797843824800E+02 a       288     0     6     1    38
  8.9930045746925742E+01 a       289     0     6     1    39
  2.6409755079642139E+02 a       290     0     6     1    40
  1.3724070696939137E+02 a       291     0     6     1    41
 -3.9870272357334477E+02 a       292     0     6     1    42
  6.7837737654465720E+00 a       293     0     6     1    43
  2.1035105763327599E+02 a       294     0     6     1    44
 -3.1913234927261692E+02 a       295     0     6     1    45
  8.9679563100889936E+01 a       296     0     6     1    46
 -7.3091496941214075E+02 a       297     0     6     1    47
  2.0922573976233977E+01 a       298     0     6     1    48
  2.5730426501570713E+02 a       299     0     6     1    49
  2.0247068574451322E+02 a       300     0     6     1    50
 -2.8274756590214633E+02 a       301     0     7     1     1
  1.6893171016226103E+02 a       302     0     7     1     2
 -8.7687594422629971E+01 a       303     0     7     1     3
  3.4358115493520536E+01 a       304     0     7     1     4
 -2.0276587752326844E+02 a       305     0     7     1     5
 -5.0921598795288688E+01 a       306     0     7     1     6
  3.1946209253093183E+01 a       307     0     7     1     7
 -2.6742657334157502E+02 a       308     0     7     1     8
 -1.3104844423071177E+02 a       309     0     7     1     9
  4.9223983397748810E+01 a       310     0     7     1    10
 -3.8452654270360426E+02 a       311     0     7     1    11
 -1.7152659280066709E+02 a       312     0     7     1    12
 -6.8274659583162656E+00 a       313     0     7     1    13
 -5.1766537624951170E+01 a       314     0     7     1    14
 -1.2747847621503489E+02 a       315     0     7     1    15
  1.7803045308716312E+02 a       316     0     7     1    16
 -8.0639324981432665E+01 a       317     0     7     1    17
 -3.2994671456501777E+01 a       318     0     7     1    18
  8.5735567586488941E+01 a       319     0     7     1    19
  2.5813899352350418E+01 a       320     0     7     1    20
  1.0964703428226926E+02 a       321     0     7     1    21
 -2.3742313479190358E+02 a       322     0     7     1    22
  1.9685561880477600E+01 a       323     0     7     1    23
 -8.2927533866460209E+01 a       324     0     7     1    24
 -8.0347845125027462E+01 a       325     0     7     1    25
 -9.8748938820978523E+01 a       326     0     7     1    26
  6.4550313134501266E+01 a       327     0     7     1    27
  3.5028502536956302E+02 a       328     0     7     1    28
 -1.0195521356330022E+02 a       329     0     7     1    29
  9.2299041674580451E+01 a       330     0     7     1    30
 -2.4038519981834969E+02 a       331     0     7     1    31
  6.2687526609682829E+00 a       332     0     7     1    32
  1.0979397808836109E+02 a       333     0     7     1    33
  3.4788529509842312E+00 a       334     0     7     1    34
  9.5515808778928204E+01 a       335     0     7     1    35
  2.6094305457953209E+02 a       336     0     7     1    36
 -8.8616289260449918E+01 a       337     0     7     1    37
 -1.4650150079026034E+02 a       338     0     7     1    38
 -3.6898568002118317E+01 a       339     0     7     1    39
 -2.0249659064169111E+02 a       340     0     7     1    40
 -9.1979854130563879E+01 a       341     0     7     1    41
  1.7317224684459342E+02 a       342     0     7     1    42
  4.1554903958319592E+01 a       343     0     7     1    43
 -1.3782237083428001E+02 a       344     0     7     1    44
  2.1310537244551500E+02 a       345     0     7     1    45
 -8.5664535133999010E+01 a       346     0     7     1    46
  4.3821513250688122E+02 a       347     0     7     1    47
 -3.4673259307836275E+01 a       348     0     7     1    48
 -1.4737009760639720E+02 a       349     0     7     1    49
 -1.4520437795024131E+02 a       350     0     7     1    50
  5.8996772420451498E+02 a       351     0     8     1     1
 -2.5124262778035623E+02 a       352     0     8     1     2
  2.0908161246461546E+02 a       353     0     8     1     3
 -4.8611197085062145E+01 a       354     0     8     1     4
  5.8947594125555759E+02 a       355     0     8     1     5
  2.2762473054836768E+01 a       356     0     8     1     6
 -5.4376870277273149E+01 a       357     0     8     1     7
  4.0601823639788489E+02 a       358     0     8     1     8
  8.4436099783310979E+01 a       359     0     8     1     9
  1.7386555644121238E+01 a       360     0     8     1    10
  9.5531420992710457E+02 a       361     0     8     1    11
  3.4177082545551548E+02 a       362     0     8     1    12
  1.4791383456903679E+02 a       363     0     8     1    13
 -2.7307784149254136E+01 a       364     0     8     1    14
  9.6803274443260761E+01 a       365     0     8     1    15
 -3.3574242867890405E+02 a       366     0     8     1    16
  1.7018600651889145E+02 a       367     0     8     1    17
  3.1789320007025992E+01 a       368     0     8     1    18
 -4.2671482346644773E+01 a       369     0     8     1    19
 -7.3548825872144036E+01 a       370     0     8     1    20
 -8.0032949117495050E+01 a       371     0     8     1    21
  4.4851105855313028E+02 a       372     0     8     1    22
 -1.5996894552492782E+02 a       373     0     8     1    23
  6.2787378427381171E+01 a       374     0     8     1    24
  5.9824045065895042E+01 a       375     0     8     1    25
  3.2444766232492287E+02 a       376     0     8     1    26
 -3.4428282050225725E+01 a       377     0     8     1    27
 -6.5736510121208096E+02 a       378     0     8     1    28
  1.4179367313421565E+02 a       379     0     8     1    29
 -7.6470971972930158E+01 a       380     0     8     1    30
  4.7658045789551409E+02 a       381     0     8     1    31
 -1.0373767445813881E+02 a       382     0     8     1    32
 -3.1959676196717527E+02 a       383     0     8     1    33
 -1.2765572829059315E+02 a       384     0     8     1    34
 -1.9134557612376088E+02 a       385     0     8     1    35
 -3.9179576033644776E+02 a       386     0     8     1    36
  2.0026763814957712E+02 a       387     0     8     1    37
  1.7437829180569517E+02 a       388     0     8     1    38
  9.8493504319188119E+01 a       389     0     8     1    39
  3.4434109665343107E+02 a       390     0     8     1    40
  1.7524726533192000E+02 a       391     0     8     1    41
 -6.0667894416459865E+02 a       392     0     8     1    42
  3.1044677888966056E+01 a       393     0     8     1    43
  2.7831039746448840E+02 a       394     0     8     1    44
 -4.3514179955229531E+02 a       395     0     8     1    45
  1.2651407098349428E+02 a       396     0     8     1    46
 -9.8476854472492960E+02 a       397     0     8     1    47
  5.0225376121466354E+01 a       398     0     8     1    48
  3.5089944331364700E+02 a       399     0     8     1    49
  2.7029359735032011E+02 a       400     0     8     1    50
  6.1553610768786461E+02 a       401     0     9     1     1
 -3.4528959562715606E+01 a       402     0     9     1     2
  1.7943263374138311E+02 a       403     0     9     1     3
 -6.0792153677952925E+01 a       404     0     9     1     4
  5.9920270596789157E+02 a       405     0     9     1     5
 -1.0437402924858415E+02 a       406     0     9     1     6
  1.6036388613551598E+01 a       407     0     9     1     7
  1.0065770475694565E+02 a       408     0     9     1     8
 -2.3999206040516756E+02 a       409     0     9     1     9
  1.4043746179534082E+02 a       410     0     9     1    10
  7.8672749731889223E+02 a       411     0     9     1    11
  2.3719672719521756E+02 a       412     0     9     1    12
  1.2609588009082776E+02 a       413     0     9     1    13
 -1.8353135133089896E+02 a       414     0     9     1    14
 -1.7955283673837405E+02 a       415     0     9     1    15
 -1.5614167679828944E+02 a       416     0     9     1    16
  1.4593641351157797E+02 a       417     0     9     1    17
 -2.3382825698275646E+01 a       418     0     9     1    18
  8.2245485415994864E+01 a       419     0     9     1    19
 -1.6893138277215098E+02 a       420     0     9     1    20
  2.9789373066709025E+01 a       421     0     9     1    21
  1.6522520739878146E+02 a       422     0     9     1    22
 -1.0781607339462036E+02 a       423     0     9     1    23
 -7.2221161327108812E+00 a       424     0     9     1    24
 -5.9913374640943331E+01 a       425     0     9     1    25
  2.9269905660542810E+02 a       426     0     9     1    26
 -2.4575276402708461E+01 a       427     0     9     1    27
 -4.7213523200447702E+02 a       428     0     9     1    28
  2.8330879194753007E+00 a       429     0     9     1    29
  1.0952918908084503E+02 a       430     0     9     1    30
  2.4287851652984548E+02 a       431     0     9     1    31
 -1.0381847741874009E+02 a       432     0     9     1    32
 -3.6744059718595093E+02 a       433     0     9     1    33
 -2.3677456795791198E+02 a       434     0     9     1    34
 -1.1901654869960373E+02 a       435     0     9     1    35
  1.4651396805451753E+02 a       436     0     9     1    36
  2.1890707414982339E+02 a       437     0     9     1    37
  1.5076202821755590E+01 a       438     0     9     1    38
  1.5118207145078577E+02 a       439     0     9     1    39
  1.4320265756677804E+02 a       440     0     9     1    40
  1.1688291475211366E+02 a       441     0     9     1    41
 -5.8624982286012369E+02 a       442     0     9     1    42
  1.3645222810143957E+02 a       443     0     9     1    43
  1.9674720706385042E+02 a       444     0     9     1    44
 -2.8667163338629524E+02 a       445     0     9     1    45
 -3.1696569190221325E+01 a       446     0     9     1    46
 -8.5907279650250700E+02 a       447     0     9     1    47
 -1.5873573300540332E+02 a       448     0     9     1    48
  2.6022424205558309E+02 a       449     0     9     1    49
  1.2977646412451273E+02 a       450     0     9     1    50
 -6.5739568746202480E+01 a       451     0    10     1     1
 -1.4740178732608240E+02 a       452     0    10     1     2
  2.2732274242678329E+01 a       453     0    10     1     3
  5.4774842210900211E+01 a       454     0    10     1     4
  2.4383190104857535E+00 a       455     0    10     1     5
  6.3914562770178804E+01 a       456     0    10     1     6
 -5.4075617209763863E+01 a       457     0    10     1     7
  1.6371400421371371E+02 a       458     0    10     1     8
  1.8072765315883524E+02 a       459     0    10     1     9
  1.3002418352684817E+00 a       460     0    10     1    10
  3.6235530744161110E+01 a       461     0    10     1    11
  6.0700168805461566E+01 a       462     0    10     1    12
  8.8992026267378563E+01 a       463     0    10     1    13
  3.3108393324841117E+01 a       464     0    10     1    14
  1.3542730836351163E+02 a       465     0    10     1    15
 -1.4552301597709072E+02 a       466     0    10     1    16
 -5.2307508179395876E+00 a       467     0    10     1    17
  4.2679492797257964E+01 a       468     0    10     1    18
 -7.0935135040021109E+00 a       469     0    10     1    19
  8.8296951890308605E+01 a       470     0    10     1    20
  5.1849277229676701E+01 a       471     0    10     1    21
  1.8255267636886410E+02 a       472     0    10     1    22
 -1.3466322762199010E+02 a       473     0    10     1    23
 -2.3902152364584893E+01 a       474     0    10     1    24
  3.0533999111583402E+01 a       475     0    10     1    25
  1.1877986432787182E+02 a       476     0    10     1    26
  8.5275377128562880E+01 a       477     0    10     1    27
 -2.6585455492838543E+02 a       478     0    10     1    28
  7.7489330251313206E+01 a       479     0    10     1    29
 -5.3223994291226646E+01 a       480     0    10     1    30
  1.4585489378563980E+02 a       481     0    10     1    31
 -6.3386545782582054E+01 a       482     0    10     1    32
 -3.5898985534544579E+01 a       483     0    10     1    33
  3.1938435594274829E+01 a       484     0    10     1    34
 -5.8668644364747628E+01 a       485     0    10     1    35
 -3.3677808973918241E+02 a       486     0    10     1    36
 -3.2462741291956959E+01 a       487     0    10     1    37
  5.4102945153254232E+01 a       488     0    10     1    38
 -5.6002174573980568E+01 a       489     0    10     1    39
  1.0263753974423712E+02 a       490     0    10     1    40
 -9.4391579064293172E+00 a       491     0    10     1    41
 -3.2968759565411102E+02 a       492     0    10     1    42
 -4.3553576075869543E+01 a       493     0    10     1    43
  7.2525845444982494E+01 a       494     0    10     1    44
 -1.1656921681683433E+02 a       495     0    10     1    45
  1.1127646393115823E+02 a       496     0    10     1    46
 -3.0429567523880274E+02 a       497     0    10     1    47
  1.2462908867623601E+02 a       498     0    10     1    48
  7.2989345164859927E+01 a       499     0    10     1    49
  1.1493679686251969E+02 a       500     0    10     1    50
 -4.6888006695534848E+01 a       501     0    11     1     1
 -1.6953394083882594E+02 a       502     0    11     1     2
 -2.4846461154709272E+00 a       503     0    11     1     3
  5.8622014286775212E+01 a       504     0    11     1     4
 -9.6991771359779705E+01 a       505     0    11     1     5
  8.6334240339589158E+01 a       506     0    11     1     6
 -7.0264909629615957E+01 a       507     0    11     1     7
  2.0547078817613075E+02 a       508     0    11     1     8
  2.4369543085094980E+02 a       509     0    11     1     9
  2.7008551508630323E+01 a       510     0    11     1    10
 -1.6389772417226561E+02 a       511     0    11     1    11
  9.0555196456616784E+01 a       512     0    11     1    12
  5.8538257987117866E+01 a       513     0    11     1    13
  5.5318661678508057E+01 a       514     0    11     1    14
  1.8306994802506190E+02 a       515     0    11     1    15
 -1.8380883631156325E+02 a       516     0    11     1    16
 -1.9807416534194964E+01 a       517     0    11     1    17
  7.2895130060874649E+01 a       518     0    11     1    18
 -6.5378768707266293E+00 a       519     0    11     1    19
  1.2201752915190519E+02 a       520     0    11     1    20
  6.5127658659775264E+01 a       521     0    11     1    21
  2.4378374452517110E+02 a       522     0    11     1    22
 -1.3541202852983710E+02 a       523     0    11     1    23
  5.2256003262660995E+00 a       524     0    11     1    24
  1.8394967067233363E+01 a       525     0    11     1    25
  1.3804278854998645E+02 a       526     0    11     1    26
  6.3014283578254592E+01 a       527     0    11     1    27
 -4.2549237469663080E+02 a       528     0    11     1    28
  8.7883888799244403E+01 a       529     0    11     1    29
 -7.6914500695397592E+01 a       530     0    11     1    30
