################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5990501935176091E+00 a         1     0     1     1     1
 -2.9194806776574449E+00 a         2     0     1     1     2
  6.8184362864522097E-01 a         3     0     1     1     3
 -1.7182247672033912E+00 a         4     0     1     1     4
 -2.9150467308307655E+00 a         5     0     1     1     5
 -4.0613989563773059E+00 a         6     0     1     1     6
  1.3033163739040701E+00 a         7     0     1     1     7
  2.3146691179395935E+00 a         8     0     1     1     8
  1.8180832529091713E+00 a         9     0     1     1     9
  1.3579689187928550E+00 a        10     0     1     1    10
 -2.4509469002036202E+00 a        11     0     1     1    11
 -1.3407004813578380E+00 a        12     0     1     1    12
  7.7508460315773475E-01 a        13     0     1     1    13
 -4.4360264372600955E-01 a        14     0     1     1    14
 -6.7796642289739362E-01 a        15     0     1     1    15
 -2.5266890233880153E+00 a        16     0     1     1    16
 -1.3669335733364187E+00 a        17     0     1     1    17
  4.5437960553355472E+00 a        18     0     1     1    18
 -2.5015997488174211E+00 a        19     0     1     1    19
  1.0316797164584406E+01 a        20     0     1     1    20
  9.7443818588545505E-01 a        21     0     1     1    21
  2.1407101135108921E+00 a        22     0     1     1    22
 -1.3076956005419003E+00 a        23     0     1     1    23
 -2.0409406815152993E+00 a        24     0     1     1    24
  3.0208330476163590E+00 a        25     0     1     1    25
  3.0139428171345544E+00 a        26     0     1     1    26
 -8.8098100053350104E-01 a        27     0     1     1    27
 -1.2275878419317088E+00 a        28     0     1     1    28
  8.5352886559279051E-01 a        29     0     1     1    29
  2.4525423960309127E+00 a        30     0     1     1    30
  4.5437575221119815E+00 a        31     0     1     1    31
 -7.2017143495294569E+00 a        32     0     1     1    32
  9.8438958657629638E-01 a        33     0     1     1    33
 -1.6647578182058975E-01 a        34     0     1     1    34
  4.2666029406572292E+00 a        35     0     1     1    35
 -1.1221985480269450E+00 a        36     0     1     1    36
  1.5917816443065889E+00 a        37     0     1     1    37
  7.4608832312933882E-01 a        38     0     1     1    38
  4.0039921579785993E+00 a        39     0     1     1    39
  1.1127084913330497E-02 a        40     0     1     1    40
 -2.1554565331446685E-01 a        41     0     1     1    41
 -1.6348771258868926E+00 a        42     0     1     1    42
  3.9958726356284853E+00 a        43     0     1     1    43
  1.0228716619828240E+00 a        44     0     1     1    44
  8.0520200430173938E-02 a        45     0     1     1    45
  5.3296038541435227E+00 a        46     0     1     1    46
  6.1885588258180517E+00 a        47     0     1     1    47
  5.5636668998538692E+00 a        48     0     1     1    48
  5.1029677868499199E+00 a        49     0     1     1    49
 -8.9165966187178092E-01 a        50     0     1     1    50
 -1.3678652325100875E+00 a        51     0     2     1     1
 -2.8511141651518019E+00 a        52     0     2     1     2
  6.1061248984293370E-01 a        53     0     2     1     3
 -1.4108403180993745E+00 a        54     0     2     1     4
 -3.0692005541549765E+00 a        55     0     2     1     5
 -5.1225391518263406E+00 a        56     0     2     1     6
  2.3427042393824360E+00 a        57     0     2     1     7
  2.2419769686379705E+00 a        58     0     2     1     8
  1.2453030703277559E+00 a        59     0     2     1     9
  1.0222439583128624E+00 a        60     0     2     1    10
 -2.1737214709064254E+00 a        61     0     2     1    11
 -9.9413820084558513E-01 a        62     0     2     1    12
  1.3084559699880396E+00 a        63     0     2     1    13
 -4.5891667553437049E-01 a        64     0     2     1    14
 -2.6460816069004078E-01 a        65     0     2     1    15
 -2.4304682153404538E+00 a        66     0     2     1    16
 -1.0675113629665611E+00 a        67     0     2     1    17
  4.1583573037902024E+00 a        68     0     2     1    18
 -2.7642073422257805E+00 a        69     0     2     1    19
  8.5223031448883653E+00 a        70     0     2     1    20
  1.8792986409864971E+00 a        71     0     2     1    21
  2.0384748069216285E+00 a        72     0     2     1    22
 -1.5560258097548236E+00 a        73     0     2     1    23
 -2.4595248933713632E+00 a        74     0     2     1    24
  3.5298242696231421E+00 a        75     0     2     1    25
  3.5123240803247082E+00 a        76     0     2     1    26
 -4.6049933862170483E-01 a        77     0     2     1    27
 -1.8298298222596177E+00 a        78     0     2     1    28
  6.9268689879676337E-01 a        79     0     2     1    29
  2.8723855426098628E+00 a        80     0     2     1    30
  5.4076102091338116E+00 a        81     0     2     1    31
 -6.6765487508730077E+00 a        82     0     2     1    32
  5.8263452688562578E-01 a        83     0     2     1    33
 -2.5592904310944847E-01 a        84     0     2     1    34
  4.6784490634744689E+00 a        85     0     2     1    35
 -1.8334468163969826E+00 a        86     0     2     1    36
  1.8745130654546907E+00 a        87     0     2     1    37
  1.4266872487035800E+00 a        88     0     2     1    38
  4.5248747111004644E+00 a        89     0     2     1    39
 -9.1208924124389051E-02 a        90     0     2     1    40
 -3.6260948126442683E-01 a        91     0     2     1    41
 -1.3430962518530087E+00 a        92     0     2     1    42
  4.3780640258834884E+00 a        93     0     2     1    43
  1.2757457744859915E+00 a        94     0     2     1    44
  5.0271907552468875E-01 a        95     0     2     1    45
  4.6732908163829290E+00 a        96     0     2     1    46
  7.2386793395838129E+00 a        97     0     2     1    47
  5.7310206932008176E+00 a        98     0     2     1    48
  4.0485712494889174E+00 a        99     0     2     1    49
 -2.8889979195070692E-01 a       100     0     2     1    50
 -1.3469952755057863E+00 a       101     0     3     1     1
 -1.2781890963513276E+00 a       102     0     3     1     2
  9.4491409432310169E-01 a       103     0     3     1     3
 -6.4475358950335704E-01 a       104     0     3     1     4
 -1.3102857800513767E+00 a       105     0     3     1     5
  6.9097189579480200E-01 a       106     0     3     1     6
 -1.4653988062417049E+00 a       107     0     3     1     7
  1.9037951162633817E+00 a       108     0     3     1     8
  3.0428483000160407E+00 a       109     0     3     1     9
  1.3895992896995133E+00 a       110     0     3     1    10
 -2.0760216603802570E+00 a       111     0     3     1    11
 -4.2189149638086249E-01 a       112     0     3     1    12
 -9.5338125804315532E-01 a       113     0     3     1    13
  2.1866479118582288E-01 a       114     0     3     1    14
 -1.2344616612039310E+00 a       115     0     3     1    15
 -1.1480299413069324E+00 a       116     0     3     1    16
 -1.0063500495916549E+00 a       117     0     3     1    17
  4.0183727642915477E+00 a       118     0     3     1    18
 -1.2752049677314516E+00 a       119     0     3     1    19
  1.2185983000492820E+01 a       120     0     3     1    20
 -2.3749756893221456E+00 a       121     0     3     1    21
  1.3947807684694025E+00 a       122     0     3     1    22
  3.0151887971344038E-01 a       123     0     3     1    23
 -6.9359254460466835E-01 a       124     0     3     1    24
  1.6614770063028692E+00 a       125     0     3     1    25
  1.0181666640815974E+00 a       126     0     3     1    26
 -1.1794394277571083E+00 a       127     0     3     1    27
 -1.6881500749468148E-01 a       128     0     3     1    28
  1.6541182645282289E+00 a       129     0     3     1    29
 -1.9608982443837488E+00 a       130     0     3     1    30
 -5.2308253425676388E-01 a       131     0     3     1    31
 -7.2217683810512172E+00 a       132     0     3     1    32
  1.9015315909879944E+00 a       133     0     3     1    33
  1.0973450992884433E+00 a       134     0     3     1    34
  2.2018021866497786E+00 a       135     0     3     1    35
  2.9976851547183081E+00 a       136     0     3     1    36
  9.8007586514067019E-02 a       137     0     3     1    37
 -8.9319077159838278E-01 a       138     0     3     1    38
  2.9393931874438626E+00 a       139     0     3     1    39
 -6.3834897138750113E-01 a       140     0     3     1    40
  1.0044784187486999E+00 a       141     0     3     1    41
 -1.3292107720658823E+00 a       142     0     3     1    42
  2.8004380717322177E+00 a       143     0     3     1    43
  5.3821777286987890E-03 a       144     0     3     1    44
 -1.1484304428869665E+00 a       145     0     3     1    45
  4.4009447401453068E+00 a       146     0     3     1    46
  1.7302111125164674E+00 a       147     0     3     1    47
  2.7957522614224302E+00 a       148     0     3     1    48
  6.5158882132022642E+00 a       149     0     3     1    49
 -2.1731850704052165E+00 a       150     0     3     1    50
 -1.0982612835503365E+00 a       151     0     4     1     1
 -1.2320653875919649E+00 a       152     0     4     1     2
 -5.4604589850825935E-01 a       153     0     4     1     3
 -7.6203457649442652E-01 a       154     0     4     1     4
 -3.4055539633678613E+00 a       155     0     4     1     5
 -9.6014154254601554E+00 a       156     0     4     1     6
  4.9144360355278698E+00 a       157     0     4     1     7
  2.3235172272200399E-01 a       158     0     4     1     8
 -2.6636627847852319E+00 a       159     0     4     1     9
  7.5196917039379274E-01 a       160     0     4     1    10
 -1.6898601858695541E+00 a       161     0     4     1    11
 -1.1675740616088892E+00 a       162     0     4     1    12
  2.5516025016891062E+00 a       163     0     4     1    13
 -6.9139751377933456E-01 a       164     0     4     1    14
  1.4405947857745560E+00 a       165     0     4     1    15
 -1.6821236426971751E+00 a       166     0     4     1    16
 -6.6765044227719583E-01 a       167     0     4     1    17
  1.7513278881294470E+00 a       168     0     4     1    18
 -1.7815260238379860E+00 a       169     0     4     1    19
 -3.9113136513264553E+00 a       170     0     4     1    20
  4.2841821948102394E+00 a       171     0     4     1    21
  1.1448633070520271E+00 a       172     0     4     1    22
 -1.5761349260791113E+00 a       173     0     4     1    23
 -2.3709299278140179E+00 a       174     0     4     1    24
  2.7139341391656715E+00 a       175     0     4     1    25
  3.2876176821825349E+00 a       176     0     4     1    26
  5.1497420076513478E-01 a       177     0     4     1    27
 -2.5334839812329211E+00 a       178     0     4     1    28
 -3.4757640244093368E-01 a       179     0     4     1    29
  4.8934727005624463E+00 a       180     0     4     1    30
  6.8017867238230298E+00 a       181     0     4     1    31
 -4.8222292455183019E-01 a       182     0     4     1    32
 -7.3772461858941563E-01 a       183     0     4     1    33
 -1.0369270213930588E+00 a       184     0     4     1    34
  3.4818875258409303E+00 a       185     0     4     1    35
 -4.8627692840626606E+00 a       186     0     4     1    36
  2.0345091559465596E+00 a       187     0     4     1    37
  3.2304864781495142E+00 a       188     0     4     1    38
  3.3446016636377891E+00 a       189     0     4     1    39
 -7.6928425813781454E-02 a       190     0     4     1    40
