################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.2386724191669657E+01 a       141     0     3     1    41
  1.0933777389996114E+02 a       142     0     3     1    42
 -1.1773394748609085E+00 a       143     0     3     1    43
  8.3765695073598163E+00 a       144     0     3     1    44
 -1.0642191794618642E+01 a       145     0     3     1    45
  1.2711899825091670E+01 a       146     0     3     1    46
  7.1634389486485084E+00 a       147     0     3     1    47
  6.0287647118145413E+00 a       148     0     3     1    48
 -1.7280367545365419E+01 a       149     0     3     1    49
 -8.9448614577565588E-01 a       150     0     3     1    50
 -6.2279496723642261E+01 a       151     0     4     1     1
  9.5654125018422480E+00 a       152     0     4     1     2
 -9.5451779362337259E+00 a       153     0     4     1     3
  1.8871682544382129E+00 a       154     0     4     1     4
  2.9266928653339722E+01 a       155     0     4     1     5
 -1.0296320683778024E+00 a       156     0     4     1     6
 -7.9632501711881147E+00 a       157     0     4     1     7
  8.0104920062963902E+00 a       158     0     4     1     8
  9.3970619760182377E+00 a       159     0     4     1     9
  2.3271747182492106E+00 a       160     0     4     1    10
  1.8929382757467287E+01 a       161     0     4     1    11
 -4.7381073429858276E+00 a       162     0     4     1    12
  9.4675005533178425E+00 a       163     0     4     1    13
  3.6500552330760648E+01 a       164     0     4     1    14
  2.8006804592493757E+00 a       165     0     4     1    15
 -1.5600677394468632E+00 a       166     0     4     1    16
 -3.0650996284936046E+01 a       167     0     4     1    17
  1.3254179814928284E+01 a       168     0     4     1    18
  9.5215800076981836E+00 a       169     0     4     1    19
  8.3279932128316361E+00 a       170     0     4     1    20
  8.8969521889779433E+00 a       171     0     4     1    21
  8.5892137827468265E+00 a       172     0     4     1    22
 -7.9488272982278438E+00 a       173     0     4     1    23
 -3.0023470299981238E+01 a       174     0     4     1    24
 -1.0636173747461438E+01 a       175     0     4     1    25
 -1.7762976962580442E+01 a       176     0     4     1    26
 -6.8740577863483985E+00 a       177     0     4     1    27
 -3.9503941027276340E-01 a       178     0     4     1    28
 -3.7233911775410635E+00 a       179     0     4     1    29
 -8.3312959789560157E+00 a       180     0     4     1    30
  3.8667047467311972E+00 a       181     0     4     1    31
  2.1252988995213940E+01 a       182     0     4     1    32
  2.8661469050972830E+01 a       183     0     4     1    33
 -1.0916118656980089E+01 a       184     0     4     1    34
  1.5199891776517395E+01 a       185     0     4     1    35
 -2.1225401871192197E+01 a       186     0     4     1    36
 -1.6097766517837222E+01 a       187     0     4     1    37
  9.0546806175725010E+00 a       188     0     4     1    38
 -1.4836477136128110E+01 a       189     0     4     1    39
  2.0581094980359939E+01 a       190     0     4     1    40
  3.2682907866080564E+00 a       191     0     4     1    41
 -7.1955849872673596E+00 a       192     0     4     1    42
  6.0487631790899101E+00 a       193     0     4     1    43
  1.2819459924591430E+00 a       194     0     4     1    44
 -1.9394212404552732E+01 a       195     0     4     1    45
 -2.6949573738575616E+01 a       196     0     4     1    46
 -6.6774869351706885E+00 a       197     0     4     1    47
  4.6128062586989087E-02 a       198     0     4     1    48
  1.8339771436685911E+01 a       199     0     4     1    49
 -1.4181255810161378E+01 a       200     0     4     1    50
  2.4423423655403735E+01 a       201     0     5     1     1
 -3.9041001243645127E+01 a       202     0     5     1     2
  7.7450296271072734E+00 a       203     0     5     1     3
  1.6194085357240017E+01 a       204     0     5     1     4
 -4.0191408456260689E+01 a       205     0     5     1     5
  6.6351999370805981E+00 a       206     0     5     1     6
  2.6613512647664734E+00 a       207     0     5     1     7
 -1.6949644854209289E+01 a       208     0     5     1     8
 -6.0067271699999081E+00 a       209     0     5     1     9
 -6.2257843635033737E+01 a       210     0     5     1    10
 -1.2742533722594041E+01 a       211     0     5     1    11
 -3.2454748780309832E+00 a       212     0     5     1    12
 -2.1421523146125256E+00 a       213     0     5     1    13
 -3.7579933302557329E+01 a       214     0     5     1    14
 -4.8488353769631862E+00 a       215     0     5     1    15
 -1.6272257523352380E+01 a       216     0     5     1    16
  1.5711322255762946E+02 a       217     0     5     1    17
 -2.4784934472935308E+01 a       218     0     5     1    18
  8.4580421398724237E+00 a       219     0     5     1    19
 -1.5392533679135664E+01 a       220     0     5     1    20
 -6.0391099534713066E-01 a       221     0     5     1    21
 -1.1141049820457752E+01 a       222     0     5     1    22
  2.5357179316989217E+01 a       223     0     5     1    23
 -1.5362630042183842E+01 a       224     0     5     1    24
  6.2471360011018490E+01 a       225     0     5     1    25
  1.1556888377192308E+02 a       226     0     5     1    26
  6.2978897143018742E+01 a       227     0     5     1    27
  2.1117504282260324E+01 a       228     0     5     1    28
  1.3137020021298351E+00 a       229     0     5     1    29
  4.4134217787918102E+00 a       230     0     5     1    30
 -4.8076392116861982E+01 a       231     0     5     1    31
 -4.7382864794301987E+01 a       232     0     5     1    32
 -6.4353467529743781E+01 a       233     0     5     1    33
  5.4826679934216074E+01 a       234     0     5     1    34
  8.0598208389593773E-01 a       235     0     5     1    35
  4.0808282712173011E+01 a       236     0     5     1    36
  5.7131329418176309E+00 a       237     0     5     1    37
  2.9171773059719516E+02 a       238     0     5     1    38
 -8.6486251792844673E+00 a       239     0     5     1    39
 -1.6278030503544958E+01 a       240     0     5     1    40
  9.3156693789596218E+01 a       241     0     5     1    41
  1.2546024133488336E+02 a       242     0     5     1    42
 -6.3441490394264930E+00 a       243     0     5     1    43
  7.3752542232276523E+00 a       244     0     5     1    44
  8.8899987990236635E+00 a       245     0     5     1    45
  3.8667758622289334E+01 a       246     0     5     1    46
  1.5799694568404764E+01 a       247     0     5     1    47
  6.9460963108737266E+00 a       248     0     5     1    48
 -4.0223789408676907E+01 a       249     0     5     1    49
  1.2948526762333541E+01 a       250     0     5     1    50
 -4.6159404618892516E+01 a       251     0     6     1     1
  4.5752730711987326E+01 a       252     0     6     1     2
 -1.4624398079594306E+01 a       253     0     6     1     3
 -2.2960487626423735E+01 a       254     0     6     1     4
  4.3962156257990898E+01 a       255     0     6     1     5
 -8.4596303366869874E-01 a       256     0     6     1     6
 -2.9764255460435187E+00 a       257     0     6     1     7
  1.6316083624806566E+01 a       258     0     6     1     8
  8.1577524734223168E+00 a       259     0     6     1     9
  8.1115607877776171E+01 a       260     0     6     1    10
  1.7783839708682702E+01 a       261     0     6     1    11
  1.2243587614295610E+00 a       262     0     6     1    12
  7.5372927425243263E+00 a       263     0     6     1    13
  4.4296256788832899E+01 a       264     0     6     1    14
  9.1158183426706945E+00 a       265     0     6     1    15
  1.1391353080995607E+01 a       266     0     6     1    16
 -2.0441775554036840E+02 a       267     0     6     1    17
  2.7072104621673553E+01 a       268     0     6     1    18
 -2.6621210343640862E+00 a       269     0     6     1    19
  1.2783499658080721E+01 a       270     0     6     1    20
  3.9232303281227576E+00 a       271     0     6     1    21
  1.0666012497280096E+01 a       272     0     6     1    22
 -3.7029886824567157E+01 a       273     0     6     1    23
  4.5316059101089316E+01 a       274     0     6     1    24
 -8.1263995353130767E+01 a       275     0     6     1    25
 -1.5143343378022652E+02 a       276     0     6     1    26
 -8.2879284170507546E+01 a       277     0     6     1    27
 -2.0275277572816272E+01 a       278     0     6     1    28
 -3.2296506942576211E+00 a       279     0     6     1    29
 -1.0626163870794665E+01 a       280     0     6     1    30
  6.4524837227706001E+01 a       281     0     6     1    31
  5.3426209791765011E+01 a       282     0     6     1    32
  6.9417942149149013E+01 a       283     0     6     1    33
 -5.8810958246901890E+01 a       284     0     6     1    34
 -9.9058527439638877E-01 a       285     0     6     1    35
 -4.4797068727268922E+01 a       286     0     6     1    36
 -1.3394559540990006E+01 a       287     0     6     1    37
 -3.9877400762627514E+02 a       288     0     6     1    38
  4.5996414422692640E+00 a       289     0     6     1    39
  1.7129155143812660E+01 a       290     0     6     1    40
 -1.1798188908391049E+02 a       291     0     6     1    41
 -1.6676891983438250E+02 a       292     0     6     1    42
  1.0162078439985878E+01 a       293     0     6     1    43
 -1.0822357405015254E+01 a       294     0     6     1    44
 -3.8629101343125498E+00 a       295     0     6     1    45
 -5.3054855834976507E+01 a       296     0     6     1    46
 -1.5297067894099062E+01 a       297     0     6     1    47
 -6.7049374749889719E+00 a       298     0     6     1    48
  4.1212930155728223E+01 a       299     0     6     1    49
 -1.7688563010632929E+01 a       300     0     6     1    50
  5.4817588038446566E+01 a       301     0     7     1     1
 -3.8833486644431588E+01 a       302     0     7     1     2
  1.1426576128712393E+01 a       303     0     7     1     3
  1.1740276433558297E+01 a       304     0     7     1     4
 -5.5490739776311329E+01 a       305     0     7     1     5
  1.2094013051664994E+01 a       306     0     7     1     6
  9.4977595046950540E+00 a       307     0     7     1     7
 -2.0626123245222043E+01 a       308     0     7     1     8
 -1.0254688905561293E+01 a       309     0     7     1     9
 -4.3425907082114790E+01 a       310     0     7     1    10
 -1.9439736431153371E+01 a       311     0     7     1    11
 -6.1531951109515304E-01 a       312     0     7     1    12
 -5.6092416873542117E+00 a       313     0     7     1    13
 -5.4813751359734077E+01 a       314     0     7     1    14
 -5.3317037588632576E+00 a       315     0     7     1    15
 -1.4088626874638329E+01 a       316     0     7     1    16
  1.3565238897651693E+02 a       317     0     7     1    17
 -3.0230681083775142E+01 a       318     0     7     1    18
  3.7444556486129024E+00 a       319     0     7     1    19
 -1.8425369461127445E+01 a       320     0     7     1    20
 -3.8629621045503328E+00 a       321     0     7     1    21
 -1.4889280516033743E+01 a       322     0     7     1    22
  2.3572237085168695E+01 a       323     0     7     1    23
  2.5836476010942530E+01 a       324     0     7     1    24
  5.4930964590849449E+01 a       325     0     7     1    25
  9.0892711372941591E+01 a       326     0     7     1    26
  4.9848698720020963E+01 a       327     0     7     1    27
  1.6878028820755485E+01 a       328     0     7     1    28
  1.6497717804811742E+00 a       329     0     7     1    29
  6.0669792609428717E+00 a       330     0     7     1    30
 -3.9171892217556646E+01 a       331     0     7     1    31
 -5.4130972256289525E+01 a       332     0     7     1    32
 -7.0458824668756833E+01 a       333     0     7     1    33
  4.7157497544266676E+01 a       334     0     7     1    34
 -9.7869814456980553E+00 a       335     0     7     1    35
  4.7696277003094586E+01 a       336     0     7     1    36
  1.1044154528410989E+01 a       337     0     7     1    37
  1.7524325663165118E+02 a       338     0     7     1    38
  6.4407723322696531E-01 a       339     0     7     1    39
 -3.1459216136676460E+01 a       340     0     7     1    40
  5.0012934300655175E+01 a       341     0     7     1    41
  9.0241914377080334E+01 a       342     0     7     1    42
 -7.4211329349480328E+00 a       343     0     7     1    43
  4.1084137230430260E+00 a       344     0     7     1    44
  2.1587678434587069E+01 a       345     0     7     1    45
  4.7293237796830645E+01 a       346     0     7     1    46
  1.8011885780117311E+01 a       347     0     7     1    47
  4.7633295910708471E+00 a       348     0     7     1    48
 -4.6448928876471513E+01 a       349     0     7     1    49
  2.0094503740652652E+01 a       350     0     7     1    50
 -1.5495716025287168E+01 a       351     0     8     1     1
  6.2553464446710791E+01 a       352     0     8     1     2
 -1.5179995849164069E+01 a       353     0     8     1     3
 -3.7985731023537305E+01 a       354     0     8     1     4
  4.6584096503742984E+01 a       355     0     8     1     5
 -2.1751356963173460E+00 a       356     0     8     1     6
  2.4537864494696340E+00 a       357     0     8     1     7
  2.0970786854253692E+01 a       358     0     8     1     8
  4.5422535966903803E+00 a       359     0     8     1     9
  1.0898747009025971E+02 a       360     0     8     1    10
  7.6430197422253849E+00 a       361     0     8     1    11
  7.1921772288548773E+00 a       362     0     8     1    12
  4.2510432487589567E+00 a       363     0     8     1    13
  3.8383044358400234E+01 a       364     0     8     1    14
  1.1745589504148704E+01 a       365     0     8     1    15
  2.0831765310668622E+01 a       366     0     8     1    16
 -2.7105880047977337E+02 a       367     0     8     1    17
  3.2747721894185005E+01 a       368     0     8     1    18
 -1.0296865314549635E+01 a       369     0     8     1    19
  1.3981872239087799E+01 a       370     0     8     1    20
 -2.8740502440324143E+00 a       371     0     8     1    21
  1.1166086369933639E+01 a       372     0     8     1    22
 -4.8680927317534362E+01 a       373     0     8     1    23
  7.3925200009504948E+01 a       374     0     8     1    24
 -1.0613658845014835E+02 a       375     0     8     1    25
 -1.9910993877945950E+02 a       376     0     8     1    26
 -1.1763884555096421E+02 a       377     0     8     1    27
 -3.3389689024255304E+01 a       378     0     8     1    28
 -2.4045920877249249E-01 a       379     0     8     1    29
 -6.8001578035316488E+00 a       380     0     8     1    30
  8.9810660953128419E+01 a       381     0     8     1    31
  6.9362065909890774E+01 a       382     0     8     1    32
  8.1549997525257226E+01 a       383     0     8     1    33
 -7.4595654951034419E+01 a       384     0     8     1    34
 -1.1019936574735226E+01 a       385     0     8     1    35
 -5.8638081196894177E+01 a       386     0     8     1    36
 -4.7786627742364995E+00 a       387     0     8     1    37
 -5.6601895364859115E+02 a       388     0     8     1    38
  1.8903946673926182E+01 a       389     0     8     1    39
  1.4355309448130892E+01 a       390     0     8     1    40
 -1.6846326055399172E+02 a       391     0     8     1    41
 -2.3113976142180599E+02 a       392     0     8     1    42
  1.1111785376948124E+01 a       393     0     8     1    43
 -1.7341996372433485E+01 a       394     0     8     1    44
  3.1498399842685751E+00 a       395     0     8     1    45
 -6.6113036528096316E+01 a       396     0     8     1    46
 -1.6905456004297115E+01 a       397     0     8     1    47
 -9.0647403770861583E+00 a       398     0     8     1    48
  4.9630596206481705E+01 a       399     0     8     1    49
 -1.4172248650739466E+01 a       400     0     8     1    50
  4.5800735189590426E+01 a       401     0     9     1     1
  5.8979322627554192E+00 a       402     0     9     1     2
  3.8890065467081971E+00 a       403     0     9     1     3
 -1.5235369814834614E+01 a       404     0     9     1     4
 -3.9229423932385330E+01 a       405     0     9     1     5
  1.9769204022001134E+01 a       406     0     9     1     6
  1.4522813395179606E+01 a       407     0     9     1     7
 -1.4141200823007143E+01 a       408     0     9     1     8
 -7.2404714680503197E+00 a       409     0     9     1     9
  9.0548452248534559E+01 a       410     0     9     1    10
 -2.5512046388286906E+00 a       411     0     9     1    11
  9.9984908257073735E-01 a       412     0     9     1    12
 -4.5989192172525621E+00 a       413     0     9     1    13
 -3.5065734533874654E+01 a       414     0     9     1    14
  2.4316961423029477E+00 a       415     0     9     1    15
 -4.5135662149325002E+00 a       416     0     9     1    16
 -1.3388852345430655E+02 a       417     0     9     1    17
 -1.5765664107665460E+01 a       418     0     9     1    18
 -9.8829600493258400E+00 a       419     0     9     1    19
 -1.1472722079207001E+01 a       420     0     9     1    20
 -1.5444393671494725E+00 a       421     0     9     1    21
 -1.3739450935163326E+01 a       422     0     9     1    22
 -2.0386581687966530E+01 a       423     0     9     1    23
  1.7071369285043554E+02 a       424     0     9     1    24
 -6.0215632424956581E+01 a       425     0     9     1    25
 -1.3154513538946048E+02 a       426     0     9     1    26
 -5.6252658115478894E+01 a       427     0     9     1    27
 -2.5189723908543249E-01 a       428     0     9     1    28
 -3.9879930351217538E+00 a       429     0     9     1    29
 -6.8748672865249292E+00 a       430     0     9     1    30
  5.0865482224900092E+01 a       431     0     9     1    31
 -2.1665827415828065E+01 a       432     0     9     1    32
 -9.7555596630491852E+00 a       433     0     9     1    33
 -3.3492837149666556E+01 a       434     0     9     1    34
 -3.1302844608816887E+01 a       435     0     9     1    35
  3.1751952162938093E+01 a       436     0     9     1    36
  3.2522639582175511E-01 a       437     0     9     1    37
 -4.7626332583134661E+02 a       438     0     9     1    38
  1.9325512794613950E+01 a       439     0     9     1    39
 -4.3283295507692728E+01 a       440     0     9     1    40
 -1.4510205924712733E+02 a       441     0     9     1    41
 -1.6119863267316379E+02 a       442     0     9     1    42
 -1.4730811865247384E+00 a       443     0     9     1    43
 -1.0178022236738892E+01 a       444     0     9     1    44
  5.3303603448736297E+01 a       445     0     9     1    45
  2.3972304650923412E+01 a       446     0     9     1    46
  2.8165399775838131E+00 a       447     0     9     1    47
 -7.5601751439480660E+00 a       448     0     9     1    48
 -1.8159687974520658E+01 a       449     0     9     1    49
  9.8785980213995028E+00 a       450     0     9     1    50
  3.4063492864863832E+01 a       451     0    10     1     1
  3.3691018008195094E+01 a       452     0    10     1     2
 -7.1544001659124659E+00 a       453     0    10     1     3
 -2.5349321087643023E+01 a       454     0    10     1     4
  2.2887871895982524E+01 a       455     0    10     1     5
 -5.2852172664575123E+00 a       456     0    10     1     6
  6.4790307442371784E+00 a       457     0    10     1     7
  1.4810532234747544E+01 a       458     0    10     1     8
 -3.5157527107207196E+00 a       459     0    10     1     9
  1.4231013754182371E+01 a       460     0    10     1    10
 -1.9486649479861782E+01 a       461     0    10     1    11
  1.1541228095816608E+01 a       462     0    10     1    12
 -1.7835008103282410E+00 a       463     0    10     1    13
  4.5069876404497888E+00 a       464     0    10     1    14
  4.7178960419396869E+00 a       465     0    10     1    15
  2.0704455017334237E+01 a       466     0    10     1    16
 -7.3152397759927993E+01 a       467     0    10     1    17
  1.9519177318728520E+01 a       468     0    10     1    18
 -4.9848066658995052E+00 a       469     0    10     1    19
  6.6595795408087453E+00 a       470     0    10     1    20
 -1.1358604227268939E+01 a       471     0    10     1    21
  7.6068369116058232E+00 a       472     0    10     1    22
 -1.4525994380560311E+01 a       473     0    10     1    23
 -1.7623314327066691E+01 a       474     0    10     1    24
 -1.8064585726354618E+01 a       475     0    10     1    25
 -3.7543989893217358E+01 a       476     0    10     1    26
 -5.1148642182322348E+01 a       477     0    10     1    27
 -3.0385087762946885E+01 a       478     0    10     1    28
  5.9521407727167412E+00 a       479     0    10     1    29
  9.2485273152996914E+00 a       480     0    10     1    30
  2.5668417126618085E+01 a       481     0    10     1    31
  4.5023240229367516E+01 a       482     0    10     1    32
  3.0775236695714870E+01 a       483     0    10     1    33
 -1.8212934843901127E+01 a       484     0    10     1    34
 -4.9130194080951259E+00 a       485     0    10     1    35
 -5.1194697683673702E+01 a       486     0    10     1    36
  1.4343813886192747E+01 a       487     0    10     1    37
 -1.5370779851331201E+02 a       488     0    10     1    38
  1.5737461172505590E+01 a       489     0    10     1    39
  1.2584440659395391E+01 a       490     0    10     1    40
 -5.8134752976370763E+01 a       491     0    10     1    41
 -6.1370232631701832E+01 a       492     0    10     1    42
  5.7057930323494457E+00 a       493     0    10     1    43
 -9.7889377658585897E+00 a       494     0    10     1    44
 -1.5211889340550369E+01 a       495     0    10     1    45
 -4.7302500783290917E+01 a       496     0    10     1    46
 -2.4276188208273859E+00 a       497     0    10     1    47
 -9.4957705509369927E-01 a       498     0    10     1    48
  2.5315885228167726E+01 a       499     0    10     1    49
  3.7265828022874650E+00 a       500     0    10     1    50
  7.6289992068371461E+01 a       501     0    11     1     1
  2.9796629313839890E+01 a       502     0    11     1     2
  1.0873558528805087E-01 a       503     0    11     1     3
 -2.9485363365632452E+01 a       504     0    11     1     4
  2.3393821422695492E+01 a       505     0    11     1     5
  2.5662673494807184E+00 a       506     0    11     1     6
  1.1534447283816291E+01 a       507     0    11     1     7
  2.8393220488789954E+01 a       508     0    11     1     8
 -5.3400023406313180E+00 a       509     0    11     1     9
  9.7771743929392212E+00 a       510     0    11     1    10
 -2.7434662555434823E+01 a       511     0    11     1    11
  1.6175069267168396E+01 a       512     0    11     1    12
 -7.1985999400452849E+00 a       513     0    11     1    13
  2.0779328519091069E+00 a       514     0    11     1    14
  6.1908515462564102E+00 a       515     0    11     1    15
  3.9128934034619562E+01 a       516     0    11     1    16
 -7.3971243186215304E+01 a       517     0    11     1    17
  2.7987665540981780E+01 a       518     0    11     1    18
 -2.1174535311198062E+00 a       519     0    11     1    19
  1.6763474406103839E+01 a       520     0    11     1    20
 -1.5003272969743577E+01 a       521     0    11     1    21
  1.6230127501463326E+01 a       522     0    11     1    22
 -1.7854456894343603E+01 a       523     0    11     1    23
 -4.0401526274766859E+01 a       524     0    11     1    24
 -2.0029085604654524E+00 a       525     0    11     1    25
 -3.2439618700515723E+01 a       526     0    11     1    26
 -5.8928733462429207E+01 a       527     0    11     1    27
 -5.3673539766338159E+01 a       528     0    11     1    28
  7.0931162375417065E+00 a       529     0    11     1    29
  1.7246587085669791E+01 a       530     0    11     1    30
