################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3382666022981924E+01 a       119     0     3     1    19
  7.3101060915480618E+00 a       120     0     3     1    20
 -2.7563782674629060E+01 a       121     0     3     1    21
  3.8216102096492230E+00 a       122     0     3     1    22
  2.8174993785050519E+00 a       123     0     3     1    23
 -4.7457877409077094E+00 a       124     0     3     1    24
 -6.4703968489286643E+00 a       125     0     3     1    25
 -1.5271035309628924E+00 a       126     0     3     1    26
  1.1332844051351965E+02 a       127     0     3     1    27
  7.6574085730573273E+01 a       128     0     3     1    28
 -4.4897307599305236E+00 a       129     0     3     1    29
 -8.3566270683955466E+01 a       130     0     3     1    30
 -3.3250434666003739E+00 a       131     0     3     1    31
  1.4388204518773728E+01 a       132     0     3     1    32
 -1.4834759260444864E+01 a       133     0     3     1    33
  4.5616515163446941E+01 a       134     0     3     1    34
  2.6380983328985891E+01 a       135     0     3     1    35
  3.0411210756514806E+00 a       136     0     3     1    36
  1.4371809174155143E+01 a       137     0     3     1    37
  2.8807818536618890E+00 a       138     0     3     1    38
  1.8309119210024217E+01 a       139     0     3     1    39
 -2.6341168473551537E+00 a       140     0     3     1    40
 -8.0387834935904607E+01 a       141     0     3     1    41
 -1.6655669471895198E+00 a       142     0     3     1    42
 -2.2798698845479560E+01 a       143     0     3     1    43
 -1.5007308174029810E+00 a       144     0     3     1    44
 -1.6739109542078199E+00 a       145     0     3     1    45
 -1.7566424154302258E+01 a       146     0     3     1    46
 -3.3594098551158309E+00 a       147     0     3     1    47
 -2.5539713916284445E+01 a       148     0     3     1    48
  4.5398806068032719E+01 a       149     0     3     1    49
  5.4720863619435258E+00 a       150     0     3     1    50
  2.0978037769221327E+01 a       151     0     4     1     1
 -2.9655689035688693E+00 a       152     0     4     1     2
  2.5746651040577341E+01 a       153     0     4     1     3
 -4.1653403337835861E+00 a       154     0     4     1     4
 -2.5409857261908424E+01 a       155     0     4     1     5
 -1.0586829565502923E+02 a       156     0     4     1     6
 -1.5762982698763482E+01 a       157     0     4     1     7
 -4.3189865949857431E+00 a       158     0     4     1     8
  8.1095309648182585E+00 a       159     0     4     1     9
  1.5365901322333093E+01 a       160     0     4     1    10
  1.1629175740964623E+01 a       161     0     4     1    11
  2.9866807884019490E+01 a       162     0     4     1    12
 -6.0548839811883290E+00 a       163     0     4     1    13
 -6.9531381397054801E+01 a       164     0     4     1    14
 -2.0089897620127076E+01 a       165     0     4     1    15
 -1.0971911760289052E+01 a       166     0     4     1    16
  8.9797860206939131E+00 a       167     0     4     1    17
 -8.9118920527635073E+00 a       168     0     4     1    18
  1.0986691336387182E+01 a       169     0     4     1    19
 -8.5290341586007778E-01 a       170     0     4     1    20
  2.8755141629964015E+01 a       171     0     4     1    21
 -1.8013719680002584E+01 a       172     0     4     1    22
 -1.0311384945254458E+01 a       173     0     4     1    23
  1.0574708290974570E+01 a       174     0     4     1    24
 -2.2083193318790038E+00 a       175     0     4     1    25
  2.5013751121946024E+00 a       176     0     4     1    26
 -2.9090421848784171E+01 a       177     0     4     1    27
 -3.9861229321316053E+01 a       178     0     4     1    28
  2.7356528395664920E+01 a       179     0     4     1    29
 -7.9282514844584318E-01 a       180     0     4     1    30
  9.8678399946909217E+00 a       181     0     4     1    31
 -2.5371061641014023E+01 a       182     0     4     1    32
 -2.5008637442201159E+01 a       183     0     4     1    33
 -3.7967346890196199E+00 a       184     0     4     1    34
  1.7147380712718860E+01 a       185     0     4     1    35
 -6.3556437043127421E+00 a       186     0     4     1    36
  9.7889099982625840E+00 a       187     0     4     1    37
 -1.0894423637671972E+01 a       188     0     4     1    38
 -2.0159814994516829E+01 a       189     0     4     1    39
  4.2898780492778634E+00 a       190     0     4     1    40
  1.2493406091381619E+01 a       191     0     4     1    41
 -5.4068832986238355E+00 a       192     0     4     1    42
  1.7219186467377853E+01 a       193     0     4     1    43
  1.9385134321476798E+01 a       194     0     4     1    44
  1.0258283267448736E+01 a       195     0     4     1    45
 -4.9454549875344904E+00 a       196     0     4     1    46
  4.4323547824114421E+01 a       197     0     4     1    47
  1.7484306264901722E+01 a       198     0     4     1    48
  2.3284824684169216E+01 a       199     0     4     1    49
  1.2051833129193245E+01 a       200     0     4     1    50
 -2.2692062365980533E+01 a       201     0     5     1     1
  5.0782491534003489E+00 a       202     0     5     1     2
 -3.5687003148858786E+01 a       203     0     5     1     3
  3.0747907154156454E+01 a       204     0     5     1     4
  9.5906453874595229E+01 a       205     0     5     1     5
  1.6552512447681238E+02 a       206     0     5     1     6
  2.1544399735060313E+01 a       207     0     5     1     7
  8.4389087308966815E+00 a       208     0     5     1     8
 -1.1832876319330831E+01 a       209     0     5     1     9
 -1.5977388874424268E+01 a       210     0     5     1    10
  2.6669977140883789E+00 a       211     0     5     1    11
 -2.6871748151219830E+01 a       212     0     5     1    12
  7.8496302482369771E+01 a       213     0     5     1    13
  4.0627396145884148E+02 a       214     0     5     1    14
  7.3984921848116016E+01 a       215     0     5     1    15
  5.5296146841816292E+00 a       216     0     5     1    16
 -2.6444321036764396E+01 a       217     0     5     1    17
  1.7342079307881828E+01 a       218     0     5     1    18
  4.1658660007085322E+00 a       219     0     5     1    19
  1.0870044959738383E+01 a       220     0     5     1    20
 -6.1755920474702911E+01 a       221     0     5     1    21
  2.3846958686031087E+01 a       222     0     5     1    22
  1.0259509840824304E+01 a       223     0     5     1    23
 -1.5275440357141782E+01 a       224     0     5     1    24
 -3.1895814286109547E+00 a       225     0     5     1    25
 -2.4005294501138335E+00 a       226     0     5     1    26
  1.5841347022940113E+02 a       227     0     5     1    27
  1.2450438215335660E+02 a       228     0     5     1    28
 -3.6214498747514483E+01 a       229     0     5     1    29
 -9.4130203593941275E+01 a       230     0     5     1    30
 -1.9247403366826681E+01 a       231     0     5     1    31
  3.3472721982212043E+01 a       232     0     5     1    32
  3.2324683408921624E+00 a       233     0     5     1    33
  5.5696638398097377E+01 a       234     0     5     1    34
  1.4879749320319375E+01 a       235     0     5     1    35
  1.1948528109425826E+01 a       236     0     5     1    36
  6.1298886774621710E+00 a       237     0     5     1    37
  1.7503932310787881E+01 a       238     0     5     1    38
  4.1210170753507668E+01 a       239     0     5     1    39
 -1.1914122782509812E+01 a       240     0     5     1    40
 -9.9473229521282875E+01 a       241     0     5     1    41
  5.0515802139811985E+00 a       242     0     5     1    42
 -3.9754551860129830E+01 a       243     0     5     1    43
 -2.0513667722448616E+01 a       244     0     5     1    44
 -9.8033296145164837E+00 a       245     0     5     1    45
 -1.7414663978231768E+01 a       246     0     5     1    46
 -4.9427262270498503E+01 a       247     0     5     1    47
 -5.2071353225253432E+01 a       248     0     5     1    48
  2.5143501792955092E+01 a       249     0     5     1    49
 -5.2711563784874800E+00 a       250     0     5     1    50
  2.5718505442151912E+01 a       251     0     6     1     1
 -1.7322270301284302E+00 a       252     0     6     1     2
  4.4508904647309265E+01 a       253     0     6     1     3
 -5.0530947012781489E+01 a       254     0     6     1     4
 -1.0860928116127910E+02 a       255     0     6     1     5
 -1.9524268194215497E+02 a       256     0     6     1     6
 -2.4100649353850677E+01 a       257     0     6     1     7
 -1.1066257656018982E+01 a       258     0     6     1     8
  1.7071399203168426E+01 a       259     0     6     1     9
  1.5874388265427456E+01 a       260     0     6     1    10
 -6.4952142132330604E+00 a       261     0     6     1    11
  2.2359631822049547E+01 a       262     0     6     1    12
 -8.9602661662623916E+01 a       263     0     6     1    13
 -4.6613050259347341E+02 a       264     0     6     1    14
 -9.7057513541319324E+01 a       265     0     6     1    15
 -6.0363224909172848E+00 a       266     0     6     1    16
  3.5457160241601805E+01 a       267     0     6     1    17
 -1.5522055820343624E+01 a       268     0     6     1    18
 -2.5035987146305878E+00 a       269     0     6     1    19
 -9.1754421325595175E+00 a       270     0     6     1    20
  6.5331190258279591E+01 a       271     0     6     1    21
 -2.4310167497853922E+01 a       272     0     6     1    22
 -1.0629684282165453E+01 a       273     0     6     1    23
  2.0600798420768154E+01 a       274     0     6     1    24
  1.0251082554890358E+01 a       275     0     6     1    25
  8.2353941834040647E+00 a       276     0     6     1    26
 -1.9372259372830305E+02 a       277     0     6     1    27
 -1.4511497137325151E+02 a       278     0     6     1    28
  3.3753872024651287E+01 a       279     0     6     1    29
  1.0289945809358045E+02 a       280     0     6     1    30
  1.1551180379878476E+01 a       281     0     6     1    31
 -5.6292966165036994E+01 a       282     0     6     1    32
 -1.9480708690962111E+01 a       283     0     6     1    33
 -6.5778083586517880E+01 a       284     0     6     1    34
 -1.3345578495003188E+01 a       285     0     6     1    35
 -9.9106321914006479E+00 a       286     0     6     1    36
 -8.7468312149802170E+00 a       287     0     6     1    37
 -1.5108042887116097E+01 a       288     0     6     1    38
 -5.0354373655970470E+01 a       289     0     6     1    39
  4.9343632691366910E+00 a       290     0     6     1    40
  1.1275193336409890E+02 a       291     0     6     1    41
 -3.8085971013645872E+00 a       292     0     6     1    42
  5.3247909070213140E+01 a       293     0     6     1    43
  2.5829554582250999E+01 a       294     0     6     1    44
  1.5680140292866124E+01 a       295     0     6     1    45
  9.7071075581070616E+00 a       296     0     6     1    46
  5.7072337490352929E+01 a       297     0     6     1    47
  4.4175715834019449E+01 a       298     0     6     1    48
 -5.3865305034620391E+01 a       299     0     6     1    49
  9.4312656499676635E+00 a       300     0     6     1    50
 -3.0583154849142257E+01 a       301     0     7     1     1
  7.5993949389332354E+00 a       302     0     7     1     2
 -4.4236734648986371E+01 a       303     0     7     1     3
  1.5094857982539329E+01 a       304     0     7     1     4
  8.5761764412424967E+01 a       305     0     7     1     5
  2.0854977505267789E+02 a       306     0     7     1     6
  3.2084283151785947E+01 a       307     0     7     1     7
  5.5998210475816510E+00 a       308     0     7     1     8
 -1.7927716130075975E+01 a       309     0     7     1     9
 -2.5714401396033818E+01 a       310     0     7     1    10
 -8.3502553374595596E+00 a       311     0     7     1    11
 -4.2369513689515841E+01 a       312     0     7     1    12
  6.6346577069434076E+01 a       313     0     7     1    13
  3.1661801982993433E+02 a       314     0     7     1    14
  6.4416359861675247E+01 a       315     0     7     1    15
  1.4223700854369929E+01 a       316     0     7     1    16
 -2.6227457011683068E+01 a       317     0     7     1    17
  1.7802846837740603E+01 a       318     0     7     1    18
 -1.5836779220477062E+00 a       319     0     7     1    19
  1.1541161278109376E+01 a       320     0     7     1    20
 -7.1918338301001526E+01 a       321     0     7     1    21
  3.3773964502983112E+01 a       322     0     7     1    22
  7.5673398696985190E+00 a       323     0     7     1    23
 -2.2300105416043383E+01 a       324     0     7     1    24
  2.5651134597757959E+00 a       325     0     7     1    25
 -2.0619871976083113E+00 a       326     0     7     1    26
  1.4787446763124927E+02 a       327     0     7     1    27
  1.1192429488404055E+02 a       328     0     7     1    28
 -5.5145679610453776E+01 a       329     0     7     1    29
 -6.0537988023542589E+01 a       330     0     7     1    30
 -3.2496569814810513E+01 a       331     0     7     1    31
  3.4936580986346073E+01 a       332     0     7     1    32
  1.8062638339086913E+01 a       333     0     7     1    33
  4.7230788496370778E+01 a       334     0     7     1    34
  4.2024870313233267E+00 a       335     0     7     1    35
  1.8274783838068796E+01 a       336     0     7     1    36
 -2.4419310358245130E+00 a       337     0     7     1    37
  2.6743854097011994E+01 a       338     0     7     1    38
  5.0697774218701326E+01 a       339     0     7     1    39
 -2.1256961121054935E+01 a       340     0     7     1    40
 -6.9402647108616463E+01 a       341     0     7     1    41
  8.7562180750323328E+00 a       342     0     7     1    42
 -3.8521523076384824E+01 a       343     0     7     1    43
 -2.7479177372380857E+01 a       344     0     7     1    44
 -1.0244797877849885E+01 a       345     0     7     1    45
 -1.1930137852538216E+01 a       346     0     7     1    46
 -7.4938273799568648E+01 a       347     0     7     1    47
 -5.3152143566610711E+01 a       348     0     7     1    48
  2.5957339589300504E-01 a       349     0     7     1    49
 -1.4022487997589231E+01 a       350     0     7     1    50
  1.9345180371035113E+01 a       351     0     8     1     1
  1.6075245320715850E-01 a       352     0     8     1     2
  5.0826876062011536E+01 a       353     0     8     1     3
 -6.5093233199039844E+01 a       354     0     8     1     4
 -1.4145667919456221E+02 a       355     0     8     1     5
 -2.2557520138736538E+02 a       356     0     8     1     6
 -2.8257193486626122E+01 a       357     0     8     1     7
 -1.2597611716627560E+01 a       358     0     8     1     8
  2.4612635803783490E+01 a       359     0     8     1     9
  1.5559289096265450E+01 a       360     0     8     1    10
 -1.7840812424919211E+01 a       361     0     8     1    11
  8.7845983635784766E+00 a       362     0     8     1    12
 -1.2067231731865731E+02 a       363     0     8     1    13
 -5.6562968258895762E+02 a       364     0     8     1    14
 -1.2755682320180343E+02 a       365     0     8     1    15
 -4.3580157639750547E+00 a       366     0     8     1    16
  4.9793044130203675E+01 a       367     0     8     1    17
 -9.8605030168897407E+00 a       368     0     8     1    18
 -2.0475193047134059E+01 a       369     0     8     1    19
 -1.5012158497338184E+01 a       370     0     8     1    20
  8.0999652933738972E+01 a       371     0     8     1    21
 -2.2310405203153440E+01 a       372     0     8     1    22
 -9.5304563539833289E+00 a       373     0     8     1    23
  2.7321097208951258E+01 a       374     0     8     1    24
  1.5412644778722518E+01 a       375     0     8     1    25
  1.1194885740542778E+01 a       376     0     8     1    26
 -2.6427059430676024E+02 a       377     0     8     1    27
 -1.7685894745018885E+02 a       378     0     8     1    28
  3.5799993020598819E+01 a       379     0     8     1    29
  1.3724533052453734E+02 a       380     0     8     1    30
  1.0008333279945710E+01 a       381     0     8     1    31
 -7.1212707690081487E+01 a       382     0     8     1    32
 -1.1455433165212925E+01 a       383     0     8     1    33
 -9.5698604793685277E+01 a       384     0     8     1    34
 -3.4406470762958982E+01 a       385     0     8     1    35
 -1.3602592265566040E+01 a       386     0     8     1    36
 -1.8422551783606274E+01 a       387     0     8     1    37
 -1.5731342973129795E+01 a       388     0     8     1    38
 -6.4590178773118069E+01 a       389     0     8     1    39
  9.3919515280054178E+00 a       390     0     8     1    40
  1.5081024435530750E+02 a       391     0     8     1    41
 -6.7638344524337934E-01 a       392     0     8     1    42
  6.7310731986172740E+01 a       393     0     8     1    43
  2.2741585926869917E+01 a       394     0     8     1    44
  1.3863680023346799E+01 a       395     0     8     1    45
  2.2362751286110417E+01 a       396     0     8     1    46
  5.8769332914020737E+01 a       397     0     8     1    47
  4.3314792081815703E+01 a       398     0     8     1    48
 -8.2521963209718663E+01 a       399     0     8     1    49
  9.2910321590587284E+00 a       400     0     8     1    50
 -5.7992014419348106E+00 a       401     0     9     1     1
  8.0780626974256418E+00 a       402     0     9     1     2
 -1.9825337780450603E+01 a       403     0     9     1     3
 -7.8834101406943503E+01 a       404     0     9     1     4
 -4.7972778377350501E+01 a       405     0     9     1     5
  9.9464226197449221E+01 a       406     0     9     1     6
  3.1714628854937637E+01 a       407     0     9     1     7
 -9.5061801389651652E+00 a       408     0     9     1     8
 -1.9377981574453678E+01 a       409     0     9     1     9
 -3.0884251856769726E+01 a       410     0     9     1    10
 -3.5649499032569018E+01 a       411     0     9     1    11
 -4.1190249992202553E+01 a       412     0     9     1    12
 -8.0908146903362365E+01 a       413     0     9     1    13
 -5.3171831470061500E+02 a       414     0     9     1    14
 -6.1610922839286992E+01 a       415     0     9     1    15
  3.2625040038117923E+01 a       416     0     9     1    16
  4.6419628269728292E+00 a       417     0     9     1    17
 -1.3530895785864820E+01 a       418     0     9     1    18
  6.7155460577012400E+00 a       419     0     9     1    19
  6.3311010971362798E+00 a       420     0     9     1    20
 -2.9723686614456053E+01 a       421     0     9     1    21
  2.0671070146696675E+01 a       422     0     9     1    22
  4.8860593894110345E+00 a       423     0     9     1    23
 -2.1456842250111173E+01 a       424     0     9     1    24
  2.6024240329377072E+01 a       425     0     9     1    25
  3.9509964457234337E+00 a       426     0     9     1    26
 -9.9606882887343076E+01 a       427     0     9     1    27
 -8.4591737378703527E+01 a       428     0     9     1    28
 -6.1581759662827245E+01 a       429     0     9     1    29
  1.4684504596553359E+02 a       430     0     9     1    30
 -3.5222804636321307E+01 a       431     0     9     1    31
 -1.5906243194928482E+00 a       432     0     9     1    32
  2.5962183094006793E+01 a       433     0     9     1    33
 -3.8410773733665501E+01 a       434     0     9     1    34
 -2.8685679465379000E+01 a       435     0     9     1    35
  2.5431157247346604E+01 a       436     0     9     1    36
 -3.1812244914910067E+01 a       437     0     9     1    37
  2.5731063586202275E+01 a       438     0     9     1    38
  2.0754605318648260E+01 a       439     0     9     1    39
 -4.0619622409310956E+01 a       440     0     9     1    40
  1.0949418210036603E+02 a       441     0     9     1    41
  7.0680833042327516E+00 a       442     0     9     1    42
  1.5749943400143920E+01 a       443     0     9     1    43
 -9.4193556610913536E+00 a       444     0     9     1    44
  8.1682471412374245E+00 a       445     0     9     1    45
 -3.5433080950966094E+00 a       446     0     9     1    46
 -7.0203910814560061E+01 a       447     0     9     1    47
  1.5778919250761584E+01 a       448     0     9     1    48
 -1.5343708758210352E+02 a       449     0     9     1    49
 -3.0084197617070195E+01 a       450     0     9     1    50
 -1.0840894734272098E+01 a       451     0    10     1     1
  1.1649115162399399E+00 a       452     0    10     1     2
  3.0997997286574730E+01 a       453     0    10     1     3
 -1.0124476842111950E+01 a       454     0    10     1     4
 -6.3632039691610309E+01 a       455     0    10     1     5
 -1.2824746646910080E+02 a       456     0    10     1     6
 -2.2277798356027475E+01 a       457     0    10     1     7
 -4.2261034640931205E+00 a       458     0    10     1     8
  2.6151325966477394E+01 a       459     0    10     1     9
  1.2293794031447050E+01 a       460     0    10     1    10
 -9.8116987152352273E+00 a       461     0    10     1    11
 -1.0460192740762700E+01 a       462     0    10     1    12
 -2.6623406529611046E+01 a       463     0    10     1    13
  6.4941553620016848E+00 a       464     0    10     1    14
 -5.1016595766208553E+01 a       465     0    10     1    15
 -1.3985903272937328E+01 a       466     0    10     1    16
  3.2915171664551750E+01 a       467     0    10     1    17
  1.9658139713617786E+01 a       468     0    10     1    18
 -4.3701304292457365E+01 a       469     0    10     1    19
 -1.4167571558900127E+01 a       470     0    10     1    20
  5.1108578478124322E+01 a       471     0    10     1    21
 -3.6272229802762173E+00 a       472     0    10     1    22
 -1.5316011571345838E+01 a       473     0    10     1    23
  2.6352536205246182E+01 a       474     0    10     1    24
  2.8149940032683261E+00 a       475     0    10     1    25
  8.9748926488600560E+00 a       476     0    10     1    26
 -1.1136435908323865E+02 a       477     0    10     1    27
 -4.8821318038356729E+01 a       478     0    10     1    28
  2.9979586022374470E+01 a       479     0    10     1    29
  1.4505033320944202E+01 a       480     0    10     1    30
  1.4609016436235365E+00 a       481     0    10     1    31
 -5.3405498836329215E+01 a       482     0    10     1    32
 -2.5614019200854337E+00 a       483     0    10     1    33
 -5.0755431994706690E+01 a       484     0    10     1    34
 -2.7195146384858699E+01 a       485     0    10     1    35
 -1.6574995095324546E+01 a       486     0    10     1    36
 -5.9155593839376772E+00 a       487     0    10     1    37
 -8.0411291635416511E+00 a       488     0    10     1    38
 -4.2030862524621703E+01 a       489     0    10     1    39
  2.0094820945503681E+01 a       490     0    10     1    40
  5.7308404588769832E+01 a       491     0    10     1    41
  5.5504436473659480E+00 a       492     0    10     1    42
  3.4854495304010392E+01 a       493     0    10     1    43
  2.7054317850758145E+00 a       494     0    10     1    44
 -1.8065759364479219E+00 a       495     0    10     1    45
  2.9298891511948909E+01 a       496     0    10     1    46
  3.8911524447490308E+01 a       497     0    10     1    47
 -1.2707793623848334E+01 a       498     0    10     1    48
  1.9965037929777566E+01 a       499     0    10     1    49
  1.7449056683969864E+01 a       500     0    10     1    50
 -1.2468517513037288E+01 a       501     0    11     1     1
  5.7121053283732852E+00 a       502     0    11     1     2
  4.4569058822213464E+01 a       503     0    11     1     3
 -7.6775279555072351E-01 a       504     0    11     1     4
 -8.8998832758693027E+01 a       505     0    11     1     5
 -1.7792125341942639E+02 a       506     0    11     1     6
 -3.4278292410674410E+01 a       507     0    11     1     7
 -7.5836720004629656E+00 a       508     0    11     1     8
  2.8495062500351356E+01 a       509     0    11     1     9
  1.9972975100884955E+01 a       510     0    11     1    10
 -5.3877025311679541E+00 a       511     0    11     1    11
 -8.3784129185719769E-01 a       512     0    11     1    12
 -1.5376173932716299E+01 a       513     0    11     1    13
 -3.1594195418532028E+01 a       514     0    11     1    14
 -6.3168559902644709E+01 a       515     0    11     1    15
 -1.7214768005305029E+01 a       516     0    11     1    16
  4.8102880320601749E+01 a       517     0    11     1    17
  1.4179402251917114E+01 a       518     0    11     1    18
 -6.3441094601937046E+01 a       519     0    11     1    19
 -1.8735160660392200E+01 a       520     0    11     1    20
  6.9683557221464227E+01 a       521     0    11     1    21
 -3.6798451577157820E+00 a       522     0    11     1    22
 -1.7791821187613213E+01 a       523     0    11     1    23
  1.8823352844706882E+01 a       524     0    11     1    24
  1.3347269943009064E+00 a       525     0    11     1    25
  1.0593837854203029E+01 a       526     0    11     1    26
 -1.1383462928888639E+02 a       527     0    11     1    27
 -7.1734370103561091E+01 a       528     0    11     1    28
  4.6088410857597488E+01 a       529     0    11     1    29
  1.9174162314075296E+01 a       530     0    11     1    30
